name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Copper Carapace,{1},1,,Franz Vohwinkel,102,Artifact — Equipment,Equipped creature gets +2/+2 and can't block.\nEquip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.),"MBS,MM2","""We will fight as they do: our flesh protected behind metal.""\n—Tae Aquil, Viridan weaponsmith",normal,213805,,,Common,Equipment,Artifact
Core Prowler,{4},4,,Dave Allsop,103,Artifact Creature — Horror,"Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\nWhen Core Prowler dies, proliferate. (You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there.)",MBS,,normal,213822,2,2,Uncommon,Horror,"Artifact,Creature"
Darksteel Plate,{3},3,,Daniel Ljunggren,104,Artifact — Equipment,Indestructible\nEquipped creature has indestructible.\nEquip {2},MBS,"""If there can be no victory, then I will fight forever.""\n—Koth of the Hammer",normal,213749,,,Rare,Equipment,Artifact
Decimator Web,{4},4,,Daniel Ljunggren,105,Artifact,"{4}, {T}: Target opponent loses 2 life, gets a poison counter, then puts the top six cards of his or her library into his or her graveyard.",MBS,"Mycosynth grew unfettered beneath the black lacuna, metastasizing into a matrix of noxious energy.",normal,214055,,,Rare,,Artifact
Dross Ripper,{4},4,B,David Rapoza,106,Artifact Creature — Hound,{2}{B}: Dross Ripper gets +1/+1 until end of turn.,MBS,"""Such a creation serves no purpose other than exterminating every one of us.""\n—Sadra Alic, Neurok strategist",normal,214032,3,3,Common,Hound,"Artifact,Creature"
Flayer Husk,{1},1,,Igor Kieryluk,107,Artifact — Equipment,"Living weapon (When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)\nEquipped creature gets +1/+1.\nEquip {2}","MBS,PC2,MM2",,normal,221560,,,Common,Equipment,Artifact
Gust-Skimmer,{2},2,U,Dan Scott,108,Artifact Creature — Insect,{U}: Gust-Skimmer gains flying until end of turn.,"MBS,MM2","Phyrexian smog clouds choked the skies, threatening creatures who couldn't comprehend the menace below.",normal,213768,2,1,Common,Insect,"Artifact,Creature"
Hexplate Golem,{7},7,,Matt Cavotta,109,Artifact Creature — Golem,,MBS,"""Use everything. Iron, rust, scrap . . .  even the ground must join our cause.""\n—Ezuri, renegade leader",normal,213807,5,7,Common,Golem,"Artifact,Creature"
Ichor Wellspring,{2},2,,Steven Belledin,110,Artifact,"When Ichor Wellspring enters the battlefield or is put into a graveyard from the battlefield, draw a card.","MBS,C14","""Our glorious infection has taken hold.""\n—Elesh Norn, Grand Cenobite",normal,213737,,,Common,,Artifact
Knowledge Pool,{6},6,,Mike Bierek,111,Artifact,"Imprint — When Knowledge Pool enters the battlefield, each player exiles the top three cards of his or her library.\nWhenever a player casts a spell from his or her hand, that player exiles it. If the player does, he or she may cast another nonland card exiled with Knowledge Pool without paying that card's mana cost.",MBS,,normal,214035,,,Rare,,Artifact
Lumengrid Gargoyle,{6},6,,Randis Albion,112,Artifact Creature — Gargoyle,Flying,MBS,"""Anything that watches without sleep and fights without fear is a valuable ally against the Phyrexians.""\n—Kara Vrist, Neurok agent",normal,214059,4,4,Uncommon,Gargoyle,"Artifact,Creature"
Magnetic Mine,{4},4,,David Rapoza,113,Artifact,"Whenever another artifact is put into a graveyard from the battlefield, Magnetic Mine deals 2 damage to that artifact's controller.",MBS,,normal,213740,,,Rare,,Artifact
Mirrorworks,{5},5,,John Avon,114,Artifact,"Whenever another nontoken artifact enters the battlefield under your control, you may pay {2}. If you do, put a token that's a copy of that artifact onto the battlefield.",MBS,The faces of Geth's corpse-dredgers are disturbingly similar.,normal,214068,,,Rare,,Artifact
Mortarpod,{2},2,,Eric Deschamps,115,Artifact — Equipment,"Living weapon (When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)\nEquipped creature gets +0/+1 and has ""Sacrifice this creature: This creature deals 1 damage to target creature or player.""\nEquip {2}","MBS,MM2",,normal,213725,,,Uncommon,Equipment,Artifact
Myr Sire,{2},2,,Jaime Jones,116,Artifact Creature — Myr,"When Myr Sire dies, put a 1/1 colorless Myr artifact creature token onto the battlefield.","MBS,C14","For the Phyrexians, death is not an end, nor a one-time occurrence.",normal,213734,1,1,Common,Myr,"Artifact,Creature"
Myr Turbine,{5},5,,Randis Albion,117,Artifact,"{T}: Put a 1/1 colorless Myr artifact creature token onto the battlefield.\n{T}, Tap five untapped Myr you control: Search your library for a Myr creature card, put it onto the battlefield, then shuffle your library.",MBS,,normal,213757,,,Rare,,Artifact
Myr Welder,{3},3,,Austin Hsu,118,Artifact Creature — Myr,Imprint — {T}: Exile target artifact card from a graveyard.\nMyr Welder has all activated abilities of all cards exiled with it.,MBS,Memnarch designed some myr to follow the levelers and reaffix lost parts. Mirran partisans put that instinct to good use.,normal,214067,1,4,Rare,Myr,"Artifact,Creature"
Peace Strider,{4},4,,Igor Kieryluk,119,Artifact Creature — Construct,"When Peace Strider enters the battlefield, you gain 3 life.","MBS,CNS","""The Vanished must have sent it from beyond to aid us in this struggle.""\n—Kessla, Sylvok shaman",normal,213781,3,3,Uncommon,Construct,"Artifact,Creature"
Phyrexian Digester,{3},3,,Dave Allsop,120,Artifact Creature — Construct,Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),MBS,"""Our cause will ripen in the fertile flesh of the unworthy.""\n—Sheoldred, Whispering One",normal,213743,2,1,Common,Construct,"Artifact,Creature"
Phyrexian Juggernaut,{6},6,,Kev Walker,121,Artifact Creature — Juggernaut,Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\nPhyrexian Juggernaut attacks each turn if able.,MBS,"Where nature impedes, Phyrexians overcome.",normal,214038,5,5,Uncommon,Juggernaut,"Artifact,Creature"
Phyrexian Revoker,{2},2,,Kev Walker,122,Artifact Creature — Horror,"As Phyrexian Revoker enters the battlefield, name a nonland card.\nActivated abilities of sources with the chosen name can't be activated.","MBS,M15",Basic senses like sight and taste are reserved for those in power.,normal,220589,2,1,Rare,Horror,"Artifact,Creature"
Pierce Strider,{4},4,,Igor Kieryluk,123,Artifact Creature — Construct,"When Pierce Strider enters the battlefield, target opponent loses 3 life.",MBS,"""Pain isn't a negative stimulus. Pain is a sign of your imperfection.""\n—Sheoldred, Whispering One",normal,221561,3,3,Uncommon,Construct,"Artifact,Creature"
Piston Sledge,{3},3,,Pete Venters,124,Artifact — Equipment,"When Piston Sledge enters the battlefield, attach it to target creature you control.\nEquipped creature gets +3/+1.\nEquip—Sacrifice an artifact.",MBS,Only the goblins could make a simple machine so complex.,normal,213742,,,Uncommon,Equipment,Artifact
Plague Myr,{2},2,,Efrem Palacios,125,Artifact Creature — Myr,Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\n{T}: Add {C} to your mana pool.,"pWPN,MBS","They watch for a new master, one more sinister than the last.",normal,213785,1,1,Uncommon,Myr,"Artifact,Creature"
Psychosis Crawler,{5},5,,Stephan Martiniere,126,Artifact Creature — Horror,"Psychosis Crawler's power and toughness are each equal to the number of cards in your hand.\nWhenever you draw a card, each opponent loses 1 life.","MBS,C15","""If that brain can't figure out the secret of the serum, then add more brains.""\n—Rhmir, Hand of the Augur",normal,214047,*,*,Rare,Horror,"Artifact,Creature"
Razorfield Rhino,{6},6,,Kekai Kotaki,127,Artifact Creature — Rhino,Metalcraft — Razorfield Rhino gets +2/+2 as long as you control three or more artifacts.,MBS,"Adapted to tread on razorgrass, the rhino proved adept at treading on Phyrexians as well.",normal,213815,4,4,Common,Rhino,"Artifact,Creature"
Rusted Slasher,{4},4,,Adrian Smith,128,Artifact Creature — Horror,Sacrifice an artifact: Regenerate Rusted Slasher.,MBS,"""It's a beautiful vision. Discarded debris is reborn as a singular entity.""\n—Urabrask the Hidden",normal,213746,4,1,Common,Horror,"Artifact,Creature"
Shimmer Myr,{3},3,,Jana Schirmer & Johannes Voss,129,Artifact Creature — Myr,Flash\nYou may cast artifact cards as though they had flash.,MBS,It evades Phyrexians by hiding in the spaces between seconds.,normal,214042,2,2,Rare,Myr,"Artifact,Creature"
Shriekhorn,{1},1,,Erica Yang,130,Artifact,"Shriekhorn enters the battlefield with three charge counters on it.\n{T}, Remove a charge counter from Shriekhorn: Target player puts the top two cards of his or her library into his or her graveyard.",MBS,,normal,213786,,,Common,,Artifact
Signal Pest,{1},1,,Mark Zug,131,Artifact Creature — Pest,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)\nSignal Pest can't be blocked except by creatures with flying or reach.","pWPN,MBS","It leaps from tree to tree, revealing the enemy's positions.",normal,213773,0,1,Uncommon,Pest,"Artifact,Creature"
Silverskin Armor,{2},2,,Terese Nielsen,132,Artifact — Equipment,Equipped creature gets +1/+1 and is an artifact in addition to its other types.\nEquip {2},MBS,Partisan spies warned that no armor would protect the body from Phyrexian infection. Neurok strategists took that as a challenge.,normal,213738,,,Uncommon,Equipment,Artifact
Skinwing,{4},4,,Igor Kieryluk,133,Artifact — Equipment,"Living weapon (When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)\nEquipped creature gets +2/+2 and has flying.\nEquip {6}",MBS,,normal,221562,,,Uncommon,Equipment,Artifact
Sphere of the Suns,{2},2,,Jana Schirmer & Johannes Voss,134,Artifact,"Sphere of the Suns enters the battlefield tapped and with three charge counters on it.\n{T}, Remove a charge counter from Sphere of the Suns: Add one mana of any color to your mana pool.","MBS,MM2",,normal,213776,,,Uncommon,,Artifact
Spin Engine,{3},3,R,Pete Venters,135,Artifact Creature — Construct,{R}: Target creature can't block Spin Engine this turn.,MBS,"""It will be battle-ready before our strike at Oxid Ridge, and it will guarantee our victory.""\n—Ketuc of the Helm",normal,214069,3,1,Common,Construct,"Artifact,Creature"
Spine of Ish Sah,{7},7,,Daniel Ljunggren,136,Artifact,"When Spine of Ish Sah enters the battlefield, destroy target permanent.\nWhen Spine of Ish Sah is put into a graveyard from the battlefield, return Spine of Ish Sah to its owner's hand.","MBS,C13,C14",,normal,214076,,,Rare,,Artifact
Strandwalker,{5},5,,Igor Kieryluk,137,Artifact — Equipment,"Living weapon (When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)\nEquipped creature gets +2/+4 and has reach.\nEquip {4}",MBS,,normal,213790,,,Uncommon,Equipment,Artifact
Sword of Feast and Famine,{3},3,,Chris Rahn,138,Artifact — Equipment,"Equipped creature gets +2/+2 and has protection from black and from green.\nWhenever equipped creature deals combat damage to a player, that player discards a card and you untap all lands you control.\nEquip {2}","pJGP,MBS,MD1",,normal,214070,,,Mythic Rare,Equipment,Artifact
Tangle Hulk,{5},5,G,Mark Zug,139,Artifact Creature — Beast,{2}{G}: Regenerate Tangle Hulk.,MBS,"""A true Phyrexian predator. It will never know death, just as nature intended.""\n—Vorinclex, Voice of Hunger",normal,214041,5,3,Common,Beast,"Artifact,Creature"
Thopter Assembly,{6},6,,Volkan Baga,140,Artifact Creature — Thopter,"Flying\nAt the beginning of your upkeep, if you control no Thopters other than Thopter Assembly, return Thopter Assembly to its owner's hand and put five 1/1 colorless Thopter artifact creature tokens with flying onto the battlefield.","pLPA,MBS",,normal,214039,5,5,Rare,Thopter,"Artifact,Creature"
Titan Forge,{3},3,,Svetlin Velinov,141,Artifact,"{3}, {T}: Put a charge counter on Titan Forge.\n{T}, Remove three charge counters from Titan Forge: Put a 9/9 colorless Golem artifact creature token onto the battlefield.",MBS,,normal,213730,,,Rare,,Artifact
Training Drone,{3},3,,Matt Cavotta,142,Artifact Creature — Drone,Training Drone can't attack or block unless it's equipped.,MBS,"""Vulshok flail, Viridian shield, loxodon blade . . . Tazzir, bring the Moriok hook and assemble the rookies.""\n—Vy Covalt, Neurok agent",normal,213764,4,4,Common,Drone,"Artifact,Creature"
Viridian Claw,{2},2,,Marc Simonetti,143,Artifact — Equipment,Equipped creature gets +1/+0 and has first strike.\nEquip {1},MBS,"""Phyrexians can't corrupt what they can't get close enough to touch.""",normal,213784,,,Uncommon,Equipment,Artifact
Contested War Zone,,,,Scott Chou,144,Land,"Whenever a creature deals combat damage to you, that creature's controller gains control of Contested War Zone.\n{T}: Add {C} to your mana pool.\n{1}, {T}: Attacking creatures get +1/+0 until end of turn.",MBS,,normal,213775,,,Rare,,Land
Inkmoth Nexus,,,,Jung Park,145,Land,{T}: Add {C} to your mana pool.\n{1}: Inkmoth Nexus becomes a 1/1 Blinkmoth artifact creature with flying and infect until end of turn. It's still a land. (It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),MBS,,normal,213731,,,Rare,,Land
Plains,,,W,James Paick,146,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,214057,,,Basic Land,Plains,Land
Plains,,,W,James Paick,147,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,220366,,,Basic Land,Plains,Land
Island,,,U,Jung Park,148,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,220369,,,Basic Land,Island,Land
Island,,,U,Jung Park,149,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,220365,,,Basic Land,Island,Land
Swamp,,,B,Lars Grant-West,150,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,220367,,,Basic Land,Swamp,Land
Swamp,,,B,Lars Grant-West,151,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,220368,,,Basic Land,Swamp,Land
Mountain,,,R,Tomasz Jedruszek,152,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,214045,,,Basic Land,Mountain,Land
Mountain,,,R,Tomasz Jedruszek,153,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,214066,,,Basic Land,Mountain,Land
Forest,,,G,Mark Tedin,154,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,214031,,,Basic Land,Forest,Land
Forest,,,G,Mark Tedin,155,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,214075,,,Basic Land,Forest,Land
