name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Spellgorger Barbarian,{3}{R},4,R,Mark Romanoski,100,Creature — Human Nightmare Barbarian,"When Spellgorger Barbarian enters the battlefield, discard a card at random.\nWhen Spellgorger Barbarian leaves the battlefield, draw a card.",JUD,The epidemic insanity had a lasting effect on certain barbarians—but no one noticed.,normal,25805,3,1,Common,"Human,Nightmare,Barbarian",Creature
Swelter,{3}{R},4,R,Ben Thompson,101,Sorcery,Swelter deals 2 damage to each of two target creatures.,JUD,"No circle has a beginning, but many have foreseeable ends.",normal,36119,,,Uncommon,,Sorcery
Swirling Sandstorm,{3}{R},4,R,Tony Szczudlo,102,Sorcery,Threshold — Swirling Sandstorm deals 5 damage to each creature without flying if seven or more cards are in your graveyard.,JUD,"As dust swept out, vultures swept in.",normal,29762,,,Common,,Sorcery
Worldgorger Dragon,{3}{R}{R}{R},6,R,Wayne England,103,Creature — Nightmare Dragon,"Flying, trample\nWhen Worldgorger Dragon enters the battlefield, exile all other permanents you control.\nWhen Worldgorger Dragon leaves the battlefield, return the exiled cards to the battlefield under their owners' control.","JUD,VMA,EMA",,normal,35056,7,7,Rare,"Nightmare,Dragon",Creature
Anurid Barkripper,{1}{G}{G},3,G,Randy Gallegos,104,Creature — Frog Beast,Threshold — Anurid Barkripper gets +2/+2 as long as seven or more cards are in your graveyard.,JUD,"When it croaks, so do you.",normal,36039,2,2,Common,"Frog,Beast",Creature
Anurid Swarmsnapper,{2}{G},3,G,John Matson,105,Creature — Frog Beast,Reach (This creature can block creatures with flying.)\n{1}{G}: Anurid Swarmsnapper can block an additional creature this turn.,JUD,Anurids have the problem of airborne invaders licked.,normal,36453,1,4,Uncommon,"Frog,Beast",Creature
Battlefield Scrounger,{3}{G}{G},5,G,Daren Bader,106,Creature — Centaur,"Threshold — Put three cards from your graveyard on the bottom of your library: Battlefield Scrounger gets +3/+3 until end of turn. Activate this ability only once each turn, and only if seven or more cards are in your graveyard.",JUD,,normal,36040,3,3,Common,Centaur,Creature
Brawn,{3}{G},4,G,Matt Cavotta,107,Creature — Incarnation,"Trample\nAs long as Brawn is in your graveyard and you control a Forest, creatures you control have trample.","JUD,CMD,EMA","""‘I have arrived,' bellowed Brawn, and the plane shuddered.""\n—Scroll of Beginnings",normal,33721,3,3,Uncommon,Incarnation,Creature
Canopy Claws,{G},1,G,Matthew Mitchell,108,Instant,Target creature loses flying until end of turn.\nFlashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),JUD,,normal,36410,,,Common,,Instant
Centaur Rootcaster,{3}{G},4,G,Eric Peterson,109,Creature — Centaur Druid,"Whenever Centaur Rootcaster deals combat damage to a player, you may search your library for a basic land card and put that card onto the battlefield tapped. If you do, shuffle your library.",JUD,,normal,37120,2,2,Common,"Centaur,Druid",Creature
Crush of Wurms,{6}{G}{G}{G},9,G,Christopher Moeller,110,Sorcery,Put three 6/6 green Wurm creature tokens onto the battlefield.\nFlashback {9}{G}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),JUD,,normal,35170,,,Rare,,Sorcery
Elephant Guide,{2}{G},3,G,Jim Nelson,111,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +3/+3.\nWhen enchanted creature dies, put a 3/3 green Elephant creature token onto the battlefield.","JUD,DDD,CNS,VMA,DD3_GVL,EMA",Nature's strength outlives the strong.,normal,12692,,,Uncommon,Aura,Enchantment
Epic Struggle,{2}{G}{G},4,G,Greg & Tim Hildebrandt,112,Enchantment,"At the beginning of your upkeep, if you control twenty or more creatures, you win the game.",JUD,"""If our foes will not listen to words, perhaps hooves and claws will make them take notice.""\n—Seton, centaur druid",normal,33697,,,Rare,,Enchantment
Erhnam Djinn,{3}{G},4,G,Greg Staples,113,Creature — Djinn,"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep. (It can't be blocked as long as defending player controls a Forest.)","ARN,CHR,ATH,BTD,JUD,VMA",He provides a safe path to nowhere.,normal,35553,4,5,Rare,Djinn,Creature
Exoskeletal Armor,{1}{G},2,G,Wayne England,114,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +X/+X, where X is the number of creature cards in all graveyards.",JUD,"""We use only what we need—but in times of strife, our need becomes great.""\n—Centaur warrior",normal,29885,,,Uncommon,Aura,Enchantment
Folk Medicine,{2}{G},3,"G,W",Matt Cavotta,115,Instant,You gain 1 life for each creature you control.\nFlashback {1}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.),JUD,Sometimes the healers need healing.,normal,35071,,,Common,,Instant
Forcemage Advocate,{1}{G},2,G,Darrell Riche,116,Creature — Centaur Shaman,{T}: Return target card from an opponent's graveyard to his or her hand. Put a +1/+1 counter on target creature.,JUD,"""Our unity renews our strength.""",normal,34244,2,1,Uncommon,"Centaur,Shaman",Creature
Genesis,{4}{G},5,G,Mark Zug,117,Creature — Incarnation,"At the beginning of your upkeep, if Genesis is in your graveyard, you may pay {2}{G}. If you do, return target creature card from your graveyard to your hand.","pJGP,JUD,VMA","""First through the Riftstone was Genesis—and the world was lifeless no more.""\n—Scroll of Beginnings",normal,34833,4,4,Rare,Incarnation,Creature
Giant Warthog,{5}{G},6,G,Kev Walker,118,Creature — Boar Beast,Trample,JUD,"""When the Ancestor saw the cruelty her human children were capable of, Her fury shook the world. From this outburst sprang the warthogs.""\n—Nomad myth",normal,36112,5,5,Common,"Boar,Beast",Creature
Grizzly Fate,{3}{G}{G},5,G,Dave Dorman,119,Sorcery,Put two 2/2 green Bear creature tokens onto the battlefield.\nThreshold — Put four 2/2 green Bear creature tokens onto the battlefield instead if seven or more cards are in your graveyard.\nFlashback {5}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"JUD,VMA",,normal,34209,,,Uncommon,,Sorcery
Harvester Druid,{1}{G},2,G,David Martin,120,Creature — Human Druid,{T}: Add to your mana pool one mana of any color that a land you control could produce.,JUD,"""In the end, the same soil lies atop the field, within the mountain, and under the sea.""",normal,36411,1,1,Common,"Human,Druid",Creature
Ironshell Beetle,{1}{G},2,G,Heather Hudson,121,Creature — Insect,"When Ironshell Beetle enters the battlefield, put a +1/+1 counter on target creature.",JUD,"""Why waste time creating weapons? Nature provides us with all we need.""\n—Centaur warrior",normal,34758,1,1,Common,Insect,Creature
Krosan Reclamation,{1}{G},2,G,Gary Ruddell,122,Instant,Target player shuffles up to two target cards from his or her graveyard into his or her library.\nFlashback {1}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),JUD,,normal,36113,,,Uncommon,,Instant
Krosan Wayfarer,{G},1,G,"Edward P. Beard, Jr.",123,Creature — Human Druid,Sacrifice Krosan Wayfarer: You may put a land card from your hand onto the battlefield.,JUD,"""The Krosan Forest lives, and druids are its seeds.""\n—Seton, centaur druid",normal,35069,1,1,Common,"Human,Druid",Creature
Living Wish,{1}{G},2,G,Eric Peterson,124,Sorcery,"You may choose a creature or land card you own from outside the game, reveal that card, and put it into your hand. Exile Living Wish.","pJGP,JUD","He wished for growth, but not for a way to control it.",normal,34405,,,Rare,,Sorcery
Nantuko Tracer,{1}{G},2,G,Greg Staples,125,Creature — Insect Druid,"When Nantuko Tracer enters the battlefield, you may put target card from a graveyard on the bottom of its owner's library.",JUD,Your past is a map to where you will go.\n—Nantuko teaching,normal,36526,2,1,Common,"Insect,Druid",Creature
Nullmage Advocate,{2}{G},3,G,Darrell Riche,126,Creature — Insect Druid,{T}: Return two target cards from an opponent's graveyard to his or her hand. Destroy target artifact or enchantment.,"JUD,PC2","""Our unity unmasks your deceit.""",normal,34245,2,3,Common,"Insect,Druid",Creature
Phantom Centaur,{2}{G}{G},4,G,Carl Critchlow,127,Creature — Centaur Spirit,"Protection from black\nPhantom Centaur enters the battlefield with three +1/+1 counters on it.\nIf damage would be dealt to Phantom Centaur, prevent that damage. Remove a +1/+1 counter from Phantom Centaur.",JUD,,normal,35073,2,0,Uncommon,"Centaur,Spirit",Creature
Phantom Nantuko,{2}{G},3,G,Wayne England,128,Creature — Insect Spirit,"Trample\nPhantom Nantuko enters the battlefield with two +1/+1 counters on it.\nIf damage would be dealt to Phantom Nantuko, prevent that damage. Remove a +1/+1 counter from Phantom Nantuko.\n{T}: Put a +1/+1 counter on Phantom Nantuko.","JUD,C13",,normal,34948,0,0,Rare,"Insect,Spirit",Creature
Phantom Tiger,{2}{G},3,G,Brian Snõddy,129,Creature — Cat Spirit,"Phantom Tiger enters the battlefield with two +1/+1 counters on it.\nIf damage would be dealt to Phantom Tiger, prevent that damage. Remove a +1/+1 counter from Phantom Tiger.",JUD,,normal,34934,1,0,Common,"Cat,Spirit",Creature
Seedtime,{1}{G},2,G,Rebecca Guay,130,Instant,Cast Seedtime only during your turn.\nTake an extra turn after this one if an opponent cast a blue spell this turn.,JUD,The hippo grows wings to fight the condor.\n—Nantuko teaching,normal,34205,,,Rare,,Instant
Serene Sunset,{X}{G},1,G,David Martin,131,Instant,Prevent all combat damage X target creatures would deal this turn.,JUD,"The armies paused, silent, as the warriors reflected on the sunsets of their youth.",normal,36454,,,Uncommon,,Instant
Sudden Strength,{3}{G},4,G,Alan Pollack,132,Instant,Target creature gets +3/+3 until end of turn.\nDraw a card.,"JUD,VMA",The Mirari's magic transformed the Krosan Forest—and its inhabitants.,normal,35114,,,Common,,Instant
Sylvan Safekeeper,{G},1,G,Pete Venters,133,Creature — Human Wizard,Sacrifice a land: Target creature you control gains shroud until end of turn. (It can't be the target of spells or abilities.),"JUD,C14","""How could someone so small cause so much trouble?""\n—Nomad sentry",normal,35062,1,1,Rare,"Human,Wizard",Creature
"Thriss, Nantuko Primus",{5}{G}{G},7,G,John Avon,134,Legendary Creature — Insect Druid,"{G}, {T}: Target creature gets +5/+5 until end of turn.",JUD,"""When you live for others, you live for yourself.""",normal,36525,5,5,Rare,"Insect,Druid",Creature
Tunneler Wurm,{6}{G}{G},8,G,Jeff Easley,135,Creature — Wurm,Discard a card: Regenerate Tunneler Wurm.,JUD,"If an anurid's lucky, it'll find a warm tunnel for bedtime. If a wurm's lucky, it'll find a warm anurid for breakfast.",normal,26370,6,6,Uncommon,Wurm,Creature
Venomous Vines,{2}{G}{G},4,G,Ron Spencer,136,Sorcery,Destroy target enchanted permanent.,JUD,"""True strength comes from within. The false promise of unnatural power only incurs Krosa's wrath.""\n—Seton, centaur druid",normal,36409,,,Common,,Sorcery
Anurid Brushhopper,{1}{G}{W},3,"W,G",Arnie Swekel,137,Creature — Frog Beast,Discard two cards: Exile Anurid Brushhopper. Return it to the battlefield under its owner's control at the beginning of the next end step.,JUD,It's so tough it can frighten itself into hiding.,normal,35059,3,4,Rare,"Frog,Beast",Creature
Hunting Grounds,{G}{W},2,"W,G",Mark Brill,138,Enchantment,"Threshold — As long as seven or more cards are in your graveyard, Hunting Grounds has ""Whenever an opponent casts a spell, you may put a creature card from your hand onto the battlefield.""",JUD,"In the heavy hush of Krosa, drawing on mana is like ringing a dinner bell.",normal,35167,,,Rare,,Enchantment
Mirari's Wake,{3}{G}{W},5,"W,G",David Martin,139,Enchantment,"Creatures you control get +1/+1.\nWhenever you tap a land for mana, add one mana to your mana pool of any type that land produced.","JUD,pPRO,CM1,CNS",The land drank power from the Mirari as though it had thirsted forever.,normal,35057,,,Rare,,Enchantment
Phantom Nishoba,{5}{G}{W},7,"W,G",Arnie Swekel,140,Creature — Cat Beast Spirit,"Trample\nPhantom Nishoba enters the battlefield with seven +1/+1 counters on it.\nWhenever Phantom Nishoba deals damage, you gain that much life.\nIf damage would be dealt to Phantom Nishoba, prevent that damage. Remove a +1/+1 counter from Phantom Nishoba.",JUD,,normal,37113,0,0,Rare,"Cat,Beast,Spirit",Creature
Krosan Verge,,,,Tony Szczudlo,141,Land,"Krosan Verge enters the battlefield tapped.\n{T}: Add {C} to your mana pool.\n{2}, {T}, Sacrifice Krosan Verge: Search your library for a Forest card and a Plains card and put them onto the battlefield tapped. Then shuffle your library.","JUD,ARC,PC2",,normal,30657,,,Uncommon,,Land
Nantuko Monastery,,,"G,W",Rob Alexander,142,Land,{T}: Add {C} to your mana pool.\nThreshold — {G}{W}: Nantuko Monastery becomes a 4/4 green and white Insect Monk creature with first strike until end of turn. It's still a land. Activate this ability only if seven or more cards are in your graveyard.,"JUD,ARC",,normal,34401,,,Uncommon,,Land
Riftstone Portal,,,"G,W",Don Hazeltine,143,Land,"{T}: Add {C} to your mana pool.\nAs long as Riftstone Portal is in your graveyard, lands you control have ""{T}: Add {G} or {W} to your mana pool.""",JUD,,normal,34398,,,Uncommon,,Land
