name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Grave Birthing,{2}{B},3,B,Craig J Spearing,93,Instant,"Devoid (This card has no color.)\nTarget opponent exiles a card from his or her graveyard. You put a 1/1 colorless Eldrazi Scion creature token onto the battlefield. It has ""Sacrifice this creature: Add {C} to your mana pool.""\nDraw a card.",BFZ,,normal,401900,,,Common,,Instant
Grip of Desolation,{4}{B}{B},6,B,Lius Lasahido,94,Instant,Devoid (This card has no color.)\nExile target creature and target land.,BFZ,"As the hand closed, there was first terror, then numbness, and finally nothingness.",normal,401902,,,Uncommon,,Instant
Mind Raker,{3}{B},4,B,Lius Lasahido,95,Creature — Eldrazi Processor,"Devoid (This card has no color.)\nWhen Mind Raker enters the battlefield, you may put a card an opponent owns from exile into that player's graveyard. If you do, each opponent discards a card.",BFZ,It consumes any dreams of victory.,normal,401948,3,3,Common,"Eldrazi,Processor",Creature
Silent Skimmer,{3}{B},4,B,Alejandro Mirabal,96,Creature — Eldrazi Drone,"Devoid (This card has no color.)\nFlying\nWhenever Silent Skimmer attacks, defending player loses 2 life.",BFZ,"""I watched it pass at a distance. When I looked back to my companions, Najet was dead.""—Akiri, kor line-slinger",normal,402035,0,4,Common,"Eldrazi,Drone",Creature
Skitterskin,{3}{B},4,B,Michael Komarck,97,Creature — Eldrazi Drone,Devoid (This card has no color.)\nSkitterskin can't block.\n{1}{B}: Regenerate Skitterskin. Activate this ability only if you control another colorless creature.,BFZ,,normal,402037,4,3,Uncommon,"Eldrazi,Drone",Creature
Sludge Crawler,{B},1,B,Johann Bodin,98,Creature — Eldrazi Drone,"Devoid (This card has no color.)\nIngest (Whenever this creature deals combat damage to a player, that player exiles the top card of his or her library.)\n{2}: Sludge Crawler gets +1/+1 until end of turn.",BFZ,,normal,402041,1,1,Common,"Eldrazi,Drone",Creature
Smothering Abomination,{2}{B}{B},4,B,Aleksi Briclot,99,Creature — Eldrazi,"Devoid (This card has no color.)\nFlying\nAt the beginning of your upkeep, sacrifice a creature.\nWhenever you sacrifice a creature, draw a card.",BFZ,,normal,402044,4,3,Rare,Eldrazi,Creature
Swarm Surge,{2}{B},3,B,Svetlin Velinov,100,Sorcery,Devoid (This card has no color.)\nCreatures you control get +2/+0 until end of turn. Colorless creatures you control also gain first strike until end of turn.,BFZ,"The Eldrazi rampaged across Zendikar in a tide of chittering, heaving flesh.",normal,402063,,,Common,,Sorcery
Transgress the Mind,{1}{B},2,B,Cynthia Sheppard,101,Sorcery,Devoid (This card has no color.)\nTarget player reveals his or her hand. You choose a card from it with converted mana cost 3 or greater and exile that card.,BFZ,"""Fear of the unknown can be a wonderfully innocent thing, relatively speaking.""—Anowon, the Ruin Sage",normal,402075,,,Uncommon,,Sorcery
Wasteland Strangler,{2}{B},3,B,Jack Wang,102,Creature — Eldrazi Processor,"Devoid (This card has no color.)\nWhen Wasteland Strangler enters the battlefield, you may put a card an opponent owns from exile into that player's graveyard. If you do, target creature gets -3/-3 until end of turn.",BFZ,,normal,402096,3,2,Rare,"Eldrazi,Processor",Creature
Altar's Reap,{1}{B},2,B,Tyler Jacobson,103,Instant,"As an additional cost to cast Altar's Reap, sacrifice a creature.\nDraw two cards.","ISD,M14,CNS,BFZ,C15","""I will secure my revenge on Zendikar one soul at a time.""—Ob Nixilis",normal,401809,,,Common,,Instant
Bloodbond Vampire,{2}{B}{B},4,B,Anna Steinbauer,104,Creature — Vampire Shaman Ally,"Whenever you gain life, put a +1/+1 counter on Bloodbond Vampire.",BFZ,"""Let the vampires join us. In this war, we no longer have the luxury of choosing our comrades.""—General Tazri, allied commander",normal,401826,3,3,Uncommon,"Vampire,Shaman,Ally",Creature
Bone Splinters,{B},1,B,Deruchenko Alexander,105,Sorcery,"As an additional cost to cast Bone Splinters, sacrifice a creature.\nDestroy target creature.","ALA,AVR,DDN,MM2,BFZ","Vastly outnumbered, the Zendikari found creative ways to even the odds.",normal,401828,,,Common,,Sorcery
Carrier Thrall,{1}{B},2,B,Lius Lasahido,106,Creature — Vampire,"When Carrier Thrall dies, put a 1/1 colorless Eldrazi Scion creature token onto the battlefield. It has ""Sacrifice this creature: Add {C} to your mana pool.""",BFZ,"""Later we will mourn those we have lost. First we must end their suffering.""—Drana, Kalastria bloodchief",normal,401838,2,1,Uncommon,Vampire,Creature
Defiant Bloodlord,{5}{B}{B},7,B,Craig J Spearing,107,Creature — Vampire,"Flying\nWhenever you gain life, target opponent loses that much life.","pMEI,BFZ","""Despite their bravado, mortals are fragile. If Zendikar is to endure, its lords must save it.""—Drana, Kalastria bloodchief",normal,401855,4,5,Rare,Vampire,Creature
Demon's Grasp,{4}{B},5,B,David Gaillet,108,Sorcery,Target creature gets -5/-5 until end of turn.,BFZ,"""Take what solace you can in the knowledge that you will not be here to witness Zendikar's demise.""—Ob Nixilis",normal,401856,,,Common,,Sorcery
"Drana, Liberator of Malakir",{1}{B}{B},3,B,Mike Bierek,109,Legendary Creature — Vampire Ally,"Flying, first strike\nWhenever Drana, Liberator of Malakir deals combat damage to a player, put a +1/+1 counter on each attacking creature you control.",BFZ,"""I will not live as a slave. If you would be free, then fight alongside me.""",normal,401861,2,3,Mythic Rare,"Vampire,Ally",Creature
Dutiful Return,{3}{B},4,B,Anna Steinbauer,110,Sorcery,Return up to two target creature cards from your graveyard to your hand.,"KTK,BFZ","When Malakir's surgeons failed, its death-shamans took over.",normal,401865,,,Common,,Sorcery
Geyserfield Stalker,{4}{B},5,B,Deruchenko Alexander,111,Creature — Elemental,"Menace (This creature can't be blocked except by two or more creatures.)\nLandfall — Whenever a land enters the battlefield under your control, Geyserfield Stalker gets +2/+2 until end of turn.",BFZ,,normal,401894,3,2,Common,Elemental,Creature
Guul Draz Overseer,{4}{B}{B},6,B,Karl Kopinski,112,Creature — Vampire,"Flying\nLandfall — Whenever a land enters the battlefield under your control, other creatures you control get +1/+0 until end of turn. If that land is a Swamp, those creatures get +2/+0 until end of turn instead.",BFZ,,normal,401907,3,4,Rare,Vampire,Creature
Hagra Sharpshooter,{2}{B},3,B,Josu Hernaiz,113,Creature — Human Assassin Ally,{4}{B}: Target creature gets -1/-1 until end of turn.,BFZ,"""It's hard to find their weak points, but I very much enjoy the discovery process.""",normal,401908,2,2,Uncommon,"Human,Assassin,Ally",Creature
Kalastria Healer,{1}{B},2,B,Anthony Palumbo,114,Creature — Vampire Cleric Ally,"Rally — Whenever Kalastria Healer or another Ally enters the battlefield under your control, each opponent loses 1 life and you gain 1 life.",BFZ,"""Time and again, I have demonstrated my skills as a healer. Why, then, are you so ill at ease?""",normal,401929,1,2,Common,"Vampire,Cleric,Ally",Creature
Kalastria Nightwatch,{4}{B},5,B,Jama Jurabaev,115,Creature — Vampire Warrior Ally,"Whenever you gain life, Kalastria Nightwatch gains flying until end of turn.",BFZ,"""Kalitas may have returned to mindless servitude beneath the Eldrazi, but we say never again.""—Drana, Kalastria bloodchief",normal,401930,4,5,Common,"Vampire,Warrior,Ally",Creature
Malakir Familiar,{2}{B},3,B,Alejandro Mirabal,116,Creature — Bat,"Flying, deathtouch\nWhenever you gain life, Malakir Familiar gets +1/+1 until end of turn.",BFZ,"""They are deadly, and they are loyal. We can spare them a little blood.""—Harak, Malakir bloodwitch",normal,401946,2,1,Uncommon,Bat,Creature
Mire's Malice,{3}{B},4,B,Jakub Kasper,117,Sorcery,"Target opponent discards two cards.\nAwaken 3—{5}{B} (If you cast this spell for {5}{B}, also put three +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",BFZ,,normal,401949,,,Common,,Sorcery
Nirkana Assassin,{2}{B},3,B,Viktor Titov,118,Creature — Vampire Assassin Ally,"Whenever you gain life, Nirkana Assassin gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)",BFZ,Nirkana assassins craft incurable concoctions by mixing basilisk marrow and deathwillow sap with the vital fluids of a dozen other poisonous species.,normal,401968,2,3,Common,"Vampire,Assassin,Ally",Creature
Ob Nixilis Reignited,{3}{B}{B},5,B,Chris Rahn,119,Planeswalker — Nixilis,"+1: You draw a card and you lose 1 life.\n−3: Destroy target creature.\n−8: Target opponent gets an emblem with ""Whenever a player draws a card, you lose 2 life.""",BFZ,,normal,401971,,,Mythic Rare,Nixilis,Planeswalker
Painful Truths,{2}{B},3,B,Winona Nelson,120,Sorcery,"Converge — You draw X cards and you lose X life, where X is the number of colors of mana spent to cast Painful Truths.",BFZ,"As the Eldrazi spread, no secret that could give Zendikar's defenders an advantage was considered too dangerous to seek.",normal,401981,,,Rare,,Sorcery
Retreat to Hagra,{2}{B},3,B,Kieran Yanner,121,Enchantment,"Landfall — Whenever a land enters the battlefield under your control, choose one —\n• Target creature gets +1/+0 and gains deathtouch until end of turn.\n• Each opponent loses 1 life and you gain 1 life.",BFZ,,normal,402008,,,Uncommon,,Enchantment
Rising Miasma,{3}{B},4,B,Deruchenko Alexander,122,Sorcery,"All creatures get -2/-2 until end of turn.\nAwaken 3—{5}{B}{B} (If you cast this spell for {5}{B}{B}, also put three +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",BFZ,,normal,402011,,,Uncommon,,Sorcery
Ruinous Path,{1}{B}{B},3,B,Jaime Jones,123,Sorcery,"Destroy target creature or planeswalker.\nAwaken 4—{5}{B}{B} (If you cast this spell for {5}{B}{B}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)","pMEI,BFZ",,normal,402019,,,Rare,,Sorcery
Vampiric Rites,{B},1,B,Anastasia Ovchinnikova,124,Enchantment,"{1}{B}, Sacrifice a creature: You gain 1 life and draw a card.",BFZ,"For vampires, blood carries more than life. Memories long eroded from the minds of bloodchiefs can be reclaimed from the veins of their sired kin.",normal,402088,,,Uncommon,,Enchantment
Voracious Null,{2}{B},3,B,Karl Kopinski,125,Creature — Zombie,"{1}{B}, Sacrifice another creature: Put two +1/+1 counters on Voracious Null. Activate this ability only any time you could cast a sorcery.",BFZ,"""These days, there's no shortage of food for the nulls of Guul Draz.""—Drana, Kalastria bloodchief",normal,402095,2,2,Common,Zombie,Creature
Zulaport Cutthroat,{1}{B},2,B,Jason Rainville,126,Creature — Human Rogue Ally,"Whenever Zulaport Cutthroat or another creature you control dies, each opponent loses 1 life and you gain 1 life.",BFZ,"""Eldrazi? Ha! Try walking through Zulaport at night with your pockets full. Now that's dangerous.""",normal,402101,1,1,Uncommon,"Human,Rogue,Ally",Creature
Barrage Tyrant,{4}{R},5,R,Chris Rallis,127,Creature — Eldrazi,"Devoid (This card has no color.)\n{2}{R}, Sacrifice another colorless creature: Barrage Tyrant deals damage equal to the sacrificed creature's power to target creature or player.","pMEI,BFZ",Terrible fury. Excellent aim.,normal,401815,5,3,Rare,Eldrazi,Creature
Crumble to Dust,{3}{R},4,R,James Paick,128,Sorcery,"Devoid (This card has no color.)\nExile target nonbasic land. Search its controller's graveyard, hand, and library for any number of cards with the same name as that land and exile them. Then that player shuffles his or her library.",BFZ,,normal,401850,,,Uncommon,,Sorcery
Kozilek's Sentinel,{1}{R},2,R,Raymond Swanland,129,Creature — Eldrazi Drone,"Devoid (This card has no color.)\nWhenever you cast a colorless spell, Kozilek's Sentinel gets +1/+0 until end of turn.",BFZ,It moves through the tunnels as slowly and surely as the shifting stones.,normal,401937,1,4,Common,"Eldrazi,Drone",Creature
Molten Nursery,{2}{R},3,R,Raymond Swanland,130,Enchantment,"Devoid (This card has no color.)\nWhenever you cast a colorless spell, Molten Nursery deals 1 damage to target creature or player.",BFZ,"""Some detours just aren't worth it.""—Raff Slugeater, goblin shortcutter",normal,401951,,,Uncommon,,Enchantment
Nettle Drone,{2}{R},3,R,Clint Cearley,131,Creature — Eldrazi Drone,"Devoid (This card has no color.)\n{T}: Nettle Drone deals 1 damage to each opponent.\nWhenever you cast a colorless spell, untap Nettle Drone.",BFZ,,normal,401967,3,1,Common,"Eldrazi,Drone",Creature
Processor Assault,{1}{R},2,R,Jama Jurabaev,132,Sorcery,"Devoid (This card has no color.)\nAs an additional cost to cast Processor Assault, put a card an opponent owns from exile into that player's graveyard.\nProcessor Assault deals 5 damage to target creature.",BFZ,"Ulamog's processors trail behind him, converting ruined matter into furious energy.",normal,402000,,,Uncommon,,Sorcery
Serpentine Spike,{5}{R}{R},7,R,Jaime Jones,133,Sorcery,"Devoid (This card has no color.)\nSerpentine Spike deals 2 damage to target creature, 3 damage to another target creature, and 4 damage to a third target creature. If a creature dealt damage this way would die this turn, exile it instead.",BFZ,,normal,402029,,,Rare,,Sorcery
Touch of the Void,{2}{R},3,R,David Gaillet,134,Sorcery,"Devoid (This card has no color.)\nTouch of the Void deals 3 damage to target creature or player. If a creature dealt damage this way would die this turn, exile it instead.",BFZ,Some wounds never heal.,normal,402074,,,Common,,Sorcery
Turn Against,{4}{R},5,R,Chris Rallis,135,Instant,Devoid (This card has no color.)\nGain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.,BFZ,"""No, don't! Nal, it's me—""",normal,402077,,,Uncommon,,Instant
Vestige of Emrakul,{3}{R},4,R,Tyler Jacobson,136,Creature — Eldrazi Drone,Devoid (This card has no color.)\nTrample,BFZ,"Emrakul has not been seen in months. Though her brood's numbers have dwindled in her absence, each drone is still a deadly threat.",normal,402089,3,4,Common,"Eldrazi,Drone",Creature
Vile Aggregate,{2}{R},3,R,Chris Rallis,137,Creature — Eldrazi Drone,"Devoid (This card has no color.)\nVile Aggregate's power is equal to the number of colorless creatures you control.\nTrample\nIngest (Whenever this creature deals combat damage to a player, that player exiles the top card of his or her library.)",BFZ,,normal,402091,*,5,Uncommon,"Eldrazi,Drone",Creature
Akoum Firebird,{2}{R}{R},4,R,Chris Rahn,138,Creature — Phoenix,"Flying, haste\nAkoum Firebird attacks each turn if able.\nLandfall — Whenever a land enters the battlefield under your control, you may pay {4}{R}{R}. If you do, return Akoum Firebird from your graveyard to the battlefield.",BFZ,,normal,401804,3,3,Mythic Rare,Phoenix,Creature
Akoum Hellkite,{4}{R}{R},6,R,Jaime Jones,139,Creature — Dragon,"Flying\nLandfall — Whenever a land enters the battlefield under your control, Akoum Hellkite deals 1 damage to target creature or player. If that land is a Mountain, Akoum Hellkite deals 2 damage to that creature or player instead.",BFZ,,normal,401805,4,4,Rare,Dragon,Creature
Akoum Stonewaker,{1}{R},2,R,Victor Adame Minguez,140,Creature — Human Shaman,"Landfall — Whenever a land enters the battlefield under your control, you may pay {2}{R}. If you do, put a 3/1 red Elemental creature token with trample and haste onto the battlefield. Exile that token at the beginning of the next end step.",BFZ,,normal,401806,2,1,Uncommon,"Human,Shaman",Creature
Belligerent Whiptail,{3}{R},4,R,Jakub Kasper,141,Creature — Wurm,"Landfall — Whenever a land enters the battlefield under your control, Belligerent Whiptail gains first strike until end of turn.",BFZ,"""Whiptails can sense a traveler's footsteps from a great distance. Measuring that distance has been . . . difficult.""—Jalun, Affa sentry",normal,401817,4,2,Common,Wurm,Creature
Boiling Earth,{1}{R},2,R,Titus Lunter,142,Sorcery,"Boiling Earth deals 1 damage to each creature your opponents control.\nAwaken 4—{6}{R} (If you cast this spell for {6}{R}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",BFZ,,normal,401827,,,Common,,Sorcery
Chasm Guide,{3}{R},4,R,Johannes Voss,143,Creature — Goblin Scout Ally,"Rally — Whenever Chasm Guide or another Ally enters the battlefield under your control, creatures you control gain haste until end of turn.",BFZ,"With a single act of bravery, she went from expendable to indispensable.",normal,401840,3,2,Uncommon,"Goblin,Scout,Ally",Creature
Dragonmaster Outcast,{R},1,R,Raymond Swanland,144,Creature — Human Shaman,"At the beginning of your upkeep, if you control six or more lands, put a 5/5 red Dragon creature token with flying onto the battlefield.","WWK,BFZ","""This world will be ruled by its rightful sovereigns, not these hideous pretenders.""",normal,401860,1,1,Mythic Rare,"Human,Shaman",Creature
Firemantle Mage,{2}{R},3,R,Chris Rahn,145,Creature — Human Shaman Ally,"Rally — Whenever Firemantle Mage or another Ally enters the battlefield under your control, creatures you control gain menace until end of turn. (A creature with menace can't be blocked except by two or more creatures.)",BFZ,"""Come on, you twisted things! Don't you want to get acquainted?""",normal,401880,2,2,Uncommon,"Human,Shaman,Ally",Creature
Goblin War Paint,{1}{R},2,R,Karl Kopinski,146,Enchantment — Aura,Enchant creature\nEnchanted creature gets +2/+2 and has haste.,"ZEN,M12,MM2,BFZ","""The Eldrazi may not be intimidated, but if it boosts the goblins' confidence, I see no reason to discourage it.""—Jalun, Affa sentry",normal,401899,,,Common,Aura,Enchantment
Lavastep Raider,{R},1,R,Matt Stewart,147,Creature — Goblin Warrior,{2}{R}: Lavastep Raider gets +2/+0 until end of turn.,BFZ,"Goblins were first to see the potential of hedrons in the fight against the Eldrazi, for the magical stones came ready-made with pointy bits.",normal,401939,1,2,Common,"Goblin,Warrior",Creature
Makindi Sliderunner,{1}{R},2,R,Matt Stewart,148,Creature — Beast,"Trample\nLandfall — Whenever a land enters the battlefield under your control, Makindi Sliderunner gets +1/+1 until end of turn.",BFZ,"After a battle, it breaks the hillsides into manageable pieces to prepare for next time.",normal,401945,2,1,Common,Beast,Creature
Ondu Champion,{2}{R}{R},4,R,Volkan Baga,149,Creature — Minotaur Warrior Ally,"Rally — Whenever Ondu Champion or another Ally enters the battlefield under your control, creatures you control gain trample until end of turn.",BFZ,"""Put a minotaur at the head of an army and suddenly all the soldiers act like they have horns.""—Gideon Jura",normal,401974,4,3,Common,"Minotaur,Warrior,Ally",Creature
Outnumber,{R},1,R,Tyler Jacobson,150,Instant,Outnumber deals damage to target creature equal to the number of creatures you control.,BFZ,Everyone who could still lift a weapon had a part in retaking Sea Gate.,normal,401980,,,Common,,Instant
Radiant Flames,{2}{R},3,R,Slawomir Maniak,151,Sorcery,"Converge — Radiant Flames deals X damage to each creature, where X is the number of colors of mana spent to cast Radiant Flames.","pMGD,BFZ","The fires of Zendikar are always hungry, and there is much on which they can feed.",normal,402002,,,Rare,,Sorcery
Reckless Cohort,{1}{R},2,R,Volkan Baga,152,Creature — Human Warrior Ally,Reckless Cohort attacks each combat if able unless you control another Ally.,BFZ,"""You have a family. Mine died at Sea Gate. You go to yours, and I'll go to mine.""",normal,402003,2,2,Common,"Human,Warrior,Ally",Creature
Retreat to Valakut,{2}{R},3,R,Kieran Yanner,153,Enchantment,"Landfall — Whenever a land enters the battlefield under your control, choose one —\n• Target creature gets +2/+0 until end of turn.\n• Target creature can't block this turn.",BFZ,,normal,402010,,,Uncommon,,Enchantment
Rolling Thunder,{X}{R}{R},2,R,Yohann Schepacz,154,Sorcery,Rolling Thunder deals X damage divided as you choose among any number of target creatures and/or players.,"TMP,BRB,HOP,TPR,BFZ","""Zendikar is always angry, though I've never seen that anger so precisely directed.""—Nablus, North Hada trapper",normal,402015,,,Uncommon,,Sorcery
Shatterskull Recruit,{3}{R}{R},5,R,David Palumbo,155,Creature — Giant Warrior Ally,Menace (This creature can't be blocked except by two or more creatures.),BFZ,"Saved from certain death by the kor, he considers himself bound to them by an unbreakable blood oath.",normal,402032,4,4,Common,"Giant,Warrior,Ally",Creature
Stonefury,{3}{R}{R},5,R,Chris Rallis,156,Instant,Stonefury deals damage to target creature equal to the number of lands you control.,BFZ,Akoum can make any intruder look small.,normal,402050,,,Common,,Instant
Sure Strike,{1}{R},2,R,Jakub Kasper,157,Instant,Target creature gets +3/+0 and gains first strike until end of turn.,BFZ,"To survive imminent doom, it sometimes takes a foolhardy soul who acts first and fears later.",normal,402052,,,Common,,Instant
Tunneling Geopede,{2}{R},3,R,Tomasz Jedruszek,158,Creature — Insect,"Landfall — Whenever a land enters the battlefield under your control, Tunneling Geopede deals 1 damage to each opponent.",BFZ,"As Ulamog's brood reduces the earth to dust, geopedes burst from their tunnels in search of solid ground.",normal,402076,3,2,Uncommon,Insect,Creature
Valakut Invoker,{2}{R},3,R,Joseph Meehan,159,Creature — Human Shaman,{8}: Valakut Invoker deals 3 damage to target creature or player.,BFZ,"""As long as we have walked this world, we have known it as a harsh and unforgiving place.""—The Invokers' Tales",normal,402086,2,3,Common,"Human,Shaman",Creature
Valakut Predator,{2}{R},3,R,Kev Walker,160,Creature — Elemental,"Landfall — Whenever a land enters the battlefield under your control, Valakut Predator gets +2/+2 until end of turn.",BFZ,"""Whatever volcanoes dream of, it seems like they always wake up grumpy.""—Raff Slugeater, goblin shortcutter",normal,402087,2,2,Common,Elemental,Creature
Volcanic Upheaval,{3}{R},4,R,Yeong-Hao Han,161,Instant,Destroy target land.,BFZ,"Like a living organism, Zendikar rids itself of infection, and it does so abruptly and ruthlessly.",normal,402094,,,Common,,Instant
"Zada, Hedron Grinder",{3}{R},4,R,Chris Rallis,162,Legendary Creature — Goblin Ally,"Whenever you cast an instant or sorcery spell that targets only Zada, Hedron Grinder, copy that spell for each other creature you control that the spell could target. Each copy targets a different one of those creatures.",BFZ,"""A hedron holds magic for a thousand years—or less, if need be.""",normal,402100,3,3,Rare,"Goblin,Ally",Creature
Blisterpod,{G},1,G,Ryan Barger,163,Creature — Eldrazi Drone,"Devoid (This card has no color.)\nWhen Blisterpod dies, put a 1/1 colorless Eldrazi Scion creature token onto the battlefield. It has ""Sacrifice this creature: Add {C} to your mana pool.""",BFZ,A blisterpod's corpse is a scion's cradle.,normal,401825,1,1,Common,"Eldrazi,Drone",Creature
Brood Monitor,{4}{G}{G},6,G,Izzy,164,Creature — Eldrazi Drone,"Devoid (This card has no color.)\nWhen Brood Monitor enters the battlefield, put three 1/1 colorless Eldrazi Scion creature tokens onto the battlefield. They have ""Sacrifice this creature: Add {C} to your mana pool.""",BFZ,The tenderness of a mother. The pity of a mantis.,normal,401833,3,3,Uncommon,"Eldrazi,Drone",Creature
Call the Scions,{2}{G},3,G,Winona Nelson,165,Sorcery,"Devoid (This card has no color.)\nPut two 1/1 colorless Eldrazi Scion creature tokens onto the battlefield. They have ""Sacrifice this creature: Add {C} to your mana pool.""",BFZ,"Ulamog's progeny swarm the land, draining Zendikar's mana to feed the titan's insatiable hunger.",normal,401836,,,Common,,Sorcery
Eyeless Watcher,{3}{G},4,G,Yohann Schepacz,166,Creature — Eldrazi Drone,"Devoid (This card has no color.)\nWhen Eyeless Watcher enters the battlefield, put two 1/1 colorless Eldrazi Scion creature tokens onto the battlefield. They have ""Sacrifice this creature: Add {C} to your mana pool.""",BFZ,Every Eldrazi in Ulamog's lineage is an extension of the titan's will.,normal,401875,1,1,Common,"Eldrazi,Drone",Creature
From Beyond,{3}{G},4,G,Mathias Kollros,167,Enchantment,"Devoid (This card has no color.)\nAt the beginning of your upkeep, put a 1/1 colorless Eldrazi Scion creature token onto the battlefield. It has ""Sacrifice this creature: Add {C} to your mana pool.""\n{1}{G}, Sacrifice From Beyond: Search your library for an Eldrazi card, reveal it, put it into your hand, then shuffle your library.",BFZ,,normal,401893,,,Rare,,Enchantment
Unnatural Aggression,{2}{G},3,G,James Ryman,168,Instant,"Devoid (This card has no color.)\nTarget creature you control fights target creature an opponent controls. If the creature an opponent controls would die this turn, exile it instead.",BFZ,The battle served as a grim reminder of what a final victory for the Eldrazi would mean.,normal,402085,,,Common,,Instant
Void Attendant,{2}{G},3,G,Viktor Titov,169,Creature — Eldrazi Processor,"Devoid (This card has no color.)\n{1}{G}, Put a card an opponent owns from exile into that player's graveyard: Put a 1/1 colorless Eldrazi Scion creature token onto the battlefield. It has ""Sacrifice this creature: Add {C} to your mana pool.""",BFZ,The Eldrazi don't merely extinguish life—they supplant it.,normal,402092,2,3,Uncommon,"Eldrazi,Processor",Creature
Beastcaller Savant,{1}{G},2,G,Anthony Palumbo,170,Creature — Elf Shaman Ally,Haste\n{T}: Add one mana of any color to your mana pool. Spend this mana only to cast a creature spell.,BFZ,"""They come because I call. They stay because I listen.""",normal,401816,1,1,Rare,"Elf,Shaman,Ally",Creature
Broodhunter Wurm,{3}{G},4,G,Svetlin Velinov,171,Creature — Wurm,,BFZ,The native creatures of Zendikar have adapted to live under rocks and crawl through underbrush in order to avoid the most voracious predators. The Eldrazi have yet to make such adjustments.,normal,401834,4,3,Common,Wurm,Creature
Earthen Arms,{1}{G},2,G,Dan Scott,172,Sorcery,"Put two +1/+1 counters on target permanent.\nAwaken 4—{6}{G} (If you cast this spell for {6}{G}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",BFZ,,normal,401866,,,Common,,Sorcery
Giant Mantis,{3}{G},4,G,Lake Hurwitz,173,Creature — Insect,Reach (This creature can block creatures with flying.),"MIR,VMA,BFZ","""I always thought the great insects of Tazeem were frightening until I saw the Eldrazi. Now I welcome the sight of mantises perched in the treetops.""—Ryza, Oran-Rief scout",normal,401896,2,4,Common,Insect,Creature
Greenwarden of Murasa,{4}{G}{G},6,G,Eric Deschamps,174,Creature — Elemental,"When Greenwarden of Murasa enters the battlefield, you may return target card from your graveyard to your hand.\nWhen Greenwarden of Murasa dies, you may exile it. If you do, return target card from your graveyard to your hand.",BFZ,,normal,401901,5,4,Mythic Rare,Elemental,Creature
Infuse with the Elements,{3}{G},4,G,Daniel Ljunggren,175,Instant,"Converge — Put X +1/+1 counters on target creature, where X is the number of colors of mana spent to cast Infuse with the Elements. That creature gains trample until end of turn.",BFZ,"""Zendikar has given us the weapons to wage war on the appropriate scale.""—Najiya, leader of the Tajuru",normal,401916,,,Uncommon,,Instant
Jaddi Offshoot,{G},1,G,Daarken,176,Creature — Plant,"Defender\nLandfall — Whenever a land enters the battlefield under your control, you gain 1 life.",BFZ,"On Murasa, even the trees grow trees.",normal,401928,0,3,Uncommon,Plant,Creature
Lifespring Druid,{2}{G},3,G,Willian Murai,177,Creature — Elf Druid,{T}: Add one mana of any color to your mana pool.,BFZ,"""The land is not dead, merely sick. I will nurse it back to health.""",normal,401940,2,1,Common,"Elf,Druid",Creature
Murasa Ranger,{3}{G},4,G,Eric Deschamps,178,Creature — Human Warrior,"Landfall — Whenever a land enters the battlefield under your control, you may pay {3}{G}. If you do, put two +1/+1 counters on Murasa Ranger.",BFZ,"""If you're not prepared to fight, you'd best be prepared to die.""",normal,401964,3,3,Uncommon,"Human,Warrior",Creature
Natural Connection,{2}{G},3,G,Wesley Burt,179,Instant,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",BFZ,"""Zendikar will not surrender, and neither can we.""",normal,401966,,,Common,,Instant
Nissa's Renewal,{5}{G},6,G,Lius Lasahido,180,Sorcery,"Search your library for up to three basic land cards, put them onto the battlefield tapped, then shuffle your library. You gain 7 life.",BFZ,"Her connection to the plane restored, Nissa felt the power of Zendikar surge through her.",normal,401969,,,Rare,,Sorcery
Oran-Rief Hydra,{4}{G}{G},6,G,Chris Rahn,181,Creature — Hydra,"Trample\nLandfall — Whenever a land enters the battlefield under your control, put a +1/+1 counter on Oran-Rief Hydra. If that land is a Forest, put two +1/+1 counters on Oran-Rief Hydra instead.","pMEI,BFZ",,normal,401978,5,5,Rare,Hydra,Creature
Oran-Rief Invoker,{1}{G},2,G,Anastasia Ovchinnikova,182,Creature — Human Shaman,{8}: Oran-Rief Invoker gets +5/+5 and gains trample until end of turn.,BFZ,"""The world was not hostile to us—we were beneath its notice, and presented no danger.""—The Invokers' Tales",normal,401979,2,2,Common,"Human,Shaman",Creature
Plated Crusher,{4}{G}{G}{G},7,G,Jama Jurabaev,183,Creature — Beast,"Trample, hexproof",BFZ,"""It might fight the Eldrazi, but don't mistake it for a companion, Gideon. It's not interested in your concept of strength through unity.""—Najiya, leader of the Tajuru",normal,401996,7,6,Uncommon,Beast,Creature
