name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Skyclaw Thrash,{3}{U}{R},5,"U,R",Jaime Jones,89,Artifact Creature — Viashino Warrior,"Whenever Skyclaw Thrash attacks, flip a coin. If you win the flip, Skyclaw Thrash gets +1/+1 and gains flying until end of turn.",ARB,Their newfound wings shined elegantly and functioned partially.,normal,179569,4,4,Uncommon,"Viashino,Warrior","Artifact,Creature"
Spellbound Dragon,{3}{U}{R},5,"U,R",Jesper Ejsing,90,Creature — Dragon,"Flying\nWhenever Spellbound Dragon attacks, draw a card, then discard a card. Spellbound Dragon gets +X/+0 until end of turn, where X is the discarded card's converted mana cost.",ARB,"A king in Jund, a serf in Esper.",normal,180611,3,5,Rare,Dragon,Creature
Lord of Extinction,{3}{B}{G},5,"B,G",Izzy,91,Creature — Elemental,Lord of Extinction's power and toughness are each equal to the number of cards in all graveyards.,ARB,The forlorn cries of the dead combine to make its laugh.,normal,177922,*,*,Mythic Rare,Elemental,Creature
Maelstrom Pulse,{1}{B}{G},3,"B,G",Anthony Francisco,92,Sorcery,Destroy target nonland permanent and all other permanents with the same name as that permanent.,"pGPX,ARB,MMA","During the collision of the shards, entire ways of life disappeared without a trace.",normal,180613,,,Rare,,Sorcery
Marrow Chomper,{3}{B}{G},5,"B,G",Lars Grant-West,93,Creature — Zombie Lizard,"Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)\nWhen Marrow Chomper enters the battlefield, you gain 2 life for each creature it devoured.",ARB,,normal,183014,3,3,Uncommon,"Zombie,Lizard",Creature
Morbid Bloom,{4}{B}{G},6,"B,G",Trevor Claxton,94,Sorcery,"Exile target creature card from a graveyard, then put X 1/1 green Saproling creature tokens onto the battlefield, where X is the exiled card's toughness.",ARB,"""From the damned I make my garden.""\n—Jorshu of Clan Nel Toth",normal,179614,,,Uncommon,,Sorcery
Putrid Leech,{B}{G},2,"B,G",Dave Allsop,95,Creature — Zombie Leech,Pay 2 life: Putrid Leech gets +2/+2 until end of turn. Activate this ability only once each turn.,"ARB,DDJ,DDM",It reacted to Naya's overabundant food supply by growing additional mouths.,normal,179612,2,2,Common,"Zombie,Leech",Creature
Cerodon Yearling,{R}{W},2,"W,R",Christopher Moeller,96,Creature — Beast,"Vigilance, haste","ARB,HOP","The unit of measurement used to chart a cerodon's growth is ""persons consumed.""",normal,180604,2,2,Common,Beast,Creature
Fight to the Death,{R}{W},2,"W,R",Michael Komarck,97,Instant,Destroy all blocking creatures and all blocked creatures.,ARB,"When a battlefield falls silent, it's rarely due to a cease-fire.",normal,179562,,,Rare,,Instant
Glory of Warfare,{2}{R}{W},4,"W,R",Paolo Parente,98,Enchantment,"As long as it's your turn, creatures you control get +2/+0.\nAs long as it's not your turn, creatures you control get +0/+2.","ARB,HOP","""Their hopes dashed on our shields! Their victory slashed by our swords!""",normal,179611,,,Rare,,Enchantment
Intimidation Bolt,{1}{R}{W},3,"W,R",Michael Bruinsma,99,Instant,Intimidation Bolt deals 3 damage to target creature. Other creatures can't attack this turn.,ARB,"For hours afterward, all they could see was the grisly silhouette of their master, screaming.",normal,179568,,,Uncommon,,Instant
Stun Sniper,{R}{W},2,"W,R",Steve Prescott,100,Creature — Human Archer,"{1}, {T}: Stun Sniper deals 1 damage to target creature. Tap that creature.","ARB,DDL","The tips of her bolts are blunt, but her aim is deadly sharp.",normal,179589,1,1,Uncommon,"Human,Archer",Creature
Lorescale Coatl,{1}{G}{U},3,"U,G",Greg Staples,101,Creature — Snake,"Whenever you draw a card, you may put a +1/+1 counter on Lorescale Coatl.","ARB,DDO,MM2,C15","""The enlightenment I never found in etherium I have found traced in the coatl's scales.""\n—Ranalus, vedalken heretic",normal,179633,2,2,Uncommon,Snake,Creature
Nulltread Gargantuan,{1}{G}{U},3,"U,G",Anthony Francisco,102,Creature — Beast,"When Nulltread Gargantuan enters the battlefield, put a creature you control on top of its owner's library.",ARB,"It crushes all underfoot, yet leaves no trace of its passage—no trampled debris, no flattened souls, not even a hoofprint.",normal,179580,5,6,Uncommon,Beast,Creature
Sages of the Anima,{3}{G}{U},5,"U,G",Kev Walker,103,Creature — Elf Wizard,"If you would draw a card, instead reveal the top three cards of your library. Put all creature cards revealed this way into your hand and the rest on the bottom of your library in any order.",ARB,Godtrackers found new pantheons of beast-gods beyond Naya's borders.,normal,180601,3,4,Rare,"Elf,Wizard",Creature
Vedalken Heretic,{G}{U},2,"U,G",Greg Staples,104,Creature — Vedalken Rogue,"Whenever Vedalken Heretic deals damage to an opponent, you may draw a card.",ARB,"""Etherium clouded my eyes, clogged my ears, desensitized my skin. Now that I can feel, I can begin to learn.""",normal,180619,1,1,Rare,"Vedalken,Rogue",Creature
Winged Coatl,{1}{G}{U},3,"U,G",Izzy,105,Creature — Snake,Flash (You may cast this spell any time you could cast an instant.)\nFlying\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.),"ARB,C13","The nacatl called this new species ""vetli,"" their word for poison arrows.",normal,179603,1,1,Common,Snake,Creature
Enigma Sphinx,{4}{W}{U}{B},7,"W,U,B",Chris Rahn,106,Artifact Creature — Sphinx,"Flying\nWhen Enigma Sphinx is put into your graveyard from the battlefield, put it into your library third from the top.\nCascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)","ARB,PC2",,normal,180597,5,4,Rare,Sphinx,"Artifact,Creature"
Esper Sojourners,{W}{U}{B},3,"W,U,B",John Avon,107,Artifact Creature — Vedalken Wizard,"When you cycle Esper Sojourners or it dies, you may tap or untap target permanent.\nCycling {2}{U} ({2}{U}, Discard this card: Draw a card.)",ARB,"The wilder the frontier, the greater the need for a controlling hand.",normal,188967,2,3,Common,"Vedalken,Wizard","Artifact,Creature"
Etherwrought Page,{1}{W}{U}{B},4,"W,U,B",Howard Lyon,108,Artifact,"At the beginning of your upkeep, choose one —\n• You gain 2 life.\n• Look at the top card of your library. You may put that card into your graveyard.\n• Each opponent loses 1 life.",ARB,"An unbound page is a riddle, free of cover and of context, a favorite token of the hegemon.",normal,179618,,,Uncommon,,Artifact
Sen Triplets,{2}{W}{U}{B},5,"W,U,B",Greg Staples,109,Legendary Artifact Creature — Human Wizard,"At the beginning of your upkeep, choose target opponent. This turn, that player can't cast spells or activate abilities and plays with his or her hand revealed. You may play cards from that player's hand this turn.",ARB,They are the masters of your mind.,normal,180607,3,3,Mythic Rare,"Human,Wizard","Artifact,Creature"
Sphinx of the Steel Wind,{5}{W}{U}{B},8,"W,U,B",Kev Walker,110,Artifact Creature — Sphinx,"Flying, first strike, vigilance, lifelink, protection from red and from green","ARB,PD3,C13,EMA","No one has properly answered her favorite riddle: ""Why should I spare your life?""",normal,189641,6,6,Mythic Rare,Sphinx,"Artifact,Creature"
Drastic Revelation,{2}{U}{B}{R},5,"U,B,R",Trevor Claxton,111,Sorcery,"Discard your hand. Draw seven cards, then discard three cards at random.",ARB,"Every disaster holds mystery, for lack of a sane witness.",normal,179587,,,Uncommon,,Sorcery
Grixis Sojourners,{1}{U}{B}{R},4,"U,B,R",John Avon,112,Creature — Zombie Ogre,"When you cycle Grixis Sojourners or it dies, you may exile target card from a graveyard.\nCycling {2}{B} ({2}{B}, Discard this card: Draw a card.)",ARB,,normal,188972,4,3,Common,"Zombie,Ogre",Creature
Thraximundar,{4}{U}{B}{R},7,"U,B,R",Raymond Swanland,113,Legendary Creature — Zombie Assassin,"Haste\nWhenever Thraximundar attacks, defending player sacrifices a creature.\nWhenever a player sacrifices a creature, you may put a +1/+1 counter on Thraximundar.","ARB,C13","His name means ""he who paints the earth red.""",normal,180595,6,6,Mythic Rare,"Zombie,Assassin",Creature
"Unscythe, Killer of Kings",{U}{B}{B}{R},4,"U,B,R",Karl Kopinski,114,Legendary Artifact — Equipment,"Equipped creature gets +3/+3 and has first strike.\nWhenever a creature dealt damage by equipped creature this turn dies, you may exile that card. If you do, put a 2/2 black Zombie creature token onto the battlefield.\nEquip {2}",ARB,,normal,189651,,,Rare,Equipment,Artifact
Dragon Appeasement,{3}{B}{R}{G},6,"B,R,G",Paul Bonner,115,Enchantment,"Skip your draw step.\nWhenever you sacrifice a creature, you may draw a card.",ARB,"""Look there—they carry that one upon a sedan chair. It must be their leader. Wait . . . Oh! Perhaps not.""\n—Kaeda, aven scout",normal,180616,,,Uncommon,,Enchantment
Jund Sojourners,{B}{R}{G},3,"B,R,G",John Avon,116,Creature — Viashino Shaman,"When you cycle Jund Sojourners or it dies, you may have it deal 1 damage to target creature or player.\nCycling {2}{R} ({2}{R}, Discard this card: Draw a card.)",ARB,,normal,188966,3,2,Common,"Viashino,Shaman",Creature
"Karrthus, Tyrant of Jund",{4}{B}{R}{G},7,"B,R,G",Dave Kendall,117,Legendary Creature — Dragon,"Flying, haste\nWhen Karrthus, Tyrant of Jund enters the battlefield, gain control of all Dragons, then untap all Dragons.\nOther Dragon creatures you control have haste.",ARB,,normal,180587,7,7,Mythic Rare,Dragon,Creature
Lavalanche,{X}{B}{R}{G},3,"B,R,G",Steve Argyle,118,Sorcery,Lavalanche deals X damage to target player and each creature he or she controls.,ARB,Alara's burning blood cannot be contained by mere earth and stone.,normal,180612,,,Rare,,Sorcery
Madrush Cyclops,{1}{B}{R}{G},4,"B,R,G",Wayne Reynolds,119,Creature — Cyclops Warrior,Creatures you control have haste.,ARB,Death comes in the blink of an eye.,normal,180625,3,4,Rare,"Cyclops,Warrior",Creature
Gloryscale Viashino,{1}{R}{G}{W},4,"W,R,G",Volkan Baga,120,Creature — Viashino Soldier,"Whenever you cast a multicolored spell, Gloryscale Viashino gets +3/+3 until end of turn.",ARB,"""This is a new world and a new war. We need warriors who know chaos and how to combat it.""\n—Lisha of the Azure",normal,189654,3,3,Uncommon,"Viashino,Soldier",Creature
Mayael's Aria,{R}{G}{W},3,"W,R,G",Steve Argyle,121,Enchantment,"At the beginning of your upkeep, put a +1/+1 counter on each creature you control if you control a creature with power 5 or greater. Then you gain 10 life if you control a creature with power 10 or greater. Then you win the game if you control a creature with power 20 or greater.",ARB,,normal,180620,,,Rare,,Enchantment
Naya Sojourners,{2}{R}{G}{W},5,"W,R,G",John Avon,122,Creature — Elf Shaman,"When you cycle Naya Sojourners or it dies, you may put a +1/+1 counter on target creature.\nCycling {2}{G} ({2}{G}, Discard this card: Draw a card.)","pWPN,ARB",The elves had entered a land like an open grave—an act of fortitude or folly?,normal,188970,5,3,Common,"Elf,Shaman",Creature
Retaliator Griffin,{1}{R}{G}{W},4,"W,R,G",Jesper Ejsing,123,Creature — Griffin,"Flying\nWhenever a source an opponent controls deals damage to you, you may put that many +1/+1 counters on Retaliator Griffin.","pMEI,ARB","For every eye, an eye. For every tooth, a tooth. Griffins are nothing if not fair.",normal,147530,2,2,Rare,Griffin,Creature
"Uril, the Miststalker",{2}{R}{G}{W},5,"W,R,G",Jaime Jones,124,Legendary Creature — Beast,"Hexproof (This creature can't be the target of spells or abilities your opponents control.)\nUril, the Miststalker gets +2/+2 for each Aura attached to it.",ARB,"It strides through the whitecover, mists in which even gargantuans can hide.",normal,189645,5,5,Mythic Rare,Beast,Creature
Bant Sojourners,{1}{G}{W}{U},4,"W,U,G",John Avon,125,Creature — Human Soldier,"When you cycle Bant Sojourners or it dies, you may put a 1/1 white Soldier creature token onto the battlefield.\nCycling {2}{W} ({2}{W}, Discard this card: Draw a card.)",ARB,"""We must spread Bant's light before we are shadowed over.""",normal,188963,2,4,Common,"Human,Soldier",Creature
Finest Hour,{2}{G}{W}{U},5,"W,U,G",Michael Komarck,126,Enchantment,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\nWhenever a creature you control attacks alone, if it's the first combat phase of the turn, untap that creature. After this phase, there is an additional combat phase.",ARB,,normal,180609,,,Rare,,Enchantment
Flurry of Wings,{G}{W}{U},3,"W,U,G",Matt Cavotta,127,Instant,"Put X 1/1 white Bird Soldier creature tokens with flying onto the battlefield, where X is the number of attacking creatures.",ARB,"""We are born soldiers. The call to battle is a homecoming.""",normal,179605,,,Uncommon,,Instant
"Jenara, Asura of War",{G}{W}{U},3,"W,U,G",Chris Rahn,128,Legendary Creature — Angel,"Flying\n{1}{W}: Put a +1/+1 counter on Jenara, Asura of War.","ARB,V15","Wounded soldiers looked up, grateful for her appearance. But she passed over them, her eyes firmly on their foe.",normal,180605,3,3,Mythic Rare,Angel,Creature
Wargate,{X}{G}{W}{U},3,"W,U,G",Franz Vohwinkel,129,Sorcery,"Search your library for a permanent card with converted mana cost X or less, put it onto the battlefield, then shuffle your library.",ARB,"Bant mages still call to the heavens for aid, but angels are not the only ones who answer.",normal,180592,,,Rare,,Sorcery
Maelstrom Nexus,{W}{U}{B}{R}{G},5,"W,U,B,R,G",Steven Belledin,130,Enchantment,"The first spell you cast each turn has cascade. (When you cast your first spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)",ARB,,normal,179540,,,Mythic Rare,,Enchantment
Arsenal Thresher,{2}{W/B}{U},4,"W,U,B",Ralph Horsley,131,Artifact Creature — Construct,"As Arsenal Thresher enters the battlefield, you may reveal any number of other artifact cards from your hand. Arsenal Thresher enters the battlefield with a +1/+1 counter on it for each card revealed this way.","ARB,HOP",,normal,189652,2,2,Common,Construct,"Artifact,Creature"
Esper Stormblade,{W/B}{U},2,"W,U,B",Matt Stewart,132,Artifact Creature — Vedalken Wizard,"As long as you control another multicolored permanent, Esper Stormblade gets +1/+1 and has flying.",ARB,Stormcallers came to appreciate the novelty of Jund's volcanic updrafts.,normal,188968,2,1,Common,"Vedalken,Wizard","Artifact,Creature"
Thopter Foundry,{W/B}{U},2,"W,U,B",Ralph Horsley,133,Artifact,"{1}, Sacrifice a nontoken artifact: Put a 1/1 blue Thopter artifact creature token with flying onto the battlefield. You gain 1 life.","ARB,C13","""Etherium is limited. Innovation is not.""\n—Tezzeret",normal,183017,,,Uncommon,,Artifact
Grixis Grimblade,{U/R}{B},2,"U,B,R",Trevor Claxton,134,Creature — Zombie Warrior,"As long as you control another multicolored permanent, Grixis Grimblade gets +1/+1 and has deathtouch. (Any amount of damage it deals to a creature is enough to destroy that creature.)",ARB,,normal,188976,2,1,Common,"Zombie,Warrior",Creature
Sewn-Eye Drake,{2}{U/R}{B},4,"U,B,R",Anthony S. Waters,135,Creature — Zombie Drake,"Flying, haste",ARB,"""Too wary to charge, too prudent to serve. Not anymore.""\n—Sedris, the Traitor King",normal,179594,3,1,Common,"Zombie,Drake",Creature
Slave of Bolas,{3}{U/R}{B},5,"U,B,R",Steve Argyle,136,Sorcery,Gain control of target creature. Untap that creature. It gains haste until end of turn. Sacrifice it at the beginning of the next end step.,"pWPN,ARB,DDH",Nicol Bolas doesn't distinguish between servants and victims.,normal,188971,,,Uncommon,,Sorcery
Giant Ambush Beetle,{3}{B/G}{R},5,"B,R,G",Carl Critchlow,137,Creature — Insect,"Haste\nWhen Giant Ambush Beetle enters the battlefield, you may have target creature block it this turn if able.",ARB,It waits with absolute stillness. One might think it a statue if it weren't occasionally seen chewing on its victims.,normal,179598,4,3,Uncommon,Insect,Creature
Jund Hackblade,{B/G}{R},2,"B,R,G",Dan Dos Santos,138,Creature — Goblin Berserker,"As long as you control another multicolored permanent, Jund Hackblade gets +1/+1 and has haste.",ARB,The knights were halfway through their precombat rites before they realized the foul brute meant to start without them.,normal,188973,2,1,Common,"Goblin,Berserker",Creature
Sangrite Backlash,{B/G}{R},2,"B,R,G",Cyril Van Der Haegen,139,Enchantment — Aura,Enchant creature\nEnchanted creature gets +3/-3.,ARB,"""Sangrite is the dragon's beating heart. Little wonder, then, that so many fools' chests burst trying to contain it.""\n—Sarkhan Vol",normal,179553,,,Common,Aura,Enchantment
Marisi's Twinclaws,{2}{R/W}{G},4,"W,R,G",Izzy,140,Creature — Cat Warrior,Double strike,"pWPN,ARB,DDH","""Looks like we're completely outnumbered.""\n""Lucky for us. I thought we'd be bored.""",normal,179585,2,4,Uncommon,"Cat,Warrior",Creature
Naya Hushblade,{R/W}{G},2,"W,R,G",Jason Chan,141,Creature — Elf Rogue,"As long as you control another multicolored permanent, Naya Hushblade gets +1/+1 and has shroud. (It can't be the target of spells or abilities.)",ARB,,normal,188969,2,1,Common,"Elf,Rogue",Creature
Trace of Abundance,{R/W}{G},2,"W,R,G",Dave Kendall,142,Enchantment — Aura,"Enchant land\nEnchanted land has shroud. (It can't be the target of spells or abilities.)\nWhenever enchanted land is tapped for mana, its controller adds one mana of any color to his or her mana pool (in addition to the mana the land produces).",ARB,,normal,161292,,,Common,Aura,Enchantment
Bant Sureblade,{G/U}{W},2,"W,U,G",Michael Komarck,143,Creature — Human Soldier,"As long as you control another multicolored permanent, Bant Sureblade gets +1/+1 and has first strike.",ARB,"Soldiers who fought through Grixis learned to hit first, recite the prayer of Asha later.",normal,188975,2,1,Common,"Human,Soldier",Creature
Crystallization,{G/U}{W},2,"W,U,G",Zoltan Boros & Gabor Szikszai,144,Enchantment — Aura,"Enchant creature\nEnchanted creature can't attack or block.\nWhen enchanted creature becomes the target of a spell or ability, exile that creature.",ARB,,normal,179621,,,Common,Aura,Enchantment
Messenger Falcons,{2}{G/U}{W},4,"W,U,G",David Palumbo,145,Creature — Bird,"Flying\nWhen Messenger Falcons enters the battlefield, draw a card.",ARB,So many aven had died scouting the distant fronts that the knight-captains recruited Nayan falcons as couriers.,normal,189644,2,2,Uncommon,Bird,Creature
