name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Stitched Mangler,{2}{U},3,U,Dave Kendall,89,Creature — Zombie Horror,"Stitched Mangler enters the battlefield tapped.\nWhen Stitched Mangler enters the battlefield, tap target creature an opponent controls. That creature doesn't untap during its controller's next untap step.",SOI,,normal,409833,2,3,Common,"Zombie,Horror",Creature
Stitchwing Skaab,{3}{U},4,U,Nils Hamm,90,Creature — Zombie Horror,"Flying\n{1}{U}, Discard two cards: Return Stitchwing Skaab from your graveyard to the battlefield tapped.",SOI,"""Amazing, isn't it, how scraps can come together to create such a wonder?""\n—Stitcher Geralf",normal,409834,3,1,Uncommon,"Zombie,Horror",Creature
Stormrider Spirit,{4}{U},5,U,Lake Hurwitz,91,Creature — Spirit,Flash (You may cast this spell any time you could cast an instant.)\nFlying,SOI,Thunder isn't all that follows lightning.,normal,409835,3,3,Common,Spirit,Creature
Thing in the Ice,{1}{U},2,U,Svetlin Velinov,92a,Creature — Horror,"Defender\nThing in the Ice enters the battlefield with four ice counters on it.\nWhenever you cast an instant or sorcery spell, remove an ice counter from Thing in the Ice. Then if it has no ice counters on it, transform it.",SOI,,double-faced,409836,0,4,Rare,Horror,Creature
Awoken Horror,,2,U,Svetlin Velinov,92b,Creature — Kraken Horror,"When this creature transforms into Awoken Horror, return all non-Horror creatures to their owners' hands.",SOI,"""It serves as evidence of the ancient power of the deep, a reminder that the sea is the only thing worthy of reverence.""\n—Runo Stromkirk",double-faced,409837,7,8,Rare,"Kraken,Horror",Creature
Trail of Evidence,{2}{U},3,U,Daniel Ljunggren,93,Enchantment,"Whenever you cast an instant or sorcery spell, investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")",SOI,"""Every answer seems to lead to a more terrifying question.""\n—Jace Beleren",normal,409838,,,Uncommon,,Enchantment
Uninvited Geist,{2}{U},3,U,Dan Scott,94a,Creature — Spirit,"Skulk (This creature can't be blocked by creatures with greater power.)\nWhen Uninvited Geist deals combat damage to a player, transform it.",SOI,A slow knock at midnight is best left unanswered.,double-faced,409839,2,2,Uncommon,Spirit,Creature
Unimpeded Trespasser,,3,U,Dan Scott,94b,Creature — Spirit,Unimpeded Trespasser can't be blocked.,SOI,Knocking was simply a formality.,double-faced,409840,3,3,Uncommon,Spirit,Creature
Vessel of Paramnesia,{1}{U},2,U,Kieran Yanner,95,Enchantment,"{U}, Sacrifice Vessel of Paramnesia: Target player puts the top three cards of his or her library into his or her graveyard. Draw a card.",SOI,"""Write everything down. Trust me.""\n—Vallon, Thraben inspector",normal,409841,,,Common,,Enchantment
Welcome to the Fold,{2}{U}{U},4,U,David Palumbo,96,Sorcery,"Madness {X}{U}{U} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)\nGain control of target creature if its toughness is 2 or less. If Welcome to the Fold's madness cost was paid, instead gain control of that creature if its toughness is X or less.",SOI,,normal,409842,,,Rare,,Sorcery
Accursed Witch,{3}{B},4,B,Wesley Burt,97a,Creature — Human Shaman,"Spells your opponents cast that target Accursed Witch cost {1} less to cast.\nWhen Accursed Witch dies, return it to the battlefield transformed under your control attached to target opponent.",SOI,,double-faced,409843,4,2,Uncommon,"Human,Shaman",Creature
Infectious Curse,,4,B,Wesley Burt,97b,Enchantment — Aura Curse,"Enchant player\nSpells you cast that target enchanted player cost {1} less to cast.\nAt the beginning of enchanted player's upkeep, that player loses 1 life and you gain 1 life.",SOI,,double-faced,409844,,,Uncommon,"Aura,Curse",Enchantment
Alms of the Vein,{2}{B},3,B,David Gaillet,98,Sorcery,"Target opponent loses 3 life and you gain 3 life. \nMadness {B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,,normal,409845,,,Common,,Sorcery
Asylum Visitor,{1}{B},2,B,Bastien L. Deharme,99,Creature — Vampire Wizard,"At the beginning of each player's upkeep, if that player has no cards in hand, you draw a card and you lose 1 life.\nMadness {1}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,"""The ravings of the mad are laced with eldritch knowledge.""",normal,409846,3,1,Rare,"Vampire,Wizard",Creature
Behind the Scenes,{2}{B},3,"B,W",David Gaillet,100,Enchantment,Creatures you control have skulk. (They can't be blocked by creatures with greater power.)\n{4}{W}: Creatures you control get +1/+1 until end of turn.,SOI,It does no good to bar the gate when the enemy is already inside.,normal,409847,,,Uncommon,,Enchantment
Behold the Beyond,{5}{B}{B},7,B,Noah Bradley,101,Sorcery,Discard your hand. Search your library for three cards and put those cards into your hand. Then shuffle your library.,SOI,"There is power in the abyss, in blackness more profound than the darkest dreams.",normal,409848,,,Mythic Rare,,Sorcery
Biting Rain,{2}{B}{B},4,B,John Stanko,102,Sorcery,"All creatures get -2/-2 until end of turn. \nMadness {2}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,"On Innistrad, it is seldom wrong to stay indoors.",normal,409849,,,Uncommon,,Sorcery
Call the Bloodline,{1}{B},2,B,Lake Hurwitz,103,Enchantment,"{1}, Discard a card: Put a 1/1 black Vampire Knight creature token with lifelink onto the battlefield. Activate this ability only once each turn.",SOI,"At Sorin's appeal, Olivia Voldaren summoned the full might of her bloodline to gather at Lurenbraum Fortress.",normal,409850,,,Uncommon,,Enchantment
Creeping Dread,{3}{B},4,B,Anthony Palumbo,104,Enchantment,"At the beginning of your upkeep, each player discards a card. Each opponent who discarded a card that shares a card type with the card you discarded loses 3 life. (Players reveal the discarded cards simultaneously.)",SOI,,normal,409851,,,Uncommon,,Enchantment
Crow of Dark Tidings,{2}{B},3,B,Tianhua X,105,Creature — Zombie Bird,"Flying\nWhen Crow of Dark Tidings enters the battlefield or dies, put the top two cards of your library into your graveyard.",SOI,,normal,409852,2,1,Common,"Zombie,Bird",Creature
Dead Weight,{B},1,B,Randy Gallegos,106,Enchantment — Aura,Enchant creature\nEnchanted creature gets -2/-2.,"ISD,SOI","""Dungeons and cages offer far too little sport.""\n—Relio Voldaren",normal,409853,,,Common,Aura,Enchantment
Diregraf Colossus,{2}{B},3,B,Vincent Proce,107,Creature — Zombie Giant,"Diregraf Colossus enters the battlefield with a +1/+1 counter on it for each Zombie card in your graveyard.\nWhenever you cast a Zombie spell, put a 2/2 black Zombie creature token onto the battlefield tapped.",SOI,,normal,409854,2,2,Rare,"Zombie,Giant",Creature
Elusive Tormentor,{2}{B}{B},4,"U,B",Izzy,108a,Creature — Vampire Wizard,"{1}, Discard a card: Transform Elusive Tormentor.",SOI,"Older vampires are usually more cautious than the newly-sired, calling upon ancient magic for which neonates lack patience.",double-faced,409855,4,4,Rare,"Vampire,Wizard",Creature
Insidious Mist,,4,"U,B",Izzy,108b,Creature — Elemental,"Hexproof, indestructible\nInsidious Mist can't block and can't be blocked.\nWhenever Insidious Mist attacks and isn't blocked, you may pay {2}{B}. If you do, transform it.",SOI,,double-faced,409856,0,1,Rare,Elemental,Creature
Ever After,{4}{B}{B},6,B,Ryan Alexander Lee,109,Sorcery,Return up to two target creature cards from your graveyard to the battlefield. Each of those creatures is a black Zombie in addition to its other colors and types. Put Ever After on the bottom of its owner's library.,SOI,,normal,409857,,,Rare,,Sorcery
Farbog Revenant,{2}{B},3,B,Min Yum,110,Creature — Spirit,Skulk (This creature can't be blocked by creatures with greater power.)\nLifelink (Damage dealt by this creature also causes you to gain that much life.),SOI,"Spiteful geists rise from the muck of the Farbogs, eager to lure travelers to their doom.",normal,409858,1,3,Common,Spirit,Creature
From Under the Floorboards,{3}{B}{B},5,B,Steven Belledin,111,Sorcery,"Madness {X}{B}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)\nPut three 2/2 black Zombie creature tokens onto the battlefield tapped and you gain 3 life. If From Under the Floorboards's madness cost was paid, instead put X of those tokens onto the battlefield tapped and you gain X life.",SOI,,normal,409859,,,Rare,,Sorcery
Ghoulcaller's Accomplice,{1}{B},2,B,Dave Kendall,112,Creature — Human Rogue,"{3}{B}, Exile Ghoulcaller's Accomplice from your graveyard: Put a 2/2 black Zombie creature token onto the battlefield. Activate this ability only any time you could cast a sorcery.",SOI,"""Once in the box, we're all the same.""",normal,409860,2,2,Common,"Human,Rogue",Creature
Ghoulsteed,{4}{B},5,B,Jason Kang,113,Creature — Zombie Horse,"{2}{B}, Discard two cards: Return Ghoulsteed from your graveyard to the battlefield tapped.",SOI,"It once served a cathar roadwatcher, patrolling the crossways between villages. Its hooves still carry it along the same path.",normal,409861,4,4,Uncommon,"Zombie,Horse",Creature
Gisa's Bidding,{2}{B}{B},4,B,Jason Felix,114,Sorcery,"Put two 2/2 black Zombie creature tokens onto the battlefield.\nMadness {2}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,"""Soft dirt makes for light work.""",normal,409862,,,Uncommon,,Sorcery
Grotesque Mutation,{1}{B},2,B,Dan Scott,115,Instant,Target creature gets +3/+1 and gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.),SOI,,normal,409863,,,Common,,Instant
Heir of Falkenrath,{1}{B},2,B,Jason Rainville,116a,Creature — Vampire,Discard a card: Transform Heir of Falkenrath. Activate this ability only once each turn.,SOI,"Among vampires, there has long been the belief that the urge to feed must be balanced by the poise of nobility.",double-faced,409864,2,1,Uncommon,Vampire,Creature
Heir to the Night,,2,B,Jason Rainville,116b,Creature — Vampire Berserker,Flying,SOI,"The Falkenrath have relinquished all pretense at nobility, losing themselves completely to their all-consuming thirst.",double-faced,409865,3,2,Uncommon,"Vampire,Berserker",Creature
Hound of the Farbogs,{4}{B},5,B,Christine Choi,117,Creature — Zombie Hound,Delirium — Hound of the Farbogs has menace as long as there are four or more card types among cards in your graveyard. (A creature with menace can't be blocked except by two or more creatures.),SOI,"As you hear it baying in the distance, you'll feel its breath on your neck.",normal,409866,5,3,Common,"Zombie,Hound",Creature
Indulgent Aristocrat,{B},1,B,Anna Steinbauer,118,Creature — Vampire,"Lifelink\n{2}, Sacrifice a creature: Put a +1/+1 counter on each Vampire you control.",SOI,"""If you're not surrounded by decadence, my question to you is—why not?""",normal,409867,1,1,Uncommon,Vampire,Creature
Kindly Stranger,{2}{B},3,B,Ryan Pancoast,119a,Creature — Human,Delirium — {2}{B}: Transform Kindly Stranger. Activate this ability only if there are four or more card types among cards in your graveyard.,SOI,"""I'm not afraid out here, for I know that a higher power protects me.""",double-faced,409868,2,3,Uncommon,Human,Creature
Demon-Possessed Witch,,3,B,Ryan Pancoast,119b,Creature — Human Shaman,"When this creature transforms into Demon-Possessed Witch, you may destroy target creature.",SOI,"""It looks like you could use some protection of your own.""",double-faced,409869,4,3,Uncommon,"Human,Shaman",Creature
Liliana's Indignation,{X}{B},1,B,Daarken,120,Sorcery,Put the top X cards of your library into your graveyard. Target player loses 2 life for each creature card put into your graveyard this way.,SOI,"""Days ago, you came to my door asking for help, Jace. Yet now here you are with accusations?""",normal,409870,,,Uncommon,,Sorcery
Macabre Waltz,{1}{B},2,B,Willian Murai,121,Sorcery,"Return up to two target creature cards from your graveyard to your hand, then discard a card.","DIS,ORI,SOI",Liliana is never one to follow someone else's lead.,normal,409871,,,Common,,Sorcery
Markov Dreadknight,{3}{B}{B},5,B,Darek Zabrocki,122,Creature — Vampire Knight,"Flying\n{2}{B}, Discard a card: Put two +1/+1 counters on Markov Dreadknight.",SOI,The destruction of Markov Manor made the surviving members of the bloodline more dangerous.,normal,409872,3,3,Rare,"Vampire,Knight",Creature
Merciless Resolve,{2}{B},3,B,Chase Stone,123,Instant,"As an additional cost to cast Merciless Resolve, sacrifice a creature or land.\nDraw two cards.",SOI,"""You sought to anger me, Nahiri. Soon you will see how well you have succeeded.""",normal,409873,,,Common,,Instant
Mindwrack Demon,{2}{B}{B},4,B,Matt Stewart,124,Creature — Demon,"Flying, trample\nWhen Mindwrack Demon enters the battlefield, put the top four cards of your library into your graveyard.\nDelirium — At the beginning of your upkeep, you lose 4 life unless there are four or more card types among cards in your graveyard.","DDQ,SOI",,normal,409874,4,5,Mythic Rare,Demon,Creature
Morkrut Necropod,{5}{B},6,B,Alejandro Mirabal,125,Creature — Slug Horror,"Menace (This creature can't be blocked except by two or more creatures.)\nWhenever Morkrut Necropod attacks or blocks, sacrifice another creature or land.",SOI,"""There's not enough salt in all of Nephalia to wither that thing.""\n—Ghoulcaller Enslow",normal,409875,7,7,Uncommon,"Slug,Horror",Creature
Murderous Compulsion,{1}{B},2,B,David Palumbo,126,Sorcery,"Destroy target tapped creature.\nMadness {1}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,"""Thank you. This blade becomes so hot in my hand, but your blood has quenched it.""",normal,409876,,,Common,,Sorcery
Olivia's Bloodsworn,{1}{B},2,"B,R",Daarken,127,Creature — Vampire Soldier,Flying\nOlivia's Bloodsworn can't block.\n{R}: Target Vampire gains haste until end of turn.,SOI,"""As we muster for war, I have little patience for lethargy or recalcitrance.""",normal,409877,2,1,Uncommon,"Vampire,Soldier",Creature
Pale Rider of Trostad,{1}{B},2,B,Seb McKinnon,128,Creature — Spirit,"Skulk (This creature can't be blocked by creatures with greater power.)\nWhen Pale Rider of Trostad enters the battlefield, discard a card.",SOI,"""What's worse than being alone on the moors at night? Try not being alone.""\n—Nadila Maas, moor chaplain",normal,409878,3,3,Uncommon,Spirit,Creature
Pick the Brain,{2}{B},3,B,Mathias Kollros,129,Sorcery,"Target opponent reveals his or her hand. You choose a nonland card from it and exile that card.\nDelirium — If there are four or more card types among cards in your graveyard, search that player's graveyard, hand, and library for any number of cards with the same name as the exiled card, exile those cards, then that player shuffles his or her library.",SOI,,normal,409879,,,Uncommon,,Sorcery
Rancid Rats,{1}{B},2,B,Daniel Ljunggren,130,Creature — Zombie Rat,Skulk (This creature can't be blocked by creatures with greater power.)\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.),SOI,"""They're in the walls! Can't you hear them?""",normal,409880,1,1,Common,"Zombie,Rat",Creature
Relentless Dead,{B}{B},2,B,Ryan Yee,131,Creature — Zombie,"Menace (This creature can't be blocked except by two or more creatures.)\nWhen Relentless Dead dies, you may pay {B}. If you do, return it to its owner's hand.\nWhen Relentless Dead dies, you may pay {X}. If you do, return another target Zombie creature card with converted mana cost X from your graveyard to the battlefield.",SOI,,normal,409881,2,2,Mythic Rare,Zombie,Creature
Rottenheart Ghoul,{3}{B},4,B,Dave Kendall,132,Creature — Zombie,"When Rottenheart Ghoul dies, target player discards a card.",SOI,"""To die failing to save a loved one is just so sad—or, more to the point, pathetic.""\n—Liliana Vess",normal,409882,2,4,Common,Zombie,Creature
Sanitarium Skeleton,{B},1,B,Kev Walker,133,Creature — Skeleton,{2}{B}: Return Sanitarium Skeleton from your graveyard to your hand.,SOI,His mind was lost long before his flesh.,normal,409883,1,2,Common,Skeleton,Creature
Shamble Back,{B},1,B,Izzy,134,Sorcery,Exile target creature card from a graveyard. Put a 2/2 black Zombie creature token onto the battlefield. You gain 2 life.,SOI,Lost loved ones are never truly gone.,normal,409884,,,Common,,Sorcery
Sinister Concoction,{B},1,B,Zack Stella,135,Enchantment,"{B}, Pay 1 life, Put the top card of your library into your graveyard, Discard a card, Sacrifice Sinister Concoction: Destroy target creature.",SOI,An old family recipe for an old family grudge.,normal,409885,,,Uncommon,,Enchantment
Stallion of Ashmouth,{3}{B},4,B,Chris Rahn,136,Creature — Nightmare Horse,Delirium — {1}{B}: Stallion of Ashmouth gets +1/+1 until end of turn. Activate this ability only if there are four or more card types among cards in your graveyard.,SOI,Echoing hoofbeats can no longer be assumed to be help from the Gavony Riders.,normal,409886,3,3,Common,"Nightmare,Horse",Creature
Stromkirk Mentor,{3}{B},4,B,Cynthia Sheppard,137,Creature — Vampire Soldier,"When Stromkirk Mentor enters the battlefield, put a +1/+1 counter on another target Vampire you control.",SOI,The lineage of Runo Stromkirk is known for producing some of Nephalia's greatest fencing masters.,normal,409887,4,2,Common,"Vampire,Soldier",Creature
Throttle,{4}{B},5,B,Raymond Swanland,138,Instant,Target creature gets -4/-4 until end of turn.,"KTK,SOI","""Victim discovered at dawn with mouth agape and eyes bulging. No evidence of blood loss or dismemberment. Severe bruising around the neck.""\n—Vallon, Thraben inspector",normal,409888,,,Common,,Instant
To the Slaughter,{2}{B},3,B,Christine Choi,139,Instant,"Target player sacrifices a creature or planeswalker.\nDelirium — If there are four or more card types among cards in your graveyard, instead that player sacrifices a creature and a planeswalker.",SOI,"""Where has little Gossamer gone?""\n—Thaniel, Gatstaf shepherd",normal,409889,,,Rare,,Instant
Tooth Collector,{2}{B},3,B,Bud Cook,140,Creature — Human Rogue,"When Tooth Collector enters the battlefield, target creature an opponent controls gets -1/-1 until end of turn.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, target creature that player controls gets -1/-1 until end of turn.","DDQ,SOI",,normal,409890,3,2,Uncommon,"Human,Rogue",Creature
Triskaidekaphobia,{3}{B},4,B,Willian Murai,141,Enchantment,"At the beginning of your upkeep, choose one —\n• Each player with exactly 13 life loses the game, then each player gains 1 life.\n• Each player with exactly 13 life loses the game, then each player loses 1 life.",SOI,,normal,409891,,,Rare,,Enchantment
Twins of Maurer Estate,{4}{B},5,B,Darek Zabrocki,142,Creature — Vampire,"Madness {2}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,"""Children, where are your parents?""\n—Reig, wandering monk, last words",normal,409892,3,5,Common,Vampire,Creature
Vampire Noble,{2}{B},3,B,Ryan Alexander Lee,143,Creature — Vampire,,SOI,"""No emergency is so dire that it cannot be dealt with elegantly.""\n—Olivia Voldaren",normal,409893,3,2,Common,Vampire,Creature
Vessel of Malignity,{1}{B},2,B,Kieran Yanner,144,Enchantment,"{1}{B}, Sacrifice Vessel of Malignity: Target opponent exiles two cards from his or her hand. Activate this ability only any time you could cast a sorcery.",SOI,"From within its prison, the book endlessly whispers words of cruelty and spite.",normal,409894,,,Common,,Enchantment
Avacyn's Judgment,{1}{R},2,R,Victor Adame Minguez,145,Sorcery,"Madness {X}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)\nAvacyn's Judgment deals 2 damage divided as you choose among any number of target creatures and/or players. If Avacyn's Judgment's madness cost was paid, it deals X damage divided as you choose among those creatures and/or players instead.",SOI,,normal,409895,,,Rare,,Sorcery
Bloodmad Vampire,{2}{R},3,R,Johannes Voss,146,Creature — Vampire Berserker,"Whenever Bloodmad Vampire deals combat damage to a player, put a +1/+1 counter on it.\nMadness {1}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,,normal,409896,4,1,Common,"Vampire,Berserker",Creature
Breakneck Rider,{1}{R}{R},3,R,Victor Adame Minguez,147a,Creature — Human Scout Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform Breakneck Rider.",SOI,Only the most skillful riders brave the Breakneck Ride through Kessig.,double-faced,409897,3,3,Uncommon,"Human,Scout,Werewolf",Creature
Neck Breaker,,3,R,Victor Adame Minguez,147b,Creature — Werewolf,"Attacking creatures you control get +1/+0 and have trample.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Neck Breaker.",SOI,He can't outrun what he is.,double-faced,409898,4,3,Uncommon,Werewolf,Creature
Burn from Within,{X}{R},1,R,James Ryman,148,Sorcery,"Burn from Within deals X damage to target creature or player. If a creature is dealt damage this way, it loses indestructible until end of turn. If that creature would die this turn, exile it instead.",SOI,,normal,409899,,,Rare,,Sorcery
Convicted Killer,{2}{R},3,R,Deruchenko Alexander,149a,Creature — Human Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform Convicted Killer.",SOI,None are more dangerous than those who have already been sentenced to death.,double-faced,409900,2,2,Common,"Human,Werewolf",Creature
Branded Howler,,3,R,Deruchenko Alexander,149b,Creature — Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform Branded Howler.",SOI,"It is said that one of the most notorious werewolf howlpacks, the Vildin, only calls those whose hands are already stained with blood.",double-faced,409901,4,4,Common,Werewolf,Creature
Dance with Devils,{3}{R},4,R,Wayne England,150,Instant,"Put two 1/1 red Devil creature tokens onto the battlefield. They have ""When this creature dies, it deals 1 damage to target creature or player.""",SOI,Devils sow chaos and reap panic.,normal,409902,,,Uncommon,,Instant
Devils' Playground,{4}{R}{R},6,R,Wayne England,151,Sorcery,"Put four 1/1 red Devil creature tokens onto the battlefield. They have ""When this creature dies, it deals 1 damage to target creature or player.""",SOI,"""The city is overrun. I would say burn it to the ground, but that won't be necessary.""\n—Inquisitor Delmund",normal,409903,,,Rare,,Sorcery
Dissension in the Ranks,{3}{R}{R},5,R,Jakub Kasper,152,Instant,Target blocking creature fights another target blocking creature.,SOI,"""It came on as quickly as taking in a breath of air. Cathars who had fought shoulder to shoulder were at each other's throats. They were not themselves.""\n—Halmig, Order of Saint Traft",normal,409904,,,Uncommon,,Instant
Dual Shot,{R},1,R,Joseph Meehan,153,Instant,Dual Shot deals 1 damage to each of up to two target creatures.,SOI,There is an eagerness among the Quiver of Kessig to prove they are the equal of the other cathar orders.,normal,409905,,,Common,,Instant
Ember-Eye Wolf,{1}{R},2,R,Anthony Palumbo,154,Creature — Wolf,Haste\n{1}{R}: Ember-Eye Wolf gets +2/+0 until end of turn.,SOI,No howl. No snarl. Just the roar of flames.,normal,409906,1,2,Common,Wolf,Creature
Falkenrath Gorger,{R},1,R,Anna Steinbauer,155,Creature — Vampire Berserker,"Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,,normal,409907,2,1,Rare,"Vampire,Berserker",Creature
Fiery Temper,{1}{R}{R},3,R,Johannes Voss,156,Instant,"Fiery Temper deals 3 damage to target creature or player.\nMadness {R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)","TOR,pGTW,TSB,SOI","""Let the flames ignore the sinless.""",normal,409908,,,Common,,Instant
Flameblade Angel,{4}{R}{R},6,R,Cynthia Sheppard,157,Creature — Angel,"Flying\nWhenever a source an opponent controls deals damage to you or a permanent you control, you may have Flameblade Angel deal 1 damage to that source's controller.",SOI,"""You must pay for your sin in blood.""",normal,409909,4,4,Rare,Angel,Creature
Gatstaf Arsonists,{4}{R},5,R,Greg Staples,158a,Creature — Human Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform Gatstaf Arsonists.",SOI,The glow in their eyes reveals more than anger or madness.,double-faced,409910,5,4,Common,"Human,Werewolf",Creature
Gatstaf Ravagers,,5,R,Greg Staples,158b,Creature — Werewolf,"Menace (This creature can't be blocked except by two or more creatures.)\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Gatstaf Ravagers.",SOI,,double-faced,409911,6,5,Common,Werewolf,Creature
Geier Reach Bandit,{2}{R},3,R,Slawomir Maniak,159a,Creature — Human Rogue Werewolf,"Haste\nAt the beginning of each upkeep, if no spells were cast last turn, transform Geier Reach Bandit.",SOI,The cathars realized they had not tracked her—she had led them here.,double-faced,409912,3,2,Rare,"Human,Rogue,Werewolf",Creature
Vildin-Pack Alpha,,3,R,Slawomir Maniak,159b,Creature — Werewolf,"Whenever a Werewolf enters the battlefield under your control, you may transform it.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Vildin-Pack Alpha.",SOI,,double-faced,409913,4,3,Rare,Werewolf,Creature
Geistblast,{2}{R},3,"R,U",Raymond Swanland,160,Instant,"Geistblast deals 2 damage to target creature or player.\n{2}{U}, Exile Geistblast from your graveyard: Copy target instant or sorcery spell you control. You may choose new targets for the copy.",SOI,,normal,409914,,,Uncommon,,Instant
Gibbering Fiend,{1}{R},2,R,Chris Rallis,161,Creature — Devil,"When Gibbering Fiend enters the battlefield, it deals 1 damage to each opponent.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, Gibbering Fiend deals 1 damage to that player.",SOI,,normal,409915,2,1,Uncommon,Devil,Creature
Goldnight Castigator,{2}{R}{R},4,R,Zack Stella,162,Creature — Angel,"Flying, haste\nIf a source would deal damage to you, it deals double that damage to you instead.\nIf a source would deal damage to Goldnight Castigator, it deals double that damage to Goldnight Castigator instead.",SOI,,normal,409916,4,9,Mythic Rare,Angel,Creature
Harness the Storm,{2}{R},3,R,Raymond Swanland,163,Enchantment,"Whenever you cast an instant or sorcery spell from your hand, you may cast target card with the same name as that spell from your graveyard. (You still pay its costs.)",SOI,"""There is no place like a rooftop laboratory in a lightning storm. It's where genius strikes.""\n—Renna, Selhoff alchemist",normal,409917,,,Rare,,Enchantment
Howlpack Wolf,{2}{R},3,R,Svetlin Velinov,164,Creature — Wolf,Howlpack Wolf can't block unless you control another Wolf or Werewolf.,SOI,Wolves and werewolves join together for the common cause of the hunt.,normal,409918,3,3,Common,Wolf,Creature
Hulking Devil,{3}{R},4,R,Joseph Meehan,165,Creature — Devil,,SOI,"Fear the patient devil, the one who is calm in the midst of chaos. Beware the silent devil, the one whose cackle does not mingle with the others.",normal,409919,5,2,Common,Devil,Creature
Incorrigible Youths,{3}{R}{R},5,R,Winona Nelson,166,Creature — Vampire,"Haste\nMadness {2}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,"""Ah, to be young again.""\n—Olivia Voldaren",normal,409920,4,3,Uncommon,Vampire,Creature
Inner Struggle,{3}{R},4,R,Mathias Kollros,167,Instant,Target creature deals damage to itself equal to its power.,SOI,"""Reflect upon your evils lest they reflect upon you.""\n—Inquisitor Laerin",normal,409921,,,Uncommon,,Instant
Insolent Neonate,{R},1,R,Deruchenko Alexander,168,Creature — Vampire,"Menace (This creature can't be blocked except by two or more creatures.)\nDiscard a card, Sacrifice Insolent Neonate: Draw a card.",SOI,"""Manners are for mortals.""",normal,409922,1,1,Common,Vampire,Creature
Kessig Forgemaster,{1}{R},2,R,Winona Nelson,169a,Creature — Human Shaman Werewolf,"Whenever Kessig Forgemaster blocks or becomes blocked by a creature, Kessig Forgemaster deals 1 damage to that creature.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Kessig Forgemaster.",SOI,,double-faced,409923,2,1,Uncommon,"Human,Shaman,Werewolf",Creature
Flameheart Werewolf,,2,R,Winona Nelson,169b,Creature — Werewolf,"Whenever Flameheart Werewolf blocks or becomes blocked by a creature, Flameheart Werewolf deals 2 damage to that creature.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Flameheart Werewolf.",SOI,,double-faced,409924,3,2,Uncommon,Werewolf,Creature
Lightning Axe,{R},1,R,Jason A. Engle,170,Instant,"As an additional cost to cast Lightning Axe, discard a card or pay {5}.\nLightning Axe deals 5 damage to target creature.","TSP,SOI",Spirits disturbed by ghoulcallers become geists driven by restless anger.,normal,409925,,,Uncommon,,Instant
Mad Prophet,{3}{R},4,R,Iain McCaig,171,Creature — Human Shaman,"Haste\n{T}, Discard a card: Draw a card.","AVR,DDK,SOI","""I have seen it. Seen the end, seen the beginning, the beginning of the end. Not death, no, no. Transcendence!""",normal,409926,2,2,Uncommon,"Human,Shaman",Creature
Magmatic Chasm,{1}{R},2,R,James Paick,172,Sorcery,Creatures without flying can't block this turn.,"DTK,SOI","The Needle's Eye, a seldom-used passage that winds through Stensia's mountains, carries travelers close to Ashmouth—too close, some would argue.",normal,409927,,,Common,,Sorcery
Malevolent Whispers,{3}{R},4,R,Greg Staples,173,Sorcery,"Gain control of target creature until end of turn. Untap that creature. It gets +2/+0 and gains haste until end of turn. \nMadness {3}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,,normal,409928,,,Uncommon,,Sorcery
