name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Enlightened Tutor,{W},1,W,Dan Frazier,,Instant,"Search your library for an artifact or enchantment card and reveal that card. Shuffle your library, then put the card on top of it.","pARL,MIR,6ED,EMA","""I do not teach. I simply reveal.""\n—Daudi, Femeref tutor",normal,3489,,,Uncommon,,Instant
Ersatz Gnomes,{3},3,,Ron Spencer,,Artifact Creature — Gnome,{T}: Target spell becomes colorless.\n{T}: Target permanent becomes colorless until end of turn.,MIR,"From jungle to sea, from sea to stone, from stone to field, from field to bone. What am I? —Zhalfirin riddle",normal,3249,1,1,Uncommon,Gnome,"Artifact,Creature"
Ether Well,{3}{U},4,U,Charles Gillespie,,Instant,"Put target creature on top of its owner's library. If that creature is red, you may put it on the bottom of its owner's library instead.",MIR,"""Whoa—my tail will never fit through that hole!""",normal,3336,,,Uncommon,,Instant
Ethereal Champion,{2}{W}{W}{W},5,W,Terese Nielsen,,Creature — Avatar,Pay 1 life: Prevent the next 1 damage that would be dealt to Ethereal Champion this turn.,"MIR,6ED","""If I have learned anything as a wizard it is this: never fight your own battles.""\n—Waffa, sorcerer of Nyomba",normal,3490,3,4,Rare,Avatar,Creature
Fallow Earth,{2}{G},3,G,Janine Johnston,,Sorcery,Put target land on top of its owner's library.,"MIR,6ED",""". . . and when the farmer awoke the next morning, all the seeds from his field were once again in their sacks.""\n—Afari, Tales",normal,3383,,,Uncommon,,Sorcery
Favorable Destiny,{1}{W},2,W,Thomas Gianni,,Enchantment — Aura,Enchant creature\nEnchanted creature gets +1/+2 as long as it's white.\nEnchanted creature has shroud as long as its controller controls another creature. (It can't be the target of spells or abilities.),MIR,,normal,3491,,,Uncommon,Aura,Enchantment
Femeref Archers,{2}{G},3,G,William Donohoe,,Creature — Human Archer,{T}: Femeref Archers deals 4 damage to target attacking creature with flying.,"MIR,6ED,7ED,10E","""They say a Zhalfirin archer can split the eye of a griffin. Nonsense, of course: they have no faith to guide their darts.""\n—Nuru, Femeref archer",normal,3384,2,2,Uncommon,"Human,Archer",Creature
Femeref Healer,{1}{W},2,W,Steve Luke,,Creature — Human Cleric,{T}: Prevent the next 1 damage that would be dealt to target creature or player this turn.,MIR,"""Faith is my shield, and hope is my armor; I am vulnerable only to myself.""\n—Asmira, Holy Avenger",normal,3492,1,1,Common,"Human,Cleric",Creature
Femeref Knight,{2}{W},3,W,Tony Roberts,,Creature — Human Knight,"Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)\n{W}: Femeref Knight gains vigilance until end of turn.",MIR,"""I will return / with lizard skins for your sandals. Paint your eyes black and wait for me."" —""Love Song of Night and Day""",normal,3493,2,2,Common,"Human,Knight",Creature
Femeref Scouts,{2}{W},3,W,Zak Plucinski,,Creature — Human Scout,,MIR,"""The days before the war were filled with strange portents: scouts and herders spoke of villages reduced to ash, of farmers taken from their fields, and of foul beasts roaming the plains in packs. I know, for I spoke to them all.""\n—Hakim, Loreweaver",normal,3494,1,4,Common,"Human,Scout",Creature
Feral Shadow,{2}{B},3,B,Cliff Nielsen,,Creature — Nightstalker,Flying,"MIR,POR,pPOD,6ED,S99,BTD","""The night stalkers are such a minor power in Urborg. Their sad eagerness to elevate themselves makes them willing tools in the plundering of little Femeref.""\n—Kaervek",normal,3291,2,1,Common,Nightstalker,Creature
Fetid Horror,{3}{B},4,B,Gary Leach,,Creature — Shade Horror,{B}: Fetid Horror gets +1/+1 until end of turn.,MIR,"""Of the six who went down the Uuserek Trail to scout ahead, one returned. She clawed at her eyes and nostrils and sobbed with horror. I was curious about what she saw, but we chose another path.""\n—Scout Ekemet, final journal",normal,3292,1,2,Common,"Shade,Horror",Creature
Final Fortune,{R}{R},2,R,D. Alexander Gregory,,Instant,"Take an extra turn after this one. At the beginning of that turn's end step, you lose the game.","MIR,6ED,7ED","Want all, lose all.\n—Zhalfirin aphorism",normal,3444,,,Rare,,Instant
Fire Diamond,{2},2,R,Richard Thomas,,Artifact,Fire Diamond enters the battlefield tapped.\n{T}: Add {R} to your mana pool.,"MIR,6ED,7ED,C14",,normal,3250,,,Uncommon,,Artifact
Firebreathing,{R},1,R,Mike Kerr,,Enchantment — Aura,Enchant creature\n{R}: Enchanted creature gets +1/+0 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,MIR,5ED,6ED,9ED,10E,M10,M12","""Magic's only part of it, my friend. Diet does the rest.""\n—Pashad ibn Asim, Suq'Ata trader",normal,3445,,,Common,Aura,Enchantment
Flame Elemental,{2}{R}{R},4,R,Richard Kane Ferguson,,Creature — Elemental,"{R}, {T}, Sacrifice Flame Elemental: Flame Elemental deals damage equal to its power to target creature.",MIR,"Storyteller: By my hand in the fire, this story is a tale of power.\nListeners: May it give you strength.",normal,3446,3,2,Uncommon,Elemental,Creature
Flare,{2}{R},3,R,Greg Simanson,,Instant,Flare deals 1 damage to target creature or player.\nDraw a card at the beginning of the next turn's upkeep.,"ICE,MIR,5ED","""In the forest, fires light the sky as black clouds unfold their weight.""\n—""Love Song of Night and Day""",normal,3447,,,Common,,Instant
Flash,{1}{U},2,U,David Ho,,Instant,"You may put a creature card from your hand onto the battlefield. If you do, sacrifice it unless you pay its mana cost reduced by up to {2}.","MIR,6ED",,normal,3337,,,Rare,,Instant
Flood Plain,,,,Pat Morrissey,,Land,"Flood Plain enters the battlefield tapped.\n{T}, Sacrifice Flood Plain: Search your library for a Plains or Island card and put it onto the battlefield. Then shuffle your library.","MIR,DDI,VMA",,normal,3572,,,Uncommon,,Land
Floodgate,{3}{U},4,U,Jeff Miracola,,Creature — Wall,"Defender (This creature can't attack.)\nWhen Floodgate has flying, sacrifice it.\nWhen Floodgate leaves the battlefield, it deals damage equal to half the number of Islands you control, rounded down, to each nonblue creature without flying.",MIR,"""Quick, Rhirhok—teach me to swim!""\n—Makht, goblin casualty",normal,3338,0,5,Uncommon,Wall,Creature
Fog,{G},1,G,Harold McNeill,,Instant,Prevent all combat damage that would be dealt this turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,MIR,5ED,6ED,BTD,7ED,M10,ARC,M11,ME4,M12,M13,M14,EMA","""More armies have been lost in the confusion of the jungle mists than to any battle.""\n—Jolrael",normal,3385,,,Common,,Instant
Foratog,{2}{G},3,G,Mark Poole,,Creature — Atog,"{G}, Sacrifice a Forest: Foratog gets +2/+2 until end of turn.","MIR,8ED",Five hundred years to grow—barely a minute to eat.,normal,3386,1,2,Uncommon,Atog,Creature
Forbidden Crypt,{3}{B}{B},5,B,D. Alexander Gregory,,Enchantment,"If you would draw a card, return a card from your graveyard to your hand instead. If you can't, you lose the game.\nIf a card would be put into your graveyard from anywhere, exile that card instead.","MIR,6ED",,normal,3293,,,Rare,,Enchantment
Forest,,,G,Tony Roberts,,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3566,,,Basic Land,Forest,Land
Forest,,,G,Tony Roberts,,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3567,,,Basic Land,Forest,Land
Forest,,,G,Tony Roberts,,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3568,,,Basic Land,Forest,Land
Forest,,,G,Tony Roberts,,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3569,,,Basic Land,Forest,Land
Forsaken Wastes,{2}{B},3,B,Kev Walker,,World Enchantment,"Players can't gain life.\nAt the beginning of each player's upkeep, that player loses 1 life.\nWhenever Forsaken Wastes becomes the target of a spell, that spell's controller loses 5 life.",MIR,,normal,3294,,,Rare,,Enchantment
Frenetic Efreet,{1}{U}{R},3,"U,R",Thomas Gianni,,Creature — Efreet,"Flying\n{0}: Flip a coin. If you win the flip, Frenetic Efreet phases out. If you lose the flip, sacrifice Frenetic Efreet. (While it's phased out, it's treated as though it doesn't exist. It phases in before you untap during your next untap step.)",MIR,,normal,3535,2,1,Rare,Efreet,Creature
Giant Mantis,{3}{G},4,G,Randy Gallegos,,Creature — Insect,Reach (This creature can block creatures with flying.),"MIR,VMA,BFZ","""I hate insects of every sort. The only mercy is that they are generally small.""\n—Mwani, Mtenda goatherd",normal,3387,2,4,Common,Insect,Creature
Gibbering Hyenas,{2}{G},3,G,Una Fricker,,Creature — Hyena,Gibbering Hyenas can't block black creatures.,MIR,"Hyenas laughing—what's the joke?\n—Femeref phrase meaning\n""that's not funny""",normal,3388,3,2,Common,Hyena,Creature
Goblin Elite Infantry,{1}{R},2,R,Robert Bliss,,Creature — Goblin Warrior,"Whenever Goblin Elite Infantry blocks or becomes blocked, it gets -1/-1 until end of turn.","MIR,6ED,7ED,10E",They talk a good fight.,normal,3448,2,2,Common,"Goblin,Warrior",Creature
Goblin Scouts,{3}{R}{R},5,R,Geofrey Darrow,,Sorcery,Put three 1/1 red Goblin Scout creature tokens with mountainwalk onto the battlefield. (They can't be blocked as long as defending player controls a Mountain.),MIR,"""Pathetic—like I wouldn't know a goblin painted up to look like a dwarf!""\n—Pashad ibn Asim, Suq'Ata trader",normal,3449,,,Uncommon,,Sorcery
Goblin Soothsayer,{R},1,R,Robert Bliss,,Creature — Goblin Shaman,"{R}, {T}, Sacrifice a Goblin: Red creatures get +1/+1 until end of turn.",MIR,"""I see a great victory and rivers of blood. And . . . hmm, looks like a spleen.""\n—Grishnak, goblin soothsayer",normal,3450,1,1,Uncommon,"Goblin,Shaman",Creature
Goblin Tinkerer,{1}{R},2,R,Hannibal King,,Creature — Goblin Artificer,"{R}, {T}: Destroy target artifact. That artifact deals damage equal to its converted mana cost to Goblin Tinkerer.","MIR,ATH","""Can they do that?""\n—Imwita, Zhalfirin artificer, last words",normal,3451,1,2,Common,"Goblin,Artificer",Creature
Granger Guildmage,{G},1,"G,R,W",Dan Frazier,,Creature — Human Wizard,"{R}, {T}: Granger Guildmage deals 1 damage to target creature or player and 1 damage to you.\n{W}, {T}: Target creature gains first strike until end of turn.",MIR,"Leave no mouth agape, no stomach unfilled.\n—Granger Guild maxim",normal,3389,1,1,Common,"Human,Wizard",Creature
Grasslands,,,,John Avon,,Land,"Grasslands enters the battlefield tapped.\n{T}, Sacrifice Grasslands: Search your library for a Forest or Plains card and put it onto the battlefield. Then shuffle your library.","MIR,DDG,VMA",,normal,3573,,,Uncommon,,Land
Grave Servitude,{1}{B},2,B,Adrian Smith,,Enchantment — Aura,"You may cast Grave Servitude as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.\nEnchant creature\nEnchanted creature gets +3/-1 and is black.",MIR,"""I no longer believe in a final resting place.""\n—Shauku, Endbringer",normal,3295,,,Common,Aura,Enchantment
Gravebane Zombie,{3}{B},4,B,Gary Leach,,Creature — Zombie,"If Gravebane Zombie would die, put Gravebane Zombie on top of its owner's library instead.","MIR,6ED","""A zombie's bed must be a lumpy one or he wouldn't leave it so often.""\n—Rana, Suq'Ata market fool",normal,3296,3,2,Common,Zombie,Creature
Grim Feast,{1}{B}{G},3,"B,G",Mike Kimble,,Enchantment,"At the beginning of your upkeep, Grim Feast deals 1 damage to you.\nWhenever a creature is put into an opponent's graveyard from the battlefield, you gain life equal to its toughness.",MIR,"""Hmmm—midnight snack.""",normal,3536,,,Rare,,Enchantment
Grinning Totem,{4},4,,Donato Giancola,,Artifact,"{2}, {T}, Sacrifice Grinning Totem: Search target opponent's library for a card and exile it. Then that player shuffles his or her library. Until the beginning of your next upkeep, you may play that card. At the beginning of your next upkeep, if you haven't played it, put it into its owner's graveyard.","MIR,6ED,TSB",,normal,3251,,,Rare,,Artifact
"Hakim, Loreweaver",{3}{U}{U},5,U,Alan Rabinowitz,,Legendary Creature — Human Wizard,"Flying\n{U}{U}: Return target Aura card from your graveyard to the battlefield attached to Hakim, Loreweaver. Activate this ability only during your upkeep and only if Hakim isn't enchanted.\n{U}{U}, {T}: Destroy all Auras attached to Hakim.",MIR,,normal,3339,2,4,Rare,"Human,Wizard",Creature
Hall of Gemstone,{1}{G}{G},3,G,David A. Cherry,,World Enchantment,"At the beginning of each player's upkeep, that player chooses a color. Until end of turn, lands tapped for mana produce mana of the chosen color instead of any other color.",MIR,,normal,3390,,,Rare,,Enchantment
Hammer of Bogardan,{1}{R}{R},3,R,Ron Spencer,,Sorcery,Hammer of Bogardan deals 3 damage to target creature or player.\n{2}{R}{R}{R}: Return Hammer of Bogardan from your graveyard to your hand. Activate this ability only during your upkeep.,"MIR,pJGP,6ED,8ED,PD2",,normal,3452,,,Rare,,Sorcery
Harbinger of Night,{2}{B}{B},4,B,Tom Kyffin,,Creature — Spirit,"At the beginning of your upkeep, put a -1/-1 counter on each creature.",MIR,"Embrace the Harbinger\n—Suq'Ata expression meaning\n""abandon hope""",normal,3297,2,3,Rare,Spirit,Creature
Harbor Guardian,{2}{W}{U},4,"W,U",Stuart Beel,,Creature — Gargoyle,"Reach (This creature can block creatures with flying.)\nWhenever Harbor Guardian attacks, defending player may draw a card.",MIR,"""Our guardian levies a tax on all traders. Wise travelers pay with a minimum of fuss.""\n—Qhattib, Vizier of Amiqat",normal,3537,3,4,Uncommon,Gargoyle,Creature
Harmattan Efreet,{2}{U}{U},4,U,Drew Tucker,,Creature — Efreet,Flying\n{1}{U}{U}: Target creature gains flying until end of turn.,"MIR,6ED","""One moment I was walking along the beach, and the next I was high in the air, staring into a hideous smiling face.""\n—Tarub, Suq'Ata sailor",normal,3340,2,2,Uncommon,Efreet,Creature
Haunting Apparition,{1}{U}{B},3,"U,B",Chippy,,Creature — Spirit,"Flying\nAs Haunting Apparition enters the battlefield, choose an opponent.\nHaunting Apparition's power is equal to 1 plus the number of green creature cards in the chosen player's graveyard.",MIR,"Like some foul herdbeast, it grazes on the dead.",normal,3538,1+*,2,Uncommon,Spirit,Creature
Hazerider Drake,{2}{W}{U},4,"W,U",Zina Saunders,,Creature — Drake,"Flying, protection from red",MIR,"""The hazerider danced in the thunderstorm and sang to its music.""\n—Afari, Tales",normal,3539,2,3,Uncommon,Drake,Creature
Healing Salve,{W},1,W,Hannibal King,,Instant,Choose one —\n• Target player gains 3 life.\n• Prevent the next 3 damage that would be dealt to target creature or player this turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,MIR,ITP,5ED,USG,6ED,BRB,7ED,8ED,DDC,ME4,DD3_DVD","""The Femeref look only to the Sun for healing; they have never truly understood life's cycle.""\n—Kifimbo, Shadow Guildmage",normal,3495,,,Common,,Instant
Hivis of the Scale,{3}{R}{R},5,R,Andrew Robinson,,Legendary Creature — Viashino Shaman,You may choose not to untap Hivis of the Scale during your untap step.\n{T}: Gain control of target Dragon for as long as you control Hivis and Hivis remains tapped.,MIR,,normal,3453,3,4,Rare,"Viashino,Shaman",Creature
Horrible Hordes,{3},3,,Ian Miller,,Artifact Creature — Spirit,"Rampage 1 (Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)",MIR,Few are able to underestimate the hordes.,normal,3252,2,2,Uncommon,Spirit,"Artifact,Creature"
Igneous Golem,{5},5,,Adam Rex,,Artifact Creature — Golem,{2}: Igneous Golem gains trample until end of turn.,MIR,"""The creature rose from the mountain, its body weeping fire.""\n—Afari, Tales",normal,3253,3,4,Uncommon,Golem,"Artifact,Creature"
Illicit Auction,{3}{R}{R},5,R,Scott Kirschner,,Sorcery,"Each player may bid life for control of target creature. You start the bidding with a bid of 0. In turn order, each player may top the high bid. The bidding ends if the high bid stands. The high bidder loses life equal to the high bid and gains control of the creature. (This effect lasts indefinitely.)","MIR,6ED",,normal,3454,,,Rare,,Sorcery
Illumination,{W}{W},2,W,David O'Connor,,Instant,Counter target artifact or enchantment spell. Its controller gains life equal to its converted mana cost.,MIR,"""A brilliant light can either illuminate or blind. How will you know which until you open your eyes?""\n—Asmira, Holy Avenger",normal,3496,,,Uncommon,,Instant
Incinerate,{1}{R},2,R,Brian Snõddy,,Instant,Incinerate deals 3 damage to target creature or player. A creature dealt damage this way can't be regenerated this turn.,"pLGM,ICE,MIR,5ED,pMPR,DKM,CST,10E,ME2,DD2,DPA,M12,DD3_JVC","""Never taunt an embermage, ‘What are you going to do about it?'""\n—Akin, seasoned askari",normal,3455,,,Common,,Instant
Infernal Contract,{B}{B}{B},3,B,Roger Raupp,,Sorcery,"Draw four cards. You lose half your life, rounded up.","MIR,6ED,7ED","""But I signed nothing!""\n—Taraneh, Suq'Ata mage",normal,3298,,,Rare,,Sorcery
Iron Tusk Elephant,{4}{W},5,W,Tony Roberts,,Creature — Elephant,Trample,MIR,"""The fury in the lion's eye;\nthe patience in the hippo's yawn;\nthe pride within the griffin's cry\nare one within the iron tusk's stride.""\n—""Iron Tusk,"" Femeref song",normal,3497,3,3,Uncommon,Elephant,Creature
Island,,,U,Douglas Shuler,,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,3581,,,Basic Land,Island,Land
Island,,,U,Douglas Shuler,,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,3582,,,Basic Land,Island,Land
Island,,,U,Douglas Shuler,,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,3583,,,Basic Land,Island,Land
Island,,,U,Douglas Shuler,,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,3584,,,Basic Land,Island,Land
Ivory Charm,{W},1,W,Gerry Grace,,Instant,Choose one —\n• All creatures get -2/-0 until end of turn.\n• Tap target creature.\n• Prevent the next 1 damage that would be dealt to target creature or player this turn.,MIR,,normal,3498,,,Common,,Instant
Jabari's Influence,{3}{W}{W},5,W,Gerry Grace,,Instant,"Cast Jabari's Influence only after combat.\nGain control of target nonartifact, nonblack creature that attacked you this turn and put a -1/-0 counter on it.",MIR,"""Common soldiers can't understand what a sidar knows: the enemy can be a resource.""\n—Sidar Jabari",normal,3499,,,Rare,,Instant
Jolrael's Centaur,{1}{G}{G},3,G,Junior Tomlin,,Creature — Centaur Archer,"Shroud (This creature can't be the target of spells or abilities.)\nFlanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)",MIR,"""What need have I for cavalry when I can have horse and rider both in one?""\n—Jolrael",normal,3391,2,2,Common,"Centaur,Archer",Creature
Jolt,{2}{U},3,U,John Matson,,Instant,"You may tap or untap target artifact, creature, or land.\nDraw a card at the beginning of the next turn's upkeep.",MIR,"""There's nothing like a sudden shock to clarify one's thoughts.""\n—Pashad ibn Asim, Suq'Ata trader",normal,3341,,,Common,,Instant
Jungle Patrol,{3}{G},4,"G,R",Mark Poole,,Creature — Human Soldier,"{1}{G}, {T}:  Put a 0/1 green Wall creature token with defender named Wood onto the battlefield.\nSacrifice a token named Wood: Add {R} to your mana pool.",MIR,,normal,3392,3,2,Rare,"Human,Soldier",Creature
Jungle Troll,{1}{R}{G},3,"R,G",John Bolton,,Creature — Troll,{R}: Regenerate Jungle Troll.\n{G}: Regenerate Jungle Troll.,MIR,"""You eat plants; I eat plants. You eat beasts; I eat you.""\n—Drulvurg, troll king",normal,3540,2,1,Uncommon,Troll,Creature
Jungle Wurm,{3}{G}{G},5,G,Tom Kyffin,,Creature — Wurm,"Whenever Jungle Wurm becomes blocked, it gets -1/-1 until end of turn for each creature blocking it beyond the first.","MIR,VMA",Broad as a baobab—and about as smart.,normal,3393,5,5,Common,Wurm,Creature
Kaervek's Hex,{3}{B},4,B,Ian Miller,,Sorcery,Kaervek's Hex deals 1 damage to each nonblack creature and an additional 1 damage to each green creature.,MIR,"""If the curse does not strike you dead, question your soul.""\n—Kaervek",normal,3299,,,Uncommon,,Sorcery
Kaervek's Purge,{X}{B}{R},2,"B,R",Richard Kane Ferguson,,Sorcery,"Destroy target creature with converted mana cost X. If that creature dies this way, Kaervek's Purge deals damage equal to the creature's power to the creature's controller.",MIR,,normal,3541,,,Uncommon,,Sorcery
Kaervek's Torch,{X}{R},1,R,John Coulthart,,Sorcery,"As long as Kaervek's Torch is on the stack, spells that target it cost {2} more to cast.\nKaervek's Torch deals X damage to target creature or player.","MIR,VMA","The pulsing heat of the midday Sun burns in the Lion's eye.\n—Stone inscription, source unknown",normal,3456,,,Common,,Sorcery
Karoo Meerkat,{1}{G},2,G,Janine Johnston,,Creature — Mongoose,Protection from blue,MIR,"""Be like the meerkat, my daughters: ever vigilant, true to your own, and wary of strangers.""\n—Nabil Alamat, Suq'Ata merchant",normal,3394,2,1,Uncommon,Mongoose,Creature
Kukemssa Pirates,{3}{U},4,U,JOCK,,Creature — Human Pirate,"Whenever Kukemssa Pirates attacks and isn't blocked, you may gain control of target artifact defending player controls. If you do, Kukemssa Pirates assigns no combat damage this turn.",MIR,""". . . pirates gambled with a djinn and lost the thing more dear than gold.""\n—""Love Song of Night and Day""",normal,3342,2,2,Rare,"Human,Pirate",Creature
Kukemssa Serpent,{3}{U},4,U,Ian Miller,,Creature — Serpent,"Kukemssa Serpent can't attack unless defending player controls an Island.\n{U}, Sacrifice an Island: Target land an opponent controls becomes an Island until end of turn.\nWhen you control no Islands, sacrifice Kukemssa Serpent.",MIR,,normal,3343,4,3,Common,Serpent,Creature
Lead Golem,{5},5,,Hannibal King,,Artifact Creature — Golem,"Whenever Lead Golem attacks, it doesn't untap during its controller's next untap step.","MIR,6ED",Slow and heavy swings the club.,normal,3254,3,5,Uncommon,Golem,"Artifact,Creature"
Leering Gargoyle,{1}{W}{U},3,"W,U",Dermot Power,,Creature — Gargoyle,Flying\n{T}: Leering Gargoyle gets -2/+2 and loses flying until end of turn.,MIR,"""Only a gargoyle would take such delight in a thunderstorm.""\n—Qhattib, Vizier of Amiqat",normal,3542,2,2,Rare,Gargoyle,Creature
Lightning Reflexes,{1}{R},2,R,Tom Kyffin,,Enchantment — Aura,"You may cast Lightning Reflexes as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.\nEnchant creature\nEnchanted creature gets +1/+0 and has first strike.",MIR,"""Inhale. Kill. Exhale.""",normal,3457,,,Common,Aura,Enchantment
Lion's Eye Diamond,{0},,,Margaret Organ-Kean,,Artifact,"Sacrifice Lion's Eye Diamond, Discard your hand: Add three mana of any one color to your mana pool. Activate this ability only any time you could cast an instant.","MIR,VMA","Held in the lion's eye\n—Zhalfirin saying meaning ""caught in the moment of crisis""",normal,3255,,,Rare,,Artifact
