name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Flash of Defiance,{1}{R},2,R,Carl Critchlow,99,Sorcery,"Green creatures and white creatures can't block this turn.\nFlashback—{1}{R}, Pay 3 life. (You may cast this card from your graveyard for its flashback cost. Then exile it.)",TOR,,normal,29863,,,Common,,Sorcery
Grim Lavamancer,{R},1,R,Jim Nelson,100,Creature — Human Wizard,"{R}, {T}, Exile two cards from your graveyard: Grim Lavamancer deals 2 damage to target creature or player.","pJGP,TOR,PD2,M12","""Fools dig for water, corpses, or gold. The earth's real treasure is far deeper.""",normal,36111,1,1,Rare,"Human,Wizard",Creature
Hell-Bent Raider,{1}{R}{R},3,R,Mike Ploog,101,Creature — Human Barbarian,"First strike, haste\nDiscard a card at random: Hell-Bent Raider gains protection from white until end of turn.",TOR,He doesn't slow until his spear is weighted with corpses.,normal,34384,2,2,Rare,"Human,Barbarian",Creature
Kamahl's Sledge,{5}{R}{R},7,R,Don Hazeltine,102,Sorcery,"Kamahl's Sledge deals 4 damage to target creature.\nThreshold — If seven or more cards are in your graveyard, instead Kamahl's Sledge deals 4 damage to that creature and 4 damage to that creature's controller.",TOR,,normal,32229,,,Common,,Sorcery
Longhorn Firebeast,{2}{R},3,R,Glen Angus,103,Creature — Elemental Ox Beast,"When Longhorn Firebeast enters the battlefield, any opponent may have it deal 5 damage to him or her. If a player does, sacrifice Longhorn Firebeast.",TOR,"Its blast can fuse armor to bone, leaving skeletons that glint brightly in the sun.",normal,29770,3,2,Common,"Elemental,Ox,Beast",Creature
Overmaster,{R},1,R,Anthony S. Waters,104,Sorcery,The next instant or sorcery spell you cast this turn can't be countered by spells or abilities.\nDraw a card.,TOR,"""Trickery can't defeat raw power.""\n—Matoc, lavamancer",normal,29868,,,Rare,,Sorcery
Pardic Arsonist,{2}{R}{R},4,R,rk post,105,Creature — Human Barbarian,"Threshold — As long as seven or more cards are in your graveyard, Pardic Arsonist has ""When Pardic Arsonist enters the battlefield, it deals 3 damage to target creature or player.""",TOR,Otaria's epidemic of insanity didn't affect certain barbarians—but no one noticed.,normal,32213,3,3,Uncommon,"Human,Barbarian",Creature
Pardic Collaborator,{3}{R},4,"R,B",Pete Venters,106,Creature — Human Barbarian,First strike\n{B}: Pardic Collaborator gets +1/+1 until end of turn.,TOR,"""We've been taught that strength is everything. So how can an alliance with the strongest be a betrayal?""",normal,35054,2,2,Uncommon,"Human,Barbarian",Creature
Pardic Lancer,{4}{R},5,R,Justin Sweet,107,Creature — Human Barbarian,Discard a card at random: Pardic Lancer gets +1/+0 and gains first strike until end of turn.,TOR,He gets to the point right away.,normal,32240,3,2,Common,"Human,Barbarian",Creature
Petradon,{6}{R}{R},8,R,Jim Nelson,108,Creature — Nightmare Beast,"When Petradon enters the battlefield, exile two target lands.\nWhen Petradon leaves the battlefield, return the exiled cards to the battlefield under their owners' control.\n{R}: Petradon gets +1/+0 until end of turn.",TOR,,normal,29799,5,6,Rare,"Nightmare,Beast",Creature
Petravark,{3}{R},4,R,Wayne England,109,Creature — Nightmare Beast,"When Petravark enters the battlefield, exile target land.\nWhen Petravark leaves the battlefield, return the exiled card to the battlefield under its owner's control.",TOR,,normal,31805,2,2,Common,"Nightmare,Beast",Creature
Pitchstone Wall,{2}{R},3,R,David Martin,110,Creature — Wall,"Defender (This creature can't attack.)\nWhenever you discard a card, you may sacrifice Pitchstone Wall. If you do, return the discarded card from your graveyard to your hand.",TOR,"Its material may not be precious, but the minds it protects are.",normal,36432,2,5,Uncommon,Wall,Creature
Possessed Barbarian,{2}{R}{R},4,"R,B",Scott M. Fischer,111,Creature — Human Barbarian Horror,"First strike\nThreshold — As long as seven or more cards are in your graveyard, Possessed Barbarian gets +1/+1, is black, and has ""{2}{B}, {T}: Destroy target red creature.""",TOR,,normal,32231,3,3,Rare,"Human,Barbarian,Horror",Creature
Pyromania,{2}{R},3,R,Christopher Moeller,112,Enchantment,"{1}{R}, Discard a card at random: Pyromania deals 1 damage to target creature or player.\n{1}{R}, Sacrifice Pyromania: Pyromania deals 1 damage to target creature or player.",TOR,,normal,34390,,,Uncommon,,Enchantment
Radiate,{3}{R}{R},5,R,Carl Critchlow,113,Instant,Choose target instant or sorcery spell that targets only a single permanent or player. Copy that spell for each other permanent or player the spell could target. Each copy targets a different one of those permanents and players.,TOR,,normal,34250,,,Rare,,Instant
Skullscorch,{R}{R},2,R,Bradley Williams,114,Sorcery,Target player discards two cards at random unless that player has Skullscorch deal 4 damage to him or her.,TOR,"""A good whack on the head usually has the same effect.""\n—Kamahl, pit fighter",normal,34382,,,Rare,,Sorcery
Sonic Seizure,{R},1,R,Terese Nielsen,115,Instant,"As an additional cost to cast Sonic Seizure, discard a card at random.\nSonic Seizure deals 3 damage to target creature or player.",TOR,,normal,35165,,,Common,,Instant
Temporary Insanity,{3}{R},4,R,Mark Romanoski,116,Instant,Untap target creature with power less than the number of cards in your graveyard and gain control of it until end of turn. That creature gains haste until end of turn.,"TOR,DDG",,normal,32236,,,Uncommon,,Instant
Violent Eruption,{1}{R}{R}{R},4,R,Bob Petillo,117,Instant,"Violent Eruption deals 4 damage divided as you choose among any number of target creatures and/or players.\nMadness {1}{R}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",TOR,,normal,34253,,,Uncommon,,Instant
Acorn Harvest,{3}{G},4,G,"Edward P. Beard, Jr.",118,Sorcery,"Put two 1/1 green Squirrel creature tokens onto the battlefield.\nFlashback—{1}{G}, Pay 3 life. (You may cast this card from your graveyard for its flashback cost. Then exile it.)",TOR,,normal,29873,,,Common,,Sorcery
Anurid Scavenger,{2}{G},3,G,Bob Petillo,119,Creature — Frog Beast,"Protection from black\nAt the beginning of your upkeep, sacrifice Anurid Scavenger unless you put a card from your graveyard on the bottom of your library.",TOR,Krosa's topmost bottom feeder.,normal,33687,3,3,Uncommon,"Frog,Beast",Creature
Arrogant Wurm,{3}{G}{G},5,G,John Avon,120,Creature — Wurm,"Trample\nMadness {2}{G} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)","pFNM,TOR,VMA",It's hard to be humble when the whole world is bite size.,normal,12623,4,4,Uncommon,Wurm,Creature
Basking Rootwalla,{G},1,G,Heather Hudson,121,Creature — Lizard,"{1}{G}: Basking Rootwalla gets +2/+2 until end of turn. Activate this ability only once each turn.\nMadness {0} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)","pFNM,TOR,DDD,VMA,DD3_GVL",,normal,35072,1,1,Common,Lizard,Creature
Centaur Chieftain,{3}{G},4,G,Justin Sweet,122,Creature — Centaur,"Haste\nThreshold — As long as seven or more cards are in your graveyard, Centaur Chieftain has ""When Centaur Chieftain enters the battlefield, creatures you control get +1/+1 and gain trample until end of turn.""","TOR,EMA",,normal,32218,3,3,Uncommon,Centaur,Creature
Centaur Veteran,{5}{G},6,G,Mark Zug,123,Creature — Centaur,"Trample\n{G}, Discard a card: Regenerate Centaur Veteran.",TOR,"He wears his scars like badges of honor, warning his foes that he's not easily defeated.",normal,29800,3,3,Common,Centaur,Creature
Dwell on the Past,{G},1,G,Rebecca Guay,124,Sorcery,Target player shuffles up to four target cards from his or her graveyard into his or her library.,TOR,None can find what hasn't been lost.\n—Nantuko teaching,normal,26404,,,Uncommon,,Sorcery
Far Wanderings,{2}{G},3,G,Darrell Riche,125,Sorcery,"Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.\nThreshold — If seven or more cards are in your graveyard, instead search your library for up to three basic land cards, put them onto the battlefield tapped, then shuffle your library.",TOR,,normal,15229,,,Common,,Sorcery
Gurzigost,{3}{G}{G},5,G,Scott M. Fischer,126,Creature — Beast,"At the beginning of your upkeep, sacrifice Gurzigost unless you put two cards from your graveyard on the bottom of your library.\n{G}{G}, Discard a card: You may have Gurzigost assign its combat damage this turn as though it weren't blocked.",TOR,,normal,32221,6,8,Rare,Beast,Creature
Insist,{G},1,G,Franz Vohwinkel,127,Sorcery,The next creature spell you cast this turn can't be countered by spells or abilities.\nDraw a card.,TOR,"""Finesse is no match for brute force.""\n—Seton, centaur druid",normal,29886,,,Rare,,Sorcery
Invigorating Falls,{2}{G}{G},4,G,Rebecca Guay,128,Sorcery,You gain life equal to the number of creature cards in all graveyards.,TOR,"Krosan druids do not fear death, for they know that nature will only prosper from their passing.",normal,29907,,,Common,,Sorcery
Krosan Constrictor,{3}{G},4,G,Jim Nelson,129,Creature — Snake,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)\n{T}: Target black creature gets -2/-0 until end of turn.,TOR,"""It's a slithering, coldblooded menace. I've gotta respect that.""\n—Braids, dementia summoner",normal,29715,2,2,Common,Snake,Creature
Krosan Restorer,{2}{G},3,G,Clyde Caldwell,130,Creature — Human Druid,{T}: Untap target land.\nThreshold — {T}: Untap up to three target lands. Activate this ability only if seven or more cards are in your graveyard.,TOR,,normal,29872,1,2,Common,"Human,Druid",Creature
Nantuko Blightcutter,{2}{G},3,G,Matt Cavotta,131,Creature — Insect Druid,Protection from black\nThreshold — Nantuko Blightcutter gets +1/+1 for each black permanent your opponents control as long as seven or more cards are in your graveyard.,TOR,,normal,32243,2,2,Rare,"Insect,Druid",Creature
Nantuko Calmer,{2}{G}{G},4,G,Mark Romanoski,132,Creature — Insect Druid,"{G}, {T}, Sacrifice Nantuko Calmer: Destroy target enchantment.\nThreshold — Nantuko Calmer gets +1/+1 as long as seven or more cards are in your graveyard.",TOR,,normal,31851,2,3,Common,"Insect,Druid",Creature
Nantuko Cultivator,{3}{G},4,G,Darrell Riche,133,Creature — Insect Druid,"When Nantuko Cultivator enters the battlefield, you may discard any number of land cards. Put that many +1/+1 counters on Nantuko Cultivator and draw that many cards.",TOR,,normal,34229,2,2,Rare,"Insect,Druid",Creature
Narcissism,{2}{G},3,G,Christopher Moeller,134,Enchantment,"{G}, Discard a card: Target creature gets +2/+2 until end of turn.\n{G}, Sacrifice Narcissism: Target creature gets +2/+2 until end of turn.",TOR,,normal,5663,,,Uncommon,,Enchantment
Nostalgic Dreams,{G}{G},2,G,Darrell Riche,135,Sorcery,"As an additional cost to cast Nostalgic Dreams, discard X cards.\nReturn X target cards from your graveyard to your hand. Exile Nostalgic Dreams.","TOR,VMA",Seton dreams of life renewed.,normal,32208,,,Rare,,Sorcery
Parallel Evolution,{3}{G}{G},5,G,Matt Cavotta,136,Sorcery,"For each creature token on the battlefield, its controller puts a token that's a copy of that creature onto the battlefield.\nFlashback {4}{G}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",TOR,,normal,29992,,,Rare,,Sorcery
Possessed Centaur,{2}{G}{G},4,"G,B",Alex Horley-Orlandelli,137,Creature — Centaur Horror,"Trample\nThreshold — As long as seven or more cards are in your graveyard, Possessed Centaur gets +1/+1, is black, and has ""{2}{B}, {T}: Destroy target green creature.""",TOR,,normal,29787,3,3,Rare,"Centaur,Horror",Creature
Seton's Scout,{1}{G},2,G,Mark Romanoski,138,Creature — Centaur Druid Scout Archer,Reach (This creature can block creatures with flying.)\nThreshold — Seton's Scout gets +2/+2 as long as seven or more cards are in your graveyard.,TOR,,normal,32244,2,1,Uncommon,"Centaur,Druid,Scout,Archer",Creature
Cabal Coffers,,,B,Don Hazeltine,139,Land,"{2}, {T}: Add {B} to your mana pool for each Swamp you control.","pFNM,TOR,HOP","Deep within the Cabal's vault, the Mirari pulsed like a dead sun—and its darkness radiated across Otaria.",normal,29896,,,Uncommon,,Land
Tainted Field,,,"W,B",Don Hazeltine,140,Land,{T}: Add {C} to your mana pool.\n{T}: Add {W} or {B} to your mana pool. Activate this ability only if you control a Swamp.,"TOR,DDK,C15",,normal,31757,,,Uncommon,,Land
Tainted Isle,,,"U,B",Alan Pollack,141,Land,{T}: Add {C} to your mana pool.\n{T}: Add {U} or {B} to your mana pool. Activate this ability only if you control a Swamp.,"TOR,PC2",,normal,31758,,,Uncommon,,Land
Tainted Peak,,,"B,R",Tony Szczudlo,142,Land,{T}: Add {C} to your mana pool.\n{T}: Add {B} or {R} to your mana pool. Activate this ability only if you control a Swamp.,TOR,,normal,31759,,,Uncommon,,Land
Tainted Wood,,,"B,G",Rob Alexander,143,Land,{T}: Add {C} to your mana pool.\n{T}: Add {B} or {G} to your mana pool. Activate this ability only if you control a Swamp.,"TOR,DDM,C15",,normal,31760,,,Uncommon,,Land
