name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Spore Burst,{3}{G},4,G,Daarken,93,Sorcery,Domain — Put a 1/1 green Saproling creature token onto the battlefield for each basic land type among lands you control.,CON,Seeds from Jund don't drift gently on the wind. They get up and stampede.,normal,185829,,,Uncommon,,Sorcery
Sylvan Bounty,{5}{G},6,G,Chris Rahn,94,Instant,"Target player gains 8 life.\nBasic landcycling {1}{G} ({1}{G}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.)","CON,DDH,MMA,MM2",Some who scouted new lands chose to stay.,normal,179523,,,Common,,Instant
Thornling,{3}{G}{G},5,G,Kev Walker,95,Creature — Elemental Shapeshifter,{G}: Thornling gains haste until end of turn.\n{G}: Thornling gains trample until end of turn.\n{G}: Thornling gains indestructible until end of turn.\n{1}: Thornling gets +1/-1 until end of turn.\n{1}: Thornling gets -1/+1 until end of turn.,CON,,normal,180341,4,4,Mythic Rare,"Elemental,Shapeshifter",Creature
Tukatongue Thallid,{G},1,G,Vance Kovacs,96,Creature — Fungus,"When Tukatongue Thallid dies, put a 1/1 green Saproling creature token onto the battlefield.","CON,PC2,MM2",Jund's thallids tried to disguise their deliciousness by covering themselves in spines harvested from the tukatongue tree.,normal,184995,1,1,Common,Fungus,Creature
Wild Leotau,{2}{G}{G},4,G,Michael Komarck,97,Creature — Cat,"At the beginning of your upkeep, sacrifice Wild Leotau unless you pay {G}.",CON,"""Leotau that were born wild make the best mounts. It's like riding a thunderstorm.""\n—Rafiq of the Many",normal,179489,5,4,Common,Cat,Creature
Apocalypse Hydra,{X}{R}{G},2,"R,G",Jason Chan,98,Creature — Hydra,"Apocalypse Hydra enters the battlefield with X +1/+1 counters on it. If X is 5 or more, it enters the battlefield with an additional X +1/+1 counters on it.\n{1}{R}, Remove a +1/+1 counter from Apocalypse Hydra: Apocalypse Hydra deals 1 damage to target creature or player.","CON,MM2",,normal,183068,0,0,Mythic Rare,Hydra,Creature
Blood Tyrant,{4}{U}{B}{R},7,"U,B,R",Karl Kopinski,99,Creature — Vampire,"Flying, trample\nAt the beginning of your upkeep, each player loses 1 life. Put a +1/+1 counter on Blood Tyrant for each 1 life lost this way.\nWhenever a player loses the game, put five +1/+1 counters on Blood Tyrant.",CON,,normal,180267,5,5,Rare,Vampire,Creature
Charnelhoard Wurm,{4}{B}{R}{G},7,"B,R,G",Lars Grant-West,100,Creature — Wurm,"Trample\nWhenever Charnelhoard Wurm deals damage to an opponent, you may return target card from your graveyard to your hand.","CON,C13",Jund's dragons hoard only sangrite crystals. Its wurms aren't so picky.,normal,179438,6,6,Rare,Wurm,Creature
Child of Alara,{W}{U}{B}{R}{G},5,"W,U,B,R,G",Steve Argyle,101,Legendary Creature — Avatar,"Trample\nWhen Child of Alara dies, destroy all nonland permanents. They can't be regenerated.","CON,V14",The progeny of the Maelstrom shows no allegiance—and no mercy—to any of the five shards.,normal,180516,6,6,Mythic Rare,Avatar,Creature
Conflux,{3}{W}{U}{B}{R}{G},8,"W,U,B,R,G",Karl Kopinski,102,Sorcery,"Search your library for a white card, a blue card, a black card, a red card, and a green card. Reveal those cards and put them into your hand. Then shuffle your library.",CON,"After years of world-bending machinations, Bolas's triumph is at hand.",normal,179437,,,Mythic Rare,,Sorcery
Countersquall,{U}{B},2,"U,B",Anthony Francisco,103,Instant,Counter target noncreature spell. Its controller loses 2 life.,"CON,DDH","Each of the twenty-three winds of Esper is named and chronicled, and every possible interaction with the flow of magic is exhaustively detailed.",normal,186327,,,Uncommon,,Instant
Elder Mastery,{3}{U}{B}{R},6,"U,B,R",Dave Allsop,104,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +3/+3 and has flying.\nWhenever enchanted creature deals damage to a player, that player discards two cards.","CON,DDH","Taste his power, hunger for his command.",normal,183024,,,Uncommon,Aura,Enchantment
Esper Cormorants,{2}{W}{U},4,"W,U",Warren Mahy,105,Artifact Creature — Bird,Flying,CON,"""The smiths of this land must be mad to reach so far and so high for another creature to decorate.""\n—Cagen Vargan, Jhessian sea scout",normal,184983,3,3,Common,Bird,"Artifact,Creature"
Exploding Borders,{2}{R}{G},4,"R,G",Zoltan Boros & Gabor Szikszai,106,Sorcery,"Domain — Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library. Exploding Borders deals X damage to target player, where X is the number of basic land types among lands you control.",CON,Reuniting a world is not a gentle process.,normal,189378,,,Common,,Sorcery
Fusion Elemental,{W}{U}{B}{R}{G},5,"W,U,B,R,G",Michael Komarck,107,Creature — Elemental,,"CON,PC2","As the shards merged into the Maelstrom, their mana energies fused into new monstrosities.",normal,179443,8,8,Uncommon,Elemental,Creature
Giltspire Avenger,{G}{W}{U},3,"W,U,G",Chris Rahn,108,Creature — Human Soldier,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Destroy target creature that dealt damage to you this turn.",CON,"""To trespass so far from home is to ask for a lonesome grave.""",normal,186614,2,2,Rare,"Human,Soldier",Creature
Goblin Outlander,{B}{R},2,"B,R",Trevor Claxton,109,Creature — Goblin Scout,Protection from white,CON,Egbol stared in wonder at Naya's landscape. So much to eat. So much to steal.,normal,185142,2,2,Common,"Goblin,Scout",Creature
"Gwafa Hazid, Profiteer",{1}{W}{U},3,"W,U",Todd Lockwood,110,Legendary Creature — Human Rogue,"{W}{U}, {T}: Put a bribery counter on target creature you don't control. Its controller draws a card.\nCreatures with bribery counters on them can't attack or block.",CON,"""Everyone has a price.""",normal,185811,2,2,Rare,"Human,Rogue",Creature
Hellkite Hatchling,{2}{R}{G},4,"R,G",Daarken,111,Creature — Dragon,"Devour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)\nHellkite Hatchling has flying and trample if it devoured a creature.","CON,PC2",A killing machine from birth.,normal,189146,2,2,Uncommon,Dragon,Creature
Jhessian Balmgiver,{1}{W}{U},3,"W,U",David Palumbo,112,Creature — Human Cleric,{T}: Prevent the next 1 damage that would be dealt to target creature or player this turn.\n{T}: Target creature can't be blocked this turn.,CON,"""You have two choices: heed my advice now or need my healing later.""",normal,174791,1,1,Uncommon,"Human,Cleric",Creature
Knight of the Reliquary,{1}{G}{W},3,"W,G",Michael Komarck,113,Creature — Human Knight,"Knight of the Reliquary gets +1/+1 for each land card in your graveyard.\n{T}, Sacrifice a Forest or Plains: Search your library for a land card, put it onto the battlefield, then shuffle your library.","CON,DDG,MMA","""Knowledge of Bant's landscape and ruins is a weapon that the invaders can't comprehend.""\n—Elspeth",normal,189145,2,2,Rare,"Human,Knight",Creature
Knotvine Mystic,{R}{G}{W},3,"W,R,G",Ariel Olivetti,114,Creature — Elf Druid,"{1}, {T}: Add {R}{G}{W} to your mana pool.",CON,The elves of Naya were the last to acknowledge the massive shift of mana in their world.,normal,180265,2,2,Uncommon,"Elf,Druid",Creature
Maelstrom Archangel,{W}{U}{B}{R}{G},5,"W,U,B,R,G",Cyril Van Der Haegen,115,Creature — Angel,"Flying\nWhenever Maelstrom Archangel deals combat damage to a player, you may cast a nonland card from your hand without paying its mana cost.",CON,There is no world where angels fear to tread.,normal,185136,5,5,Mythic Rare,Angel,Creature
Magister Sphinx,{4}{W}{U}{B},7,"W,U,B",Steven Belledin,116,Artifact Creature — Sphinx,"Flying\nWhen Magister Sphinx enters the battlefield, target player's life total becomes 10.","CON,ARC","""These benighted worlds are thick with ignorance. I will educate them. They will listen, or they will die.""",normal,179892,5,5,Rare,Sphinx,"Artifact,Creature"
Malfegor,{2}{B}{B}{R}{R},6,"B,R",Jason Chan,117,Legendary Creature — Demon Dragon,"Flying\nWhen Malfegor enters the battlefield, discard your hand. Each opponent sacrifices a creature for each card discarded this way.","pPRE,CON,CMD","A demon cannot be trusted, and a dragon will not be ruled.",normal,185812,6,6,Mythic Rare,"Demon,Dragon",Creature
Meglonoth,{3}{R}{G}{W},6,"W,R,G",Steve Prescott,118,Creature — Beast,"Vigilance, trample\nWhenever Meglonoth blocks a creature, Meglonoth deals damage to that creature's controller equal to Meglonoth's power.",CON,"When the shards merged, Mayael found herself the general of Naya's mightiest army.",normal,179886,6,6,Rare,Beast,Creature
Nacatl Outlander,{R}{G},2,"R,G",Zoltan Boros & Gabor Szikszai,119,Creature — Cat Scout,Protection from blue,CON,Survival in the wilds of Naya left Tiyan well equipped to win the civilized battles of Bant.,normal,185140,2,2,Common,"Cat,Scout",Creature
"Nicol Bolas, Planeswalker",{4}{U}{B}{B}{R},8,"U,B,R",D. Alexander Gregory,120,Planeswalker — Bolas,"+3: Destroy target noncreature permanent.\n−2: Gain control of target creature.\n−9: Nicol Bolas, Planeswalker deals 7 damage to target player. That player discards seven cards, then sacrifices seven permanents.","CON,DDH,M13",,normal,179441,,,Mythic Rare,Bolas,Planeswalker
Progenitus,{W}{W}{U}{U}{B}{B}{R}{R}{G}{G},10,"W,U,B,R,G",Jaime Jones,121,Legendary Creature — Hydra Avatar,"Protection from everything\nIf Progenitus would be put into a graveyard from anywhere, reveal Progenitus and shuffle it into its owner's library instead.","CON,V11,MMA",The Soul of the World has returned.,normal,179496,10,10,Mythic Rare,"Hydra,Avatar",Creature
Rhox Bodyguard,{3}{G}{W},5,"W,G",Sal Villagran,122,Creature — Rhino Monk Soldier,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\nWhen Rhox Bodyguard enters the battlefield, you gain 3 life.",CON,An enlightened soul caged in a body made for battle.,normal,177924,2,3,Common,"Rhino,Monk,Soldier",Creature
Scarland Thrinax,{B}{R}{G},3,"B,R,G",Daarken,123,Creature — Lizard,Sacrifice a creature: Put a +1/+1 counter on Scarland Thrinax.,"CON,C13","""There is only one way of life in Jund: feed on the weak until you are cut down by something stronger.""\n—Jorshu of Clan Nel Toth",normal,183025,2,2,Uncommon,Lizard,Creature
Shambling Remains,{1}{B}{R},3,"B,R",Nils Hamm,124,Creature — Zombie Horror,Shambling Remains can't block.\nUnearth {B}{R} ({B}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.),"CON,DDK,DDN",,normal,184991,4,3,Uncommon,"Zombie,Horror",Creature
Skyward Eye Prophets,{3}{G}{W}{U},6,"W,U,G",Matt Stewart,125,Creature — Human Wizard,"Vigilance\n{T}: Reveal the top card of your library. If it's a land card, put it onto the battlefield. Otherwise, put it into your hand.","CON,C13",They lament the doom that is coming to Bant without realizing the part their own leaders have played in it.,normal,174953,3,3,Uncommon,"Human,Wizard",Creature
Sludge Strider,{1}{W}{U}{B},4,"W,U,B",Franz Vohwinkel,126,Artifact Creature — Insect,"Whenever another artifact enters the battlefield under your control or another artifact you control leaves the battlefield, you may pay {1}. If you do, target player loses 1 life and you gain 1 life.","CON,HOP",Underneath the cities of Esper are cycles of life unseen by those who feed them.,normal,183019,3,3,Uncommon,Insect,"Artifact,Creature"
Sphinx Summoner,{3}{U}{B},5,"U,B",Jaime Jones,127,Artifact Creature — Sphinx,"Flying\nWhen Sphinx Summoner enters the battlefield, you may search your library for an artifact creature card, reveal it, and put it into your hand. If you do, shuffle your library.",CON,,normal,189079,3,3,Rare,Sphinx,"Artifact,Creature"
Suicidal Charge,{3}{B}{R},5,"B,R",Daarken,128,Enchantment,Sacrifice Suicidal Charge: Creatures your opponents control get -1/-1 until end of turn. Those creatures attack this turn if able.,CON,"""They think they're winning. But they're just lining up to be dinner.""\n—Rakka Mar",normal,180345,,,Common,,Enchantment
Vagrant Plowbeasts,{5}{G}{W},7,"W,G",Zoltan Boros & Gabor Szikszai,129,Creature — Beast,{1}: Regenerate target creature with power 5 or greater.,CON,"Plowbeasts of Naya escaped their harnesses in droves, content to snack on the conveniently cultivated fields of Eos and Valeron.",normal,180344,6,6,Uncommon,Beast,Creature
Valeron Outlander,{G}{W},2,"W,G",Matt Stewart,130,Creature — Human Scout,Protection from black,CON,"After years of honing her philosophy in debate with stubborn rhoxes, Niella was ready to convert any heathen.",normal,185144,2,2,Common,"Human,Scout",Creature
Vectis Agents,{3}{U}{B},5,"U,B",Chippy,131,Artifact Creature — Human Rogue,{U}{B}: Vectis Agents gets -2/-0 until end of turn and can't be blocked this turn.,CON,"With their life energy suppressed under their etherium enhancements, thieves from Esper found it surprisingly easy to explore the ruins of Grixis.",normal,183063,4,3,Common,"Human,Rogue","Artifact,Creature"
Vedalken Outlander,{W}{U},2,"W,U",Izzy,132,Artifact Creature — Vedalken Scout,Protection from red,CON,The Seekers of Carmot searched across the unknown lands for the mystical red stone that could reforge Esper in ethereal perfection.,normal,185141,2,2,Common,"Vedalken,Scout","Artifact,Creature"
Zombie Outlander,{U}{B},2,"U,B",Nils Hamm,133,Creature — Zombie Scout,Protection from green,CON,The ripe smell of life drifted into Grixis. The dead caught the scent and with reckless hunger followed it back into Jund.,normal,185138,2,2,Common,"Zombie,Scout",Creature
Armillary Sphere,{2},2,,Franz Vohwinkel,134,Artifact,"{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.","CON,DDG,CMD,DDI,PC2,C13",The mysterious purpose of two of the rings had eluded Esper mages—until now.,normal,137936,,,Common,,Artifact
Bone Saw,{0},,,Pete Venters,135,Artifact — Equipment,Equipped creature gets +1/+0.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.),"CON,OGW","In a world where death is always violent, cruel weapons are as common as rocks.",normal,189270,,,Common,Equipment,Artifact
Font of Mythos,{4},4,,Dave Allsop,136,Artifact,"At the beginning of each player's draw step, that player draws two additional cards.",CON,Those who drink from Malfegor's cup are tainted with hunger and stained with lies.,normal,189147,,,Rare,,Artifact
Kaleidostone,{2},2,"W,U,B,R,G",Chippy,137,Artifact,"When Kaleidostone enters the battlefield, draw a card.\n{5}, {T}, Sacrifice Kaleidostone: Add {W}{U}{B}{R}{G} to your mana pool.",CON,"Once broken, who knows what worlds might grow from its shards?",normal,189272,,,Common,,Artifact
Mana Cylix,{1},1,,Howard Lyon,138,Artifact,"{1}, {T}: Add one mana of any color to your mana pool.","PLS,CON",Those who dismiss the cylix as an ordinary wooden bowl are blind to the true measure of its worth.,normal,189269,,,Common,,Artifact
Manaforce Mace,{4},4,,Jeremy Jarvis,139,Artifact — Equipment,Domain — Equipped creature gets +1/+1 for each basic land type among lands you control.\nEquip {3},CON,"As the shards merged, relics once thought mundane regained forgotten powers.",normal,180159,,,Uncommon,Equipment,Artifact
Obelisk of Alara,{6},6,"W,U,B,R,G",Jeremy Jarvis,140,Artifact,"{1}{W}, {T}: You gain 5 life.\n{1}{U}, {T}: Draw a card, then discard a card.\n{1}{B}, {T}: Target creature gets -2/-2 until end of turn.\n{1}{R}, {T}: Obelisk of Alara deals 3 damage to target player.\n{1}{G}, {T}: Target creature gets +4/+4 until end of turn.","pLPA,CON",,normal,183018,,,Rare,,Artifact
Ancient Ziggurat,,,,John Avon,141,Land,{T}: Add one mana of any color to your mana pool. Spend this mana only to cast a creature spell.,"pFNM,CON,H09","Built in honor of Alara's creatures, the ziggurat vanished long ago. When Progenitus awakened, the temple emerged again.",normal,189271,,,Uncommon,,Land
Exotic Orchard,,,,Steven Belledin,142,Land,{T}: Add to your mana pool one mana of any color that a land an opponent controls could produce.,"CON,PC2","""It was a strange morning. When we awoke, we found our trees transformed. We didn't know whether to water them or polish them.""\n—Pulan, Bant orchardist",normal,189273,,,Rare,,Land
Reliquary Tower,,,,Jesper Ejsing,143,Land,You have no maximum hand size.\n{T}: Add {C} to your mana pool.,"pFNM,CON,M13,C14,C15","When the aven scouts located the tower in Esper, the Knights of the Reliquary set off on a righteous crusade to recover their lost treasures.",normal,150807,,,Uncommon,,Land
Rupture Spire,,,,Jaime Jones,144,Land,"Rupture Spire enters the battlefield tapped.\nWhen Rupture Spire enters the battlefield, sacrifice it unless you pay {1}.\n{T}: Add one mana of any color to your mana pool.","CON,H09,CMD,DDH,PC2,C13",,normal,142301,,,Common,,Land
Unstable Frontier,,,,John Avon,145,Land,{T}: Add {C} to your mana pool.\n{T}: Target land you control becomes the basic land type of your choice until end of turn.,CON,The goblins went to sleep in Jund and awoke in Grixis. They'd never seen a zombie before. They would never see one again.,normal,189078,,,Uncommon,,Land
