name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Kuldotha Rebirth,{R},1,R,Goran Josic,96,Sorcery,"As an additional cost to cast Kuldotha Rebirth, sacrifice an artifact.\nPut three 1/1 red Goblin creature tokens onto the battlefield.",SOM,"All goblin rituals serve a dual purpose as fertility rites, even the destructive ones. Especially the destructive ones.",normal,194239,,,Common,,Sorcery
Melt Terrain,{2}{R}{R},4,R,John Avon,97,Sorcery,Destroy target land. Melt Terrain deals 2 damage to that land's controller.,SOM,"Just as the most finely wrought metal can warp and rust, so too does Mirrodin buckle under pressures from without and within.",normal,194106,,,Common,,Sorcery
Molten Psyche,{1}{R}{R},3,R,Ryan Yee,98,Sorcery,"Each player shuffles the cards from his or her hand into his or her library, then draws that many cards.\nMetalcraft — If you control three or more artifacts, Molten Psyche deals damage to each opponent equal to the number of cards that player has drawn this turn.",SOM,,normal,212716,,,Rare,,Sorcery
Ogre Geargrabber,{4}{R}{R},6,R,David Rapoza,99,Creature — Ogre Warrior,"Whenever Ogre Geargrabber attacks, gain control of target Equipment an opponent controls until end of turn. Attach it to Ogre Geargrabber. When you lose control of that Equipment, unattach it.",SOM,"Long reach, short attention span.",normal,215101,4,4,Uncommon,"Ogre,Warrior",Creature
Oxidda Daredevil,{1}{R},2,R,Pete Venters,100,Creature — Goblin Artificer,Sacrifice an artifact: Oxidda Daredevil gains haste until end of turn.,SOM,"His goggles spattered with grime and his mouth full of bugs, he tossed the engines another priceless relic.",normal,194213,2,1,Common,"Goblin,Artificer",Creature
Oxidda Scrapmelter,{3}{R},4,R,Igor Kieryluk,101,Creature — Beast,"When Oxidda Scrapmelter enters the battlefield, destroy target artifact.",SOM,It subsists on a diet rich in screaming metal and molten blood.,normal,194281,3,3,Uncommon,Beast,Creature
Scoria Elemental,{4}{R},5,R,Karl Kopinski,102,Creature — Elemental,,SOM,"A single molten cord links it to the subterranean furnaces, drawing heat and metal from beneath Kuldotha. Until that bond is cut, it carves a swath of raw destruction.",normal,212710,6,1,Common,Elemental,Creature
Shatter,{1}{R},2,R,jD,103,Instant,Destroy target artifact.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,TMP,6ED,7ED,DKM,8ED,MRD,9ED,M10,SOM,KTK,TPR","""I am an artist, a builder, a creator . . . I create the biggest explosions around.""\n—Krol, goblin furnace-priest",normal,194147,,,Common,,Instant
Spikeshot Elder,{R},1,R,Izzy,104,Creature — Goblin Shaman,{1}{R}{R}: Spikeshot Elder deals damage equal to its power to target creature or player.,"SOM,MM2","Now that he knows a thousand ways of hurting people, his next shamanic quest is to discover a thousand more.",normal,209404,1,1,Rare,"Goblin,Shaman",Creature
Tunnel Ignus,{1}{R},2,R,Scott Chou,105,Creature — Elemental,"Whenever a land enters the battlefield under an opponent's control, if that player had another land enter the battlefield under his or her control this turn, Tunnel Ignus deals 3 damage to that player.",SOM,Fight mischief with mischief.,normal,206361,2,1,Rare,Elemental,Creature
Turn to Slag,{3}{R}{R},5,R,Zoltan Boros & Gabor Szikszai,106,Sorcery,Turn to Slag deals 5 damage to target creature. Destroy all Equipment attached to that creature.,"SOM,M13","""If it wasn't a blackened, stinking, melted abomination before, it certainly is now.""\n—Koth of the Hammer",normal,209719,,,Common,,Sorcery
Vulshok Heartstoker,{2}{R},3,R,Shelly Wan,107,Creature — Human Shaman,"When Vulshok Heartstoker enters the battlefield, target creature gets +2/+0 until end of turn.",SOM,He fashions stirring words with as much passion as a smith fashioning a warhammer.,normal,194320,2,2,Common,"Human,Shaman",Creature
Acid Web Spider,{3}{G}{G},5,G,Austin Hsu,108,Creature — Spider,"Reach\nWhen Acid Web Spider enters the battlefield, you may destroy target Equipment.",SOM,Its web is an excellent source of found copper for the daring or the stupid.,normal,209290,3,5,Uncommon,Spider,Creature
Alpha Tyrranax,{4}{G}{G},6,G,Dave Kendall,109,Creature — Beast,,SOM,"Hunger seized the tyrranax, and the Sylvok's vision quest ended in disaster.",normal,202651,6,5,Common,Beast,Creature
Asceticism,{3}{G}{G},5,G,Daarken,110,Enchantment,Creatures you control have hexproof. (They can't be the targets of spells or abilities your opponents control.)\n{1}{G}: Regenerate target creature.,SOM,"""Let my ignominy build walls thicker than iron and stronger than darksteel.""\n—Thrun, the last troll",normal,215082,,,Rare,,Enchantment
Bellowing Tanglewurm,{3}{G}{G},5,G,jD,111,Creature — Wurm,Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)\nOther green creatures you control have intimidate.,SOM,,normal,209048,4,4,Uncommon,Wurm,Creature
Blight Mamba,{1}{G},2,G,Drew Baker,112,Creature — Snake,Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\n{1}{G}: Regenerate Blight Mamba.,SOM,Its venom drips with Phyrexia's hate.,normal,194158,1,1,Common,Snake,Creature
Blunt the Assault,{3}{G},4,G,Matt Stewart,113,Instant,You gain 1 life for each creature on the battlefield. Prevent all combat damage that would be dealt this turn.,SOM,"""Much can be gained from the appearance of vulnerability.""\n—Ezuri, renegade leader",normal,205486,,,Common,,Instant
Carapace Forger,{1}{G},2,G,Matt Cavotta,114,Creature — Elf Artificer,Metalcraft — Carapace Forger gets +2/+2 as long as you control three or more artifacts.,SOM,"""Bows and whips cannot save us from these new horrors of the Mephidross.""",normal,208250,2,2,Common,"Elf,Artificer",Creature
Carrion Call,{3}{G},4,G,Adrian Smith,115,Instant,Put two 1/1 green Insect creature tokens with infect onto the battlefield. (They deal damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),SOM,The natural order is out of order.,normal,194340,,,Uncommon,,Instant
Copperhorn Scout,{G},1,G,Shelly Wan,116,Creature — Elf Scout,"Whenever Copperhorn Scout attacks, untap each other creature you control.","SOM,CNS","Fangren spur may sound louder, but Viridian resurgents claim that the horn of the vorrac creates a truer, more inspiring note.",normal,194270,1,1,Common,"Elf,Scout",Creature
Cystbearer,{2}{G},3,G,Kev Walker,117,Creature — Beast,Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),SOM,"Phyrexia strives to simulate natural life, but it can't resist improving on the design.",normal,205477,2,3,Common,Beast,Creature
Engulfing Slagwurm,{5}{G}{G},7,G,Jaime Jones,118,Creature — Wurm,"Whenever Engulfing Slagwurm blocks or becomes blocked by a creature, destroy that creature. You gain life equal to that creature's toughness.",SOM,Its teeth exist only for decoration.,normal,215080,7,7,Rare,Wurm,Creature
"Ezuri, Renegade Leader",{1}{G}{G},3,G,Karl Kopinski,119,Legendary Creature — Elf Warrior,{G}: Regenerate another target Elf.\n{2}{G}{G}{G}: Elf creatures you control get +3/+3 and gain trample until end of turn.,"SOM,C14",The infamous Ezuri commands the highest bounty the vedalken have ever placed upon an outlaw.,normal,194243,2,2,Rare,"Elf,Warrior",Creature
Ezuri's Archers,{G},1,G,Shelly Wan,120,Creature — Elf Archer,"Reach (This creature can block creatures with flying.)\nWhenever Ezuri's Archers blocks a creature with flying, Ezuri's Archers gets +3/+0 until end of turn.",SOM,,normal,194092,1,2,Common,"Elf,Archer",Creature
Ezuri's Brigade,{2}{G}{G},4,G,Nic Klein,121,Creature — Elf Warrior,"Metalcraft — As long as you control three or more artifacts, Ezuri's Brigade gets +4/+4 and has trample.",SOM,"Riding ravenous, ever-growing vorracs is almost as dangerous as fitting them with saddles.",normal,212707,4,4,Rare,"Elf,Warrior",Creature
Genesis Wave,{X}{G}{G}{G},3,G,James Paick,122,Sorcery,Reveal the top X cards of your library. You may put any number of permanent cards with converted mana cost X or less from among them onto the battlefield. Then put all cards revealed this way that weren't put onto the battlefield into your graveyard.,SOM,,normal,207882,,,Rare,,Sorcery
Liege of the Tangle,{6}{G}{G},8,G,Jason Chan,123,Creature — Elemental,"Trample\nWhenever Liege of the Tangle deals combat damage to a player, you may choose any number of target lands you control and put an awakening counter on each of them. Each of those lands is an 8/8 green Elemental creature for as long as it has an awakening counter on it. They're still lands.",SOM,,normal,194130,8,8,Mythic Rare,Elemental,Creature
Lifesmith,{1}{G},2,G,Eric Deschamps,124,Creature — Human Artificer,"Whenever you cast an artifact spell, you may pay {1}. If you do, you gain 3 life.",SOM,"The Sylvok see the artificer as a gardener, preparing the world for hardy growth.",normal,208252,2,1,Uncommon,"Human,Artificer",Creature
Molder Beast,{4}{G},5,G,Randis Albion,125,Creature — Beast,"Trample\nWhenever an artifact is put into a graveyard from the battlefield, Molder Beast gets +2/+0 until end of turn.",SOM,"""A trail of scrap metal can lead it into an ambush. But take care not to overfeed it.""\n—Adaran, Tangle hunter",normal,209403,5,3,Common,Beast,Creature
Putrefax,{3}{G}{G},5,G,Steven Belledin,126,Creature — Horror,"Trample, haste\nInfect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\nAt the beginning of the end step, sacrifice Putrefax.",SOM,,normal,207871,5,3,Rare,Horror,Creature
Slice in Twain,{2}{G}{G},4,G,Efrem Palacios,127,Instant,Destroy target artifact or enchantment.\nDraw a card.,"SOM,C13","""The hypocrisy of these elves is thicker than steel—destroying ‘unnatural metal' with their own enchanted swords.""\n—Kara Vrist, Neurok agent",normal,208254,,,Uncommon,,Instant
Tangle Angler,{3}{G},4,G,Igor Kieryluk,128,Creature — Horror,Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\n{G}: Target creature blocks Tangle Angler this turn if able.,SOM,A plague on the curious.,normal,205485,1,5,Uncommon,Horror,Creature
Tel-Jilad Defiance,{1}{G},2,G,Goran Josic,129,Instant,Target creature gains protection from artifacts until end of turn.\nDraw a card.,SOM,"The Viridian elves had purged their culture of the trolls' traitorous influence. In times of strife, however, the ancestral memories returned.",normal,202636,,,Common,,Instant
Tel-Jilad Fallen,{2}{G}{G},4,G,James Ryman,130,Creature — Elf Warrior,Protection from artifacts\nInfect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),SOM,"""No longer am I shackled to antiquity. My new masters will etch a glorious future.""",normal,205483,3,1,Common,"Elf,Warrior",Creature
Untamed Might,{X}{G},1,G,Erica Yang,131,Instant,Target creature gets +X/+X until end of turn.,SOM,"""Beasts kill for their very survival. If you would have their strength, you must know their desperation.""\n—Konnos, Sylvok sage",normal,194160,,,Common,,Instant
Viridian Revel,{1}{G}{G},3,G,rk post,132,Enchantment,"Whenever an artifact is put into an opponent's graveyard from the battlefield, you may draw a card.",SOM,"""Let them have their revel. Soon those who won't submit will be turned. Those who won't be turned will die.""\n—Vorinclex, Voice of Hunger",normal,194266,,,Uncommon,,Enchantment
Wing Puncture,{G},1,G,jD,133,Instant,Target creature you control deals damage equal to its power to target creature with flying.,SOM,"""If I were the air, I wouldn't taunt the ground. It has the weight advantage.""\n—Konnos, Sylvok sage",normal,194097,,,Common,,Instant
Withstand Death,{G},1,G,Tomasz Jedruszek,134,Instant,"Target creature gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it. If its toughness is 0 or less, it's still put into its owner's graveyard.)",SOM,"On Mirrodin, every conflict ends in either death or darksteel.",normal,209035,,,Common,,Instant
"Venser, the Sojourner",{3}{W}{U},5,"W,U",Eric Deschamps,135,Planeswalker — Venser,"+2: Exile target permanent you own. Return it to the battlefield under your control at the beginning of the next end step.\n−1: Creatures can't be blocked this turn.\n−8: You get an emblem with ""Whenever you cast a spell, exile target permanent.""","SOM,DDI",,normal,212240,,,Mythic Rare,Venser,Planeswalker
Accorder's Shield,{0},,,Alan Pollack,136,Artifact — Equipment,Equipped creature gets +0/+3 and has vigilance. (Attacking doesn't cause it to tap.)\nEquip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.),"SOM,M14","An Auriok shield is polished to a mirror finish even on the inside, enabling its bearer to watch foes ahead and behind.",normal,209046,,,Common,Equipment,Artifact
Argentum Armor,{6},6,,Matt Cavotta,137,Artifact — Equipment,"Equipped creature gets +6/+6.\nWhenever equipped creature attacks, destroy target permanent.\nEquip {6}","SOM,C14","Mirrodin's creator still lives, still shapes metal, and still commands world-shaking power.",normal,217967,,,Rare,Equipment,Artifact
Auriok Replica,{3},3,W,Zoltan Boros & Gabor Szikszai,138,Artifact Creature — Cleric,"{W}, Sacrifice Auriok Replica: Prevent all damage a source of your choice would deal to you this turn.",SOM,All the loyalty of the Auriok with only a trace of their self-righteousness.,normal,209051,2,2,Common,Cleric,"Artifact,Creature"
Barbed Battlegear,{3},3,,Steve Argyle,139,Artifact — Equipment,Equipped creature gets +4/-1.\nEquip {2},SOM,"""One need only look at the inhabitants of this world to see that they are forged halfway to perfection. All they need is a whisper of the Glorious Word.""\n—Urabrask the Hidden",normal,208255,,,Uncommon,Equipment,Artifact
Bladed Pinions,{2},2,,Steve Argyle,140,Artifact — Equipment,Equipped creature has flying and first strike.\nEquip {2},SOM,"Lacking trained pterons, the Auriok had to rely on other measures to gain the upper hand in the skies.",normal,206354,,,Common,Equipment,Artifact
Chimeric Mass,{X},,,David Palumbo,141,Artifact,"Chimeric Mass enters the battlefield with X charge counters on it.\n{1}: Until end of turn, Chimeric Mass becomes a Construct artifact creature with ""This creature's power and toughness are each equal to the number of charge counters on it.""","SOM,MM2",,normal,209714,,,Rare,,Artifact
Chrome Steed,{4},4,,Jana Schirmer & Johannes Voss,142,Artifact Creature — Horse,Metalcraft — Chrome Steed gets +2/+2 as long as you control three or more artifacts.,SOM,"According to Auriok myth, it collects scrap in order to reassemble its lost rider.",normal,212247,2,2,Common,Horse,"Artifact,Creature"
Clone Shell,{5},5,,Volkan Baga,143,Artifact Creature — Shapeshifter,"Imprint — When Clone Shell enters the battlefield, look at the top four cards of your library, exile one face down, then put the rest on the bottom of your library in any order.\nWhen Clone Shell dies, turn the exiled card face up. If it's a creature card, put it onto the battlefield under your control.",SOM,,normal,209278,2,2,Uncommon,Shapeshifter,"Artifact,Creature"
Contagion Clasp,{2},2,,Anthony Palumbo,144,Artifact,"When Contagion Clasp enters the battlefield, put a -1/-1 counter on target creature.\n{4}, {T}: Proliferate. (You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there.)","pFNM,DDF,SOM",,normal,194341,,,Uncommon,,Artifact
Contagion Engine,{6},6,,Daarken,145,Artifact,"When Contagion Engine enters the battlefield, put a -1/-1 counter on each creature target player controls.\n{4}, {T}: Proliferate, then proliferate again. (You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there. Then do it again.)",SOM,,normal,212252,,,Rare,,Artifact
Copper Myr,{2},2,G,Alan Pollack,146,Artifact Creature — Myr,{T}: Add {G} to your mana pool.,"MRD,HOP,SOM",The myr are like verdigris: an ever-present patina on the surface of a metal world.,normal,194063,1,1,Common,Myr,"Artifact,Creature"
Corpse Cur,{4},4,,Pete Venters,147,Artifact Creature — Hound,"Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\nWhen Corpse Cur enters the battlefield, you may return target creature card with infect from your graveyard to your hand.",SOM,,normal,194337,2,2,Common,Hound,"Artifact,Creature"
Culling Dais,{2},2,,Anthony Palumbo,148,Artifact,"{T}, Sacrifice a creature: Put a charge counter on Culling Dais.\n{1}, Sacrifice Culling Dais: Draw a card for each charge counter on Culling Dais.","SOM,MM2","""Forswear the flesh and you will truly see.""\n—Jin-Gitaxias, Core Augur",normal,194127,,,Uncommon,,Artifact
Darksteel Axe,{1},1,,Daniel Ljunggren,149,Artifact — Equipment,"Indestructible (Effects that say ""destroy"" don't destroy this artifact.)\nEquipped creature gets +2/+0.\nEquip {2}","SOM,MM2","Heavier than it looks, tricky to wield, guaranteed to last.",normal,209033,,,Uncommon,Equipment,Artifact
Darksteel Juggernaut,{5},5,,Randis Albion,150,Artifact Creature — Juggernaut,Indestructible\nDarksteel Juggernaut's power and toughness are each equal to the number of artifacts you control.\nDarksteel Juggernaut attacks each turn if able.,SOM,"One part unstoppable force, one part immovable object.",normal,209011,*,*,Rare,Juggernaut,"Artifact,Creature"
Darksteel Myr,{3},3,,Randis Albion,151,Artifact Creature — Myr,"Indestructible (Damage and effects that say ""destroy"" don't destroy this creature. If its toughness is 0 or less, it's still put into its owner's graveyard.)",SOM,,normal,209000,0,1,Uncommon,Myr,"Artifact,Creature"
Darksteel Sentinel,{6},6,,Erica Yang,152,Artifact Creature — Golem,"Flash (You may cast this spell any time you could cast an instant.)\nVigilance\nIndestructible (Damage and effects that say ""destroy"" don't destroy this creature. If its toughness is 0 or less, it's still put into its owner's graveyard.)",SOM,,normal,207865,3,3,Uncommon,Golem,"Artifact,Creature"
Echo Circlet,{2},2,,Daarken,153,Artifact — Equipment,Equipped creature can block an additional creature.\nEquip {1},SOM,"After the vanishing of the elder generations, the Anvil Tribe developed creative solutions to their personnel shortages.",normal,209042,,,Common,Equipment,Artifact
Etched Champion,{3},3,,Matt Cavotta,154,Artifact Creature — Soldier,Metalcraft — Etched Champion has protection from all colors as long as you control three or more artifacts.,"SOM,MM2",Its predecessors were etched with the wisdom of ancients; its own etchings bear warnings of a future fraught with war.,normal,215099,2,2,Rare,Soldier,"Artifact,Creature"
Flight Spellbomb,{1},1,U,Franz Vohwinkel,155,Artifact,"{T}, Sacrifice Flight Spellbomb: Target creature gains flying until end of turn.\nWhen Flight Spellbomb is put into a graveyard from the battlefield, you may pay {U}. If you do, draw a card.",SOM,,normal,210233,,,Common,,Artifact
Glint Hawk Idol,{2},2,W,Dave Allsop,156,Artifact,"Whenever another artifact enters the battlefield under your control, you may have Glint Hawk Idol become a 2/2 Bird artifact creature with flying until end of turn.\n{W}: Glint Hawk Idol becomes a 2/2 Bird artifact creature with flying until end of turn.","SOM,MM2",,normal,194049,,,Common,,Artifact
Gold Myr,{2},2,W,Alan Pollack,157,Artifact Creature — Myr,{T}: Add {W} to your mana pool.,"MRD,HOP,SOM","The myr are like razorgrass: numberless metal figures, reflecting each other's light.",normal,194384,1,1,Common,Myr,"Artifact,Creature"
Golden Urn,{1},1,,Charles Urbach,158,Artifact,"At the beginning of your upkeep, you may put a charge counter on Golden Urn.\n{T}, Sacrifice Golden Urn: You gain life equal to the number of charge counters on Golden Urn.",SOM,,normal,213926,,,Common,,Artifact
Golem Artisan,{5},5,,Nic Klein,159,Artifact Creature — Golem,"{2}: Target artifact creature gets +1/+1 until end of turn.\n{2}: Target artifact creature gains your choice of flying, trample, or haste until end of turn.",SOM,Better living through metallurgy.,normal,206360,3,3,Uncommon,Golem,"Artifact,Creature"
Golem Foundry,{3},3,,Nic Klein,160,Artifact,"Whenever you cast an artifact spell, you may put a charge counter on Golem Foundry.\nRemove three charge counters from Golem Foundry: Put a 3/3 colorless Golem artifact creature token onto the battlefield.",SOM,,normal,194314,,,Common,,Artifact
Golem's Heart,{2},2,,Matt Cavotta,161,Artifact,"Whenever a player casts an artifact spell, you may gain 1 life.","pWPN,SOM",The heart of a golem gives life to more than just the iron husk around it.,normal,205472,,,Uncommon,,Artifact
Grafted Exoskeleton,{4},4,,Allen Williams,162,Artifact — Equipment,"Equipped creature gets +2/+2 and has infect. (It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\nWhenever Grafted Exoskeleton becomes unattached from a permanent, sacrifice that permanent.\nEquip {2}",SOM,,normal,209045,,,Uncommon,Equipment,Artifact
Grindclock,{2},2,,Nils Hamm,163,Artifact,"{T}: Put a charge counter on Grindclock.\n{T}: Target player puts the top X cards of his or her library into his or her graveyard, where X is the number of charge counters on Grindclock.","SOM,M15",Pray you never hear it chime.,normal,194134,,,Rare,,Artifact
Heavy Arbalest,{3},3,,David Rapoza,164,Artifact — Equipment,"Equipped creature doesn't untap during its controller's untap step.\nEquipped creature has ""{T}: This creature deals 2 damage to target creature or player.""\nEquip {4}",SOM,,normal,209050,,,Uncommon,Equipment,Artifact
Horizon Spellbomb,{1},1,G,Franz Vohwinkel,165,Artifact,"{2}, {T}, Sacrifice Horizon Spellbomb: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.\nWhen Horizon Spellbomb is put into a graveyard from the battlefield, you may pay {G}. If you do, draw a card.",SOM,,normal,210229,,,Common,,Artifact
Ichorclaw Myr,{2},2,,Eric Deschamps,166,Artifact Creature — Myr,"Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\nWhenever Ichorclaw Myr becomes blocked, it gets +2/+2 until end of turn.",SOM,,normal,194256,1,1,Common,Myr,"Artifact,Creature"
Infiltration Lens,{1},1,,Izzy,167,Artifact — Equipment,"Whenever equipped creature becomes blocked by a creature, you may draw two cards.\nEquip {1}",SOM,"Neurok spies carry devices that let them look a few moments into the future, giving them an almost insurmountable edge.",normal,205480,,,Uncommon,Equipment,Artifact
Iron Myr,{2},2,R,Alan Pollack,168,Artifact Creature — Myr,{T}: Add {R} to your mana pool.,"MRD,HOP,SOM",The myr are like rusted metal: gleaming purpose hidden by a thin disguise of debris.,normal,194168,1,1,Common,Myr,"Artifact,Creature"
Kuldotha Forgemaster,{5},5,,jD,169,Artifact Creature — Construct,"{T}, Sacrifice three artifacts: Search your library for an artifact card and put it onto the battlefield. Then shuffle your library.",SOM,"The goblins say it used to be larger, before it began to stoke the Great Furnace with pieces of itself.",normal,215098,3,5,Rare,Construct,"Artifact,Creature"
Leaden Myr,{2},2,B,Alan Pollack,170,Artifact Creature — Myr,{T}: Add {B} to your mana pool.,"MRD,HOP,SOM",The myr are like necrogen: a transformative force unconcerned with the changes they wreak.,normal,194204,1,1,Common,Myr,"Artifact,Creature"
Liquimetal Coating,{2},2,,Johann Bodin,171,Artifact,{T}: Target permanent becomes an artifact in addition to its other types until end of turn.,"SOM,C14","""They'll soon become accustomed to wearing skin that is not their own.""\n—Elesh Norn, Grand Cenobite",normal,212709,,,Uncommon,,Artifact
Livewire Lash,{2},2,,Daniel Ljunggren,172,Artifact — Equipment,"Equipped creature gets +2/+0 and has ""Whenever this creature becomes the target of a spell, this creature deals 2 damage to target creature or player.""\nEquip {2}",SOM,,normal,212239,,,Rare,Equipment,Artifact
Lux Cannon,{4},4,,Martina Pilcerova,173,Artifact,"{T}: Put a charge counter on Lux Cannon.\n{T}, Remove three charge counters from Lux Cannon: Destroy target permanent.",SOM,There are few problems that can't be solved by putting a hole in the world.,normal,210236,,,Mythic Rare,,Artifact
Memnite,{0},,,Svetlin Velinov,174,Artifact Creature — Construct,,"pMGD,SOM","Reminders of Memnarch's reign still skirr across Mirrodin, reminiscent of his form if not his power.",normal,194078,1,1,Uncommon,Construct,"Artifact,Creature"
Mimic Vat,{3},3,,Matt Cavotta,175,Artifact,"Imprint — Whenever a nontoken creature dies, you may exile that card. If you do, return each other card exiled with Mimic Vat to its owner's graveyard.\n{3}, {T}: Put a token onto the battlefield that's a copy of the exiled card. It gains haste. Exile it at the beginning of the next end step.",SOM,,normal,207883,,,Rare,,Artifact
Mindslaver,{6},6,,Volkan Baga,176,Legendary Artifact,"{4}, {T}, Sacrifice Mindslaver: You control target player during that player's next turn. (You see all cards that player could see and make all decisions for the player.)","MRD,SOM",It's a helm that leaves the head at its most vulnerable.,normal,209044,,,Mythic Rare,,Artifact
Molten-Tail Masticore,{4},4,,Whit Brachna,177,Artifact Creature — Masticore,"At the beginning of your upkeep, sacrifice Molten-Tail Masticore unless you discard a card.\n{4}, Exile a creature card from your graveyard: Molten-Tail Masticore deals 4 damage to target creature or player.\n{2}: Regenerate Molten-Tail Masticore.",SOM,,normal,215089,4,4,Mythic Rare,Masticore,"Artifact,Creature"
Moriok Replica,{3},3,B,Zoltan Boros & Gabor Szikszai,178,Artifact Creature — Warrior,"{1}{B}, Sacrifice Moriok Replica: You draw two cards and you lose 2 life.",SOM,All the secrets of the Moriok with only a trace of their corruption.,normal,209037,2,2,Common,Warrior,"Artifact,Creature"
Mox Opal,{0},,,Volkan Baga,179,Legendary Artifact,Metalcraft — {T}: Add one mana of any color to your mana pool. Activate this ability only if you control three or more artifacts.,"SOM,MM2",The suns of Mirrodin have shone upon perfection only once.,normal,208248,,,Mythic Rare,,Artifact
Myr Battlesphere,{7},7,,Franz Vohwinkel,180,Artifact Creature — Myr Construct,"When Myr Battlesphere enters the battlefield, put four 1/1 colorless Myr artifact creature tokens onto the battlefield.\nWhenever Myr Battlesphere attacks, you may tap X untapped Myr you control. If you do, Myr Battlesphere gets +X/+0 until end of turn and deals X damage to defending player.","SOM,C13,C14",,normal,209717,4,7,Rare,"Myr,Construct","Artifact,Creature"
Myr Galvanizer,{3},3,,Greg Staples,181,Artifact Creature — Myr,"Other Myr creatures you control get +1/+1.\n{1}, {T}: Untap each other Myr you control.",SOM,"""We can't quite determine what they're doing, but they seem to be doing it quite well.""\n—Vedalken research notes",normal,220364,2,2,Uncommon,Myr,"Artifact,Creature"
Myr Propagator,{3},3,,Ryan Pancoast,182,Artifact Creature — Myr,"{3}, {T}: Put a token that's a copy of Myr Propagator onto the battlefield.",SOM,"""We will ingest and remake this world in our image, not unlike some admirable designs I have seen here.""\n—Vorinclex, Voice of Hunger",normal,215069,1,1,Rare,Myr,"Artifact,Creature"
Myr Reservoir,{3},3,,Jung Park,183,Artifact,"{T}: Add {C}{C} to your mana pool. Spend this mana only to cast Myr spells or activate abilities of Myr.\n{3}, {T}: Return target Myr card from your graveyard to your hand.",SOM,A mana well as bottomless as the myr are tireless.,normal,215114,,,Rare,,Artifact
Necrogen Censer,{3},3,,Pete Venters,184,Artifact,"Necrogen Censer enters the battlefield with two charge counters on it.\n{T}, Remove a charge counter from Necrogen Censer: Target player loses 2 life.",SOM,"Moriok necromancers actively spread necrogen, encouraging the transformation from Mirran to nim.",normal,194223,,,Common,,Artifact
Necropede,{2},2,,Nic Klein,185,Artifact Creature — Insect,"Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)\nWhen Necropede dies, you may put a -1/-1 counter on target creature.",SOM,,normal,194052,1,1,Uncommon,Insect,"Artifact,Creature"
Neurok Replica,{3},3,U,Zoltan Boros & Gabor Szikszai,186,Artifact Creature — Wizard,"{1}{U}, Sacrifice Neurok Replica: Return target creature to its owner's hand.",SOM,All the curiosity of the Neurok with only a trace of their duplicity.,normal,209039,1,4,Common,Wizard,"Artifact,Creature"
Nihil Spellbomb,{1},1,B,Franz Vohwinkel,187,Artifact,"{T}, Sacrifice Nihil Spellbomb: Exile all cards from target player's graveyard.\nWhen Nihil Spellbomb is put into a graveyard from the battlefield, you may pay {B}. If you do, draw a card.","SOM,C13",,normal,210226,,,Common,,Artifact
Nim Deathmantle,{2},2,,Karl Kopinski,188,Artifact — Equipment,"Equipped creature gets +2/+2, has intimidate, and is a black Zombie. (A creature with intimidate can't be blocked except by artifact creatures and/or creatures that share a color with it.)\nWhenever a nontoken creature is put into your graveyard from the battlefield, you may pay {4}. If you do, return that card to the battlefield and attach Nim Deathmantle to it.\nEquip {4}",SOM,,normal,209289,,,Rare,Equipment,Artifact
Origin Spellbomb,{1},1,W,Franz Vohwinkel,189,Artifact,"{1}, {T}, Sacrifice Origin Spellbomb: Put a 1/1 colorless Myr artifact creature token onto the battlefield.\nWhen Origin Spellbomb is put into a graveyard from the battlefield, you may pay {W}. If you do, draw a card.",SOM,,normal,210239,,,Common,,Artifact
Palladium Myr,{3},3,,Alan Pollack,190,Artifact Creature — Myr,{T}: Add {C}{C} to your mana pool.,"SOM,C14",The myr are like the Glimmervoid: blank canvases on which to build grand creations.,normal,212251,2,2,Uncommon,Myr,"Artifact,Creature"
Panic Spellbomb,{1},1,R,Franz Vohwinkel,191,Artifact,"{T}, Sacrifice Panic Spellbomb: Target creature can't block this turn.\nWhen Panic Spellbomb is put into a graveyard from the battlefield, you may pay {R}. If you do, draw a card.","SOM,C14",,normal,210234,,,Common,,Artifact
