name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Seething Song,{2}{R},3,R,Martina Pilcerova,104,Instant,Add {R}{R}{R}{R}{R} to your mana pool.,"MRD,9ED,ARC,DDG",Vulshok mana rituals echo the day when the red sun burst through Mirrodin's surface to take its place in the heavens.,normal,34945,,,Common,,Instant
Shatter,{1}{R},2,R,Tim Hildebrandt,105,Instant,Destroy target artifact.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,TMP,6ED,7ED,DKM,8ED,MRD,9ED,M10,SOM,KTK,TPR",Days of planning. Weeks of building. Months of perfecting. Seconds of smashing.,normal,45999,,,Common,,Instant
Shrapnel Blast,{1}{R},2,R,Dave Dorman,106,Instant,"As an additional cost to cast Shrapnel Blast, sacrifice an artifact.\nShrapnel Blast deals 5 damage to target creature or player.","pFNM,MRD,MMA,M15",From trinket to trauma.,normal,49835,,,Uncommon,,Instant
Slith Firewalker,{R}{R},2,R,Justin Sweet,107,Creature — Slith,"Haste\nWhenever Slith Firewalker deals combat damage to a player, put a +1/+1 counter on it.","pSUS,MRD,DD2,DD3_JVC","The slith incubate in the Great Furnace's heat, emerging on Mirrodin's surface only when the four suns have aligned overhead.",normal,46102,1,1,Uncommon,Slith,Creature
Spikeshot Goblin,{2}{R},3,R,Alan Pollack,108,Creature — Goblin Shaman,"{R}, {T}: Spikeshot Goblin deals damage equal to its power to target creature or player.",MRD,The path of a goblin shaman is a journey through a thousand ways of hurting people.,normal,46103,1,2,Common,"Goblin,Shaman",Creature
Trash for Treasure,{2}{R},3,R,Lars Grant-West,109,Sorcery,"As an additional cost to cast Trash for Treasure, sacrifice an artifact.\nReturn target artifact card from your graveyard to the battlefield.",MRD,Goblins generally have two possessions: one per hand.,normal,48586,,,Rare,,Sorcery
Vulshok Battlemaster,{4}{R},5,R,Kev Walker,110,Creature — Human Warrior,"Haste\nWhen Vulshok Battlemaster enters the battlefield, attach all Equipment on the battlefield to it. (Control of the Equipment doesn't change.)",MRD,"""I could demonstrate how the leonin sunsplicer works, but then you'd be too dead to buy one.""",normal,48125,2,2,Rare,"Human,Warrior",Creature
Vulshok Berserker,{3}{R},4,R,Pete Venters,111,Creature — Human Berserker,Haste (This creature can attack and {T} as soon as it comes under your control.),"MRD,M11,DDI",He experiences every emotion with passion and repays every slight with vengeance.,normal,5585,3,2,Common,"Human,Berserker",Creature
War Elemental,{R}{R}{R},3,R,Anthony S. Waters,112,Creature — Elemental,"When War Elemental enters the battlefield, sacrifice it unless an opponent was dealt damage this turn.\nWhenever an opponent is dealt damage, put that many +1/+1 counters on War Elemental.",MRD,,normal,43614,1,1,Rare,Elemental,Creature
Battlegrowth,{G},1,G,John Matson,113,Instant,Put a +1/+1 counter on target creature.,MRD,"""I would gladly die for the forest, but I'm much better at killing for it.""",normal,48116,,,Common,,Instant
Bloodscent,{3}{G},4,G,Matt Cavotta,114,Instant,All creatures able to block target creature this turn do so.,MRD,"To study the predators of the Tangle, two people are required: one to watch from above, and one to run like hell.",normal,48597,,,Uncommon,,Instant
Brown Ouphe,{G},1,G,Greg Hildebrandt,115,Creature — Ouphe,"{1}{G}, {T}: Counter target activated ability from an artifact source. (Mana abilities can't be targeted.)","ICE,MRD","In a strange twist of fate, one of the most annoying creatures in the multiverse was brought to the place where it could cause the most damage.",normal,46010,1,1,Uncommon,Ouphe,Creature
Copperhoof Vorrac,{3}{G}{G},5,G,Matt Cavotta,116,Creature — Boar Beast,Copperhoof Vorrac gets +1/+1 for each untapped permanent your opponents control.,MRD,"Like all forest beasts, it lives by one rule: if there's no room to grow, make some.",normal,48603,2,2,Rare,"Boar,Beast",Creature
Creeping Mold,{2}{G}{G},4,G,Dany Orizio,117,Sorcery,"Destroy target artifact, enchantment, or land.","pARL,VIS,6ED,7ED,8ED,MRD,9ED,10E",The deadliest force on Mirrodin isn't the largest organism—it's the smallest.,normal,49108,,,Uncommon,,Sorcery
Deconstruct,{2}{G},3,G,D. Alexander Gregory,118,Sorcery,Destroy target artifact. Add {G}{G}{G} to your mana pool.,MRD,"""Nothing in this world, not even magic, likes to be caged.""",normal,49060,,,Common,,Sorcery
Fangren Hunter,{3}{G}{G},5,G,Darrell Riche,119,Creature — Beast,Trample,MRD,"Big ones hunt the elves, so the elves hunt the small ones to keep them from getting big.",normal,46115,4,4,Common,Beast,Creature
Glissa Sunseeker,{2}{G}{G},4,G,Brom,120,Legendary Creature — Elf,First strike\n{T}: Destroy target artifact if its converted mana cost is equal to the amount of mana in your mana pool.,MRD,"""There's a secret at the heart of this world, and I will unlock it.""",normal,48386,3,2,Rare,Elf,Creature
Groffskithur,{5}{G},6,G,John Matson,121,Creature — Beast,"Whenever Groffskithur becomes blocked, you may return target card named Groffskithur from your graveyard to your hand.",MRD,"It growls not to threaten, but to summon.",normal,48600,3,3,Common,Beast,Creature
Hum of the Radix,{2}{G}{G},4,G,John Avon,122,Enchantment,Each artifact spell costs {1} more to cast for each artifact its controller controls.,MRD,The elves learned long ago that anything left here slowly vanishes. Now it is a sacred site where the dead are laid to rest and where unnatural magic is erased forever.,normal,48082,,,Rare,,Enchantment
Journey of Discovery,{2}{G},3,G,John Matson,123,Sorcery,"Choose one —\n• Search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle your library.\n• You may play up to two additional lands this turn.\nEntwine {2}{G} (Choose both if you pay the entwine cost.)",MRD,,normal,49437,,,Common,,Sorcery
Living Hive,{6}{G}{G},8,G,Anthony S. Waters,124,Creature — Elemental Insect,"Trample\nWhenever Living Hive deals combat damage to a player, put that many 1/1 green Insect creature tokens onto the battlefield.","MRD,HOP","In its center is a single red ant, a queen that regulates the hive's movements.",normal,46694,6,6,Rare,"Elemental,Insect",Creature
Molder Slug,{3}{G}{G},5,G,Heather Hudson,125,Creature — Slug Beast,"At the beginning of each player's upkeep, that player sacrifices an artifact.",MRD,"Fortunately for it, Mirrodin is a plane without salt.",normal,48083,4,6,Rare,"Slug,Beast",Creature
One Dozen Eyes,{5}{G},6,G,Darrell Riche,126,Sorcery,Choose one —\n• Put a 5/5 green Beast creature token onto the battlefield.\n• Put five 1/1 green Insect creature tokens onto the battlefield.\nEntwine {G}{G}{G} (Choose both if you pay the entwine cost.),"MRD,C13",,normal,48385,,,Uncommon,,Sorcery
Plated Slagwurm,{4}{G}{G}{G},7,G,Justin Sweet,127,Creature — Wurm,Hexproof (This creature can't be the target of spells or abilities your opponents control.),"MRD,DDD,DD3_GVL","Beneath the Tangle, the wurm tunnels stretch . . . wide as a stone's throw, long as forever, deep as you dare.",normal,47781,8,8,Rare,Wurm,Creature
Predator's Strike,{1}{G},2,G,Tony Szczudlo,128,Instant,Target creature gets +3/+3 and gains trample until end of turn.,MRD,"If you hear it coming, you're not its prey.",normal,48595,,,Common,,Instant
Slith Predator,{G}{G},2,G,Justin Sweet,129,Creature — Slith,"Trample\nWhenever Slith Predator deals combat damage to a player, put a +1/+1 counter on it.",MRD,"Born amid the molten metal of the Great Furnace, the slith have more than adapted to the perils of a metal world.",normal,46113,1,1,Uncommon,Slith,Creature
Sylvan Scrying,{1}{G},2,G,Scott M. Fischer,130,Sorcery,"Search your library for a land card, reveal it, and put it into your hand. Then shuffle your library.","MRD,10E,BFZ",One glimpse of an elf's home lasts her weeks away in the wild.,normal,49529,,,Uncommon,,Sorcery
Tel-Jilad Archers,{4}{G},5,G,Marcelo Vignali,131,Creature — Elf Archer,Protection from artifacts; reach (This creature can block creatures with flying.),MRD,"They are extensions of the Tangle, stretching its vines into the furthest reaches of the sky.",normal,46004,2,4,Common,"Elf,Archer",Creature
Tel-Jilad Chosen,{1}{G},2,G,Matthew D. Wilson,132,Creature — Elf Warrior,Protection from artifacts,MRD,"""It is my honor to keep safe Tel-Jilad's secrets, not to know them.""",normal,46003,2,1,Common,"Elf,Warrior",Creature
Tel-Jilad Exile,{3}{G},4,G,Justin Sweet,133,Creature — Troll Warrior,{1}{G}: Regenerate Tel-Jilad Exile.,MRD,"For his crimes, he was made to forget all the trolls' secrets. Now he knows only that he is outcast, but not why.",normal,49436,2,3,Common,"Troll,Warrior",Creature
Tooth and Nail,{5}{G}{G},7,G,Greg Hildebrandt,134,Sorcery,"Choose one —\n• Search your library for up to two creature cards, reveal them, put them into your hand, then shuffle your library.\n• Put up to two creature cards from your hand onto the battlefield.\nEntwine {2} (Choose both if you pay the entwine cost.)","MRD,MMA",,normal,48122,,,Rare,,Sorcery
Troll Ascetic,{1}{G}{G},3,G,Puddnhead,135,Creature — Troll Shaman,Hexproof (This creature can't be the target of spells or abilities your opponents control.)\n{1}{G}: Regenerate Troll Ascetic.,"MRD,10E,DPA,CMD,DDL",It's no coincidence that the oldest trolls are also the angriest.,normal,49828,3,2,Rare,"Troll,Shaman",Creature
Trolls of Tel-Jilad,{5}{G}{G},7,G,Marcelo Vignali,136,Creature — Troll Shaman,{1}{G}: Regenerate target green creature.,MRD,"""The secret of this world weighs upon us, and we have been shaped by time and duty to bear it.""",normal,46117,5,6,Uncommon,"Troll,Shaman",Creature
Turn to Dust,{G},1,G,Wayne England,137,Instant,Destroy target Equipment. Add {G} to your mana pool.,MRD,Mirrodin's inhabitants must be prepared for anything—including suddenly being unprepared.,normal,48594,,,Common,,Instant
Viridian Joiner,{2}{G},3,G,Daren Bader,138,Creature — Elf Druid,{T}: Add to your mana pool an amount of {G} equal to Viridian Joiner's power.,MRD,"""The Tangle reaches out to itself constantly, forming new connections. We must follow its example.""",normal,46114,1,2,Common,"Elf,Druid",Creature
Viridian Shaman,{2}{G},3,G,Scott M. Fischer,139,Creature — Elf Shaman,"When Viridian Shaman enters the battlefield, destroy target artifact.","MRD,9ED,10E,C15","Because the elves are so in touch with Mirrodin's nature, they understand best how to dismantle it.",normal,46119,2,2,Uncommon,"Elf,Shaman",Creature
Wurmskin Forger,{5}{G}{G},7,G,Justin Sweet,140,Creature — Elf Warrior,"When Wurmskin Forger enters the battlefield, distribute three +1/+1 counters among one, two, or three target creatures.",MRD,It takes three weeks for a patrol of hunters to down a slagwurm. It takes just as long to make a single cut in its hide.,normal,48599,2,2,Common,"Elf,Warrior",Creature
Æther Spellbomb,{1},1,U,Jim Nelson,141,Artifact,"{U}, Sacrifice Æther Spellbomb: Return target creature to its owner's hand.\n{1}, Sacrifice Æther Spellbomb: Draw a card.","MRD,ARC,DDF,MMA","""Release that which was never caged.""\n—Spellbomb inscription",normal,48113,,,Common,,Artifact
Alpha Myr,{2},2,,Dany Orizio,142,Artifact Creature — Myr,,MRD,"First to charge, first to fight.",normal,49045,2,1,Common,Myr,"Artifact,Creature"
Altar of Shadows,{7},7,B,Sam Wood,143,Artifact,"At the beginning of your precombat main phase, add {B} to your mana pool for each charge counter on Altar of Shadows.\n{7}, {T}: Destroy target creature. Then put a charge counter on Altar of Shadows.",MRD,,normal,48156,,,Rare,,Artifact
Banshee's Blade,{2},2,,Bradley Williams,144,Artifact — Equipment,"Equipped creature gets +1/+1 for each charge counter on Banshee's Blade.\nWhenever equipped creature deals combat damage, put a charge counter on Banshee's Blade.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)",MRD,,normal,48194,,,Uncommon,Equipment,Artifact
Blinkmoth Urn,{5},5,,David Martin,145,Artifact,"At the beginning of each player's precombat main phase, if Blinkmoth Urn is untapped, that player adds {C} to his or her mana pool for each artifact he or she controls.",MRD,The vedalken embed such urns in their living artifact creations.,normal,46714,,,Rare,,Artifact
Bonesplitter,{1},1,,Darrell Riche,146,Artifact — Equipment,Equipped creature gets +2/+0.\nEquip {1},"pARL,MRD,MMA",,normal,47442,,,Common,Equipment,Artifact
"Bosh, Iron Golem",{8},8,R,Brom,147,Legendary Artifact Creature — Golem,"Trample\n{3}{R}, Sacrifice an artifact: Bosh, Iron Golem deals damage equal to the sacrificed artifact's converted mana cost to target creature or player.","MRD,HOP,C14","As Glissa searches for the truth about Memnarch, Bosh searches to unearth the secrets buried deep in his memory.",normal,48581,6,7,Rare,Golem,"Artifact,Creature"
Bottle Gnomes,{3},3,,Ben Thompson,148,Artifact Creature — Gnome,Sacrifice Bottle Gnomes: You gain 3 life.,"TMP,pFNM,MRD,9ED,10E,DD2,C14,DD3_JVC,TPR",Reinforcements . . . or refreshments?,normal,46017,1,3,Uncommon,Gnome,"Artifact,Creature"
Cathodion,{3},3,,Eric Peterson,149,Artifact Creature — Construct,"When Cathodion dies, add {C}{C}{C} to your mana pool.","USG,MRD,C14,MM2","Cathodions repair the Great Furnace by soldering parts of themselves to the mechanism. Eventually, they become one with the machine.",normal,48195,3,3,Uncommon,Construct,"Artifact,Creature"
Chalice of the Void,{X}{X},,,Mark Zug,150,Artifact,"Chalice of the Void enters the battlefield with X charge counters on it.\nWhenever a player casts a spell with converted mana cost equal to the number of charge counters on Chalice of the Void, counter that spell.","MRD,MMA",,normal,48326,,,Rare,,Artifact
Chromatic Sphere,{1},1,,Brian Snõddy,151,Artifact,"{1}, {T}, Sacrifice Chromatic Sphere: Add one mana of any color to your mana pool. Draw a card.","INV,MRD","""As expected, this sphere's design reflects the colors of the four moons . . . plus another?""\n—Pontifex, elder researcher",normal,46046,,,Common,,Artifact
Chrome Mox,{0},,,Donato Giancola,152,Artifact,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.\n{T}: Add one mana of any of the exiled card's colors to your mana pool.","MRD,pGPX,EMA",,normal,47446,,,Rare,,Artifact
Clockwork Beetle,{1},1,,Arnie Swekel,153,Artifact Creature — Insect,"Clockwork Beetle enters the battlefield with two +1/+1 counters on it.\nWhenever Clockwork Beetle attacks or blocks, remove a +1/+1 counter from it at end of combat.",MRD,,normal,48119,0,0,Common,Insect,"Artifact,Creature"
Clockwork Condor,{4},4,,Arnie Swekel,154,Artifact Creature — Bird,"Flying\nClockwork Condor enters the battlefield with three +1/+1 counters on it.\nWhenever Clockwork Condor attacks or blocks, remove a +1/+1 counter from it at end of combat.","MRD,DDF",,normal,46124,0,0,Common,Bird,"Artifact,Creature"
Clockwork Dragon,{7},7,,Arnie Swekel,155,Artifact Creature — Dragon,"Flying\nClockwork Dragon enters the battlefield with six +1/+1 counters on it.\nWhenever Clockwork Dragon attacks or blocks, remove a +1/+1 counter from it at end of combat.\n{3}: Put a +1/+1 counter on Clockwork Dragon.",MRD,,normal,46704,0,0,Rare,Dragon,"Artifact,Creature"
Clockwork Vorrac,{5},5,,Arnie Swekel,156,Artifact Creature — Boar Beast,"Trample\nClockwork Vorrac enters the battlefield with four +1/+1 counters on it.\nWhenever Clockwork Vorrac attacks or blocks, remove a +1/+1 counter from it at end of combat.\n{T}: Put a +1/+1 counter on Clockwork Vorrac.",MRD,,normal,46123,0,0,Uncommon,"Boar,Beast","Artifact,Creature"
Cobalt Golem,{4},4,U,Paolo Parente,157,Artifact Creature — Golem,{1}{U}: Cobalt Golem gains flying until end of turn.,MRD,"Centuries before the first tides of the Quicksilver Sea rose to meet each new sun, Mirrodin's light shone on the golems alone.",normal,48053,2,3,Common,Golem,"Artifact,Creature"
Copper Myr,{2},2,G,Kev Walker,158,Artifact Creature — Myr,{T}: Add {G} to your mana pool.,"MRD,HOP,SOM","The elves thought of the myr as minor threats, just as the myr thought of the elves.",normal,46056,1,1,Common,Myr,"Artifact,Creature"
Crystal Shard,{3},3,U,Doug Chaffee,159,Artifact,"{3}, {T} or {U}, {T}: Return target creature to its owner's hand unless its controller pays {1}.",MRD,"The vedalken know it is not of this world, so they know that this world is not the only one.",normal,46035,,,Uncommon,,Artifact
Culling Scales,{3},3,,Daren Bader,160,Artifact,"At the beginning of your upkeep, destroy target nonland permanent with the lowest converted mana cost. (If two or more permanents are tied for lowest cost, target any one of them.)",MRD,,normal,47445,,,Rare,,Artifact
Damping Matrix,{3},3,,Mike Dringenberg,161,Artifact,Activated abilities of artifacts and creatures can't be activated unless they're mana abilities.,MRD,"The priests tried cursing it. The mages tried dispelling it. In the end, they all obeyed it.",normal,46727,,,Rare,,Artifact
Dead-Iron Sledge,{1},1,,Ray Lago,162,Artifact — Equipment,"Whenever equipped creature blocks or becomes blocked by a creature, destroy both creatures.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)",MRD,,normal,48139,,,Uncommon,Equipment,Artifact
Dragon Blood,{3},3,,Ron Spencer,163,Artifact,"{3}, {T}: Put a +1/+1 counter on target creature.","USG,MRD,DDL",A single drop turns skin to scale and fist to claw.,normal,48325,,,Uncommon,,Artifact
Dross Scorpion,{4},4,,Jim Nelson,164,Artifact Creature — Scorpion,"Whenever Dross Scorpion or another artifact creature dies, you may untap target artifact.",MRD,They skitter out of the mists to consume fresh kill before Mephidross has a chance to corrode it away.,normal,46434,3,1,Common,Scorpion,"Artifact,Creature"
Duplicant,{6},6,,Thomas M. Baxa,165,Artifact Creature — Shapeshifter,"Imprint — When Duplicant enters the battlefield, you may exile target nontoken creature.\nAs long as a card exiled with Duplicant is a creature card, Duplicant has the power, toughness, and creature types of the last creature card exiled with Duplicant. It's still a Shapeshifter.","MRD,ARC,CM1,EMA",,normal,49439,2,4,Rare,Shapeshifter,"Artifact,Creature"
Duskworker,{4},4,,Greg Staples,166,Artifact Creature — Construct,"Whenever Duskworker becomes blocked, regenerate it.\n{3}: Duskworker gets +1/+0 until end of turn.",MRD,"At the setting of each sun, it emerges to clean Mirrodin's floor of the day's carrion.",normal,46014,2,2,Uncommon,Construct,"Artifact,Creature"
Elf Replica,{3},3,G,Carl Critchlow,167,Artifact Creature — Elf,"{1}{G}, Sacrifice Elf Replica: Destroy target enchantment.",MRD,It hunts with unnerving ferocity.,normal,46057,2,2,Common,Elf,"Artifact,Creature"
Empyrial Plate,{2},2,,Paolo Parente,168,Artifact — Equipment,Equipped creature gets +1/+1 for each card in your hand.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.),MRD,,normal,49430,,,Rare,Equipment,Artifact
Extraplanar Lens,{3},3,,Lars Grant-West,169,Artifact,"Imprint — When Extraplanar Lens enters the battlefield, you may exile target land you control.\nWhenever a land with the same name as the exiled card is tapped for mana, its controller adds one mana to his or her mana pool of any type that land produced.",MRD,,normal,49440,,,Rare,,Artifact
Farsight Mask,{5},5,,Ben Thompson,170,Artifact,"Whenever a source an opponent controls deals damage to you, if Farsight Mask is untapped, you may draw a card.","MRD,PC2",It turns the adversity of the moment into the knowledge of a lifetime.,normal,46135,,,Uncommon,,Artifact
Fireshrieker,{3},3,,Christopher Moeller,171,Artifact — Equipment,Equipped creature has double strike. (It deals both first-strike and regular combat damage.)\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.),"MRD,M14,CNS",,normal,48203,,,Uncommon,Equipment,Artifact
Frogmite,{4},4,,Terese Nielsen,172,Artifact Creature — Frog,Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.),"MRD,DDF,MMA,MM2","At first, vedalken observers thought blinkmoths naturally avoided certain places. Then they realized those places were frogmite feeding grounds.",normal,49429,2,2,Common,Frog,"Artifact,Creature"
Galvanic Key,{2},2,,Tony Szczudlo,173,Artifact,"Flash\n{3}, {T}: Untap target artifact.",MRD,A solution in search of a problem.,normal,48399,,,Common,,Artifact
Gate to the Æther,{6},6,,Pete Venters,174,Artifact,"At the beginning of each player's upkeep, that player reveals the top card of his or her library. If it's an artifact, creature, enchantment, or land card, the player may put it onto the battlefield.",MRD,,normal,46721,,,Rare,,Artifact
Gilded Lotus,{5},5,,Martina Pilcerova,175,Artifact,{T}: Add three mana of any one color to your mana pool.,"MRD,M13,V13","Over such beauty, wars are fought. With such power, wars are won.",normal,48189,,,Rare,,Artifact
Goblin Charbelcher,{4},4,,Stephen Tappin,176,Artifact,"{3}, {T}: Reveal cards from the top of your library until you reveal a land card. Goblin Charbelcher deals damage equal to the number of nonland cards revealed this way to target creature or player. If the revealed land card was a Mountain, Goblin Charbelcher deals double that damage instead. Put the revealed cards on the bottom of your library in any order.","MRD,EMA",,normal,49771,,,Rare,,Artifact
Goblin Dirigible,{6},6,,Michael Sutfin,177,Artifact Creature — Construct,"Flying\nGoblin Dirigible doesn't untap during your untap step.\nAt the beginning of your upkeep, you may pay {4}. If you do, untap Goblin Dirigible.",MRD,,normal,48077,4,4,Uncommon,Construct,"Artifact,Creature"
Goblin Replica,{3},3,R,Carl Critchlow,178,Artifact Creature — Goblin,"{3}{R}, Sacrifice Goblin Replica: Destroy target artifact.",MRD,It destroys with unthinking glee.,normal,46049,2,2,Common,Goblin,"Artifact,Creature"
Goblin War Wagon,{4},4,,Doug Chaffee,179,Artifact Creature — Juggernaut,"Goblin War Wagon doesn't untap during your untap step.\nAt the beginning of your upkeep, you may pay {2}. If you do, untap Goblin War Wagon.",MRD,,normal,46044,3,3,Common,Juggernaut,"Artifact,Creature"
Gold Myr,{2},2,W,Kev Walker,180,Artifact Creature — Myr,{T}: Add {W} to your mana pool.,"MRD,HOP,SOM","The leonin thought of the myr as omens, never imagining the sinister fate they foretold.",normal,46024,1,1,Common,Myr,"Artifact,Creature"
Golem-Skin Gauntlets,{1},1,,Alan Pollack,181,Artifact — Equipment,Equipped creature gets +1/+0 for each Equipment attached to it.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.),MRD,,normal,46061,,,Uncommon,Equipment,Artifact
Granite Shard,{3},3,R,Doug Chaffee,182,Artifact,"{3}, {T} or {R}, {T}: Granite Shard deals 1 damage to target creature or player.",MRD,It's a piece of a world the goblins have never seen but would dearly like to blow up.,normal,46051,,,Uncommon,,Artifact
Grid Monitor,{4},4,,Arnie Swekel,183,Artifact Creature — Construct,You can't cast creature spells.,MRD,The vedalken protect the Knowledge Pool at any cost.,normal,48178,4,6,Rare,Construct,"Artifact,Creature"
Heartwood Shard,{3},3,G,Doug Chaffee,184,Artifact,"{3}, {T} or {G}, {T}: Target creature gains trample until end of turn.",MRD,"Like all other relics, it was left on the Radix by the elves to be destroyed. Unlike all other relics, it persisted.",normal,46059,,,Uncommon,,Artifact
Hematite Golem,{4},4,R,Paolo Parente,185,Artifact Creature — Golem,{1}{R}: Hematite Golem gets +2/+0 until end of turn.,MRD,"Centuries before the first peaks of the Oxidda Chain rewrote the laws of magnetism, the golems patrolled Mirrodin's featureless surface unhindered.",normal,48055,1,4,Common,Golem,"Artifact,Creature"
Icy Manipulator,{4},4,,Mark Zug,186,Artifact,"{1}, {T}: Tap target artifact, creature, or land.","LEA,LEB,2ED,CED,CEI,ICE,pFNM,DKM,MRD,9ED,10E,ME4,DDH",A model of Mirrodin in both shape and spirit.,normal,46728,,,Uncommon,,Artifact
Iron Myr,{2},2,R,Kev Walker,187,Artifact Creature — Myr,{T}: Add {R} to your mana pool.,"MRD,HOP,SOM","The goblins didn't think of the myr at all, which allowed the myr to observe everywhere unhindered.",normal,46048,1,1,Common,Myr,"Artifact,Creature"
Isochron Scepter,{2},2,,Mark Harrison,188,Artifact,"Imprint — When Isochron Scepter enters the battlefield, you may exile an instant card with converted mana cost 2 or less from your hand.\n{2}, {T}: You may copy the exiled card. If you do, you may cast the copy without paying its mana cost.","pFNM,MRD,V10,DDJ,EMA",,normal,46741,,,Uncommon,,Artifact
Jinxed Choker,{3},3,,Mike Dringenberg,189,Artifact,"At the beginning of your end step, target opponent gains control of Jinxed Choker and puts a charge counter on it.\nAt the beginning of your upkeep, Jinxed Choker deals damage to you equal to the number of charge counters on it.\n{3}: Put a charge counter on Jinxed Choker or remove one from it.",MRD,,normal,46760,,,Rare,,Artifact
Krark's Thumb,{2},2,,Ron Spencer,190,Legendary Artifact,"If you would flip a coin, instead flip two coins and ignore one.",MRD,"""I can think of one goblin it ain't so lucky for.""\n—Slobad, goblin tinkerer",normal,48923,,,Rare,,Artifact
Leaden Myr,{2},2,B,Kev Walker,191,Artifact Creature — Myr,{T}: Add {B} to your mana pool.,"MRD,HOP,SOM","The Moriok saw the myr as fellow scavengers, never knowing just who the myr were scavenging for.",normal,46040,1,1,Common,Myr,"Artifact,Creature"
Leonin Bladetrap,{3},3,,Randy Gallegos,192,Artifact,"Flash (You may cast this spell any time you could cast an instant.)\n{2}, Sacrifice Leonin Bladetrap: Leonin Bladetrap deals 2 damage to each attacking creature without flying.","MRD,C13",,normal,48378,,,Uncommon,,Artifact
Leonin Scimitar,{1},1,,Doug Chaffee,193,Artifact — Equipment,Equipped creature gets +1/+1.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.),"MRD,10E",,normal,46029,,,Common,Equipment,Artifact
Leonin Sun Standard,{2},2,W,Jim Nelson,194,Artifact,{1}{W}: Creatures you control get +1/+1 until end of turn.,MRD,"The commander tells the troops where to go, but the standard reminds them why they're there.",normal,49768,,,Rare,,Artifact
Leveler,{5},5,,Carl Critchlow,195,Artifact Creature — Juggernaut,"When Leveler enters the battlefield, exile all cards from your library.",MRD,"Once a century, the levelers rip through every corner of Mirrodin, obeying the commands of an unseen master.",normal,46708,10,10,Rare,Juggernaut,"Artifact,Creature"
Liar's Pendulum,{1},1,,Christopher Moeller,196,Artifact,"{2}, {T}: Name a card. Target opponent guesses whether a card with that name is in your hand. You may reveal your hand. If you do and your opponent guessed wrong, draw a card.",MRD,,normal,46733,,,Rare,,Artifact
Lifespark Spellbomb,{1},1,G,Jim Nelson,197,Artifact,"{G}, Sacrifice Lifespark Spellbomb: Until end of turn, target land becomes a 3/3 creature that's still a land.\n{1}, Sacrifice Lifespark Spellbomb: Draw a card.",MRD,"""Awaken that which was never asleep.""\n—Spellbomb inscription",normal,48108,,,Common,,Artifact
Lightning Coils,{3},3,,Brian Snõddy,198,Artifact,"Whenever a nontoken creature you control dies, put a charge counter on Lightning Coils.\nAt the beginning of your upkeep, if Lightning Coils has five or more charge counters on it, remove all of them from it and put that many 3/1 red Elemental creature tokens with haste onto the battlefield. Exile them at the beginning of the next end step.",MRD,,normal,46109,,,Rare,,Artifact
Lightning Greaves,{2},2,,Jeremy Jarvis,199,Artifact — Equipment,Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)\nEquip {0},"pFNM,MRD,DDE,ARC,CMD,C15",,normal,46021,,,Uncommon,Equipment,Artifact
Lodestone Myr,{4},4,,Greg Staples,200,Artifact Creature — Myr,Trample\nTap an untapped artifact you control: Lodestone Myr gets +1/+1 until end of turn.,"MRD,HOP,MM2","When necessary, myr can override and control any artificial object, as can their creator.",normal,46128,2,2,Rare,Myr,"Artifact,Creature"
Loxodon Warhammer,{3},3,,Jeremy Jarvis,201,Artifact — Equipment,Equipped creature gets +3/+0 and has trample and lifelink.\nEquip {3},"MRD,9ED,10E,HOP,DPA,DDG,C14,C15",,normal,49759,,,Uncommon,Equipment,Artifact
Malachite Golem,{6},6,G,Paolo Parente,202,Artifact Creature — Golem,{1}{G}: Malachite Golem gains trample until end of turn.,MRD,"Centuries before the first branches of the Tangle gave shelter from the suns' cold light, the shadows of golems were Mirrodin's only shade.",normal,48056,5,3,Common,Golem,"Artifact,Creature"
Mask of Memory,{2},2,,Alan Pollack,203,Artifact — Equipment,"Whenever equipped creature deals combat damage to a player, you may draw two cards. If you do, discard a card.\nEquip {1}","MRD,HOP,C14",,normal,46153,,,Uncommon,Equipment,Artifact
Mesmeric Orb,{2},2,,David Martin,204,Artifact,"Whenever a permanent becomes untapped, that permanent's controller puts the top card of his or her library into his or her graveyard.",MRD,A step in one direction is two steps away from another.,normal,30008,,,Rare,,Artifact
