name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Tombstalker,{6}{B}{B},8,B,Aleksi Briclot,91,Creature — Demon,Flying\nDelve (Each card you exile from your graveyard while casting this spell pays for {1}.),"FUT,MMA",,normal,136041,5,5,Rare,Demon,Creature
Witch's Mist,{2}{B},3,B,Ittoku,92,Enchantment,"{2}{B}, {T}: Destroy target creature that was dealt damage this turn.",FUT,"""Hear us, Overmother. Let the strong thrive under your gelatinous hand, and let the weak writhe under your serrated heel.""\n—Prayer of the devoted",normal,132222,,,Uncommon,,Enchantment
Yixlid Jailer,{1}{B},2,B,Matt Cavotta,93,Creature — Zombie Wizard,Cards in graveyards lose all abilities.,"pGTW,FUT","""I have an eternity to know the souls who are bound here, to behold their every facet. But moments from now they will be gagged and masked, and they shall be known by none other.""",normal,130702,2,1,Uncommon,"Zombie,Wizard",Creature
Arc Blade,{3}{R}{R},5,R,Shishizaru,94,Sorcery,"Arc Blade deals 2 damage to target creature or player. Exile Arc Blade with three time counters on it.\nSuspend 3—{2}{R} (Rather than cast this card from your hand, you may pay {2}{R} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)",FUT,,normal,126193,,,Uncommon,,Sorcery
Bogardan Lancer,{1}{R},2,R,Jim Murray,95,Creature — Human Knight,"Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)\nFlanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)",FUT,,normal,126161,1,1,Common,"Human,Knight",Creature
Char-Rumbler,{2}{R}{R},4,R,Kev Walker,96,Creature — Elemental,Double strike\n{R}: Char-Rumbler gets +1/+0 until end of turn.,FUT,Elementals flourished as Dominaria healed and new forms of life adapted to the land's reinfusion with mana.,normal,130582,-1,3,Uncommon,Elemental,Creature
Emberwilde Augur,{1}{R},2,R,Brandon Kitkouski,97,Creature — Goblin Shaman,Sacrifice Emberwilde Augur: Emberwilde Augur deals 3 damage to target player. Activate this ability only during your upkeep.,"FUT,EVG,DD3_EVG",Legends say a djinn gave the goblins a gift they could never hope to master.,normal,132214,2,1,Common,"Goblin,Shaman",Creature
Fatal Attraction,{2}{R},3,R,Zoltan Boros & Gabor Szikszai,98,Enchantment — Aura,"Enchant creature\nWhen Fatal Attraction enters the battlefield, it deals 2 damage to enchanted creature.\nAt the beginning of your upkeep, Fatal Attraction deals 4 damage to enchanted creature.",FUT,,normal,130699,,,Common,Aura,Enchantment
Gathan Raiders,{3}{R}{R},5,R,Paolo Parente,99,Creature — Human Warrior,Hellbent — Gathan Raiders gets +2/+2 as long as you have no cards in hand.\nMorph—Discard a card. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.),"FUT,ARC",,normal,130707,3,3,Common,"Human,Warrior",Creature
Haze of Rage,{1}{R},2,R,Paolo Parente,100,Sorcery,"Buyback {2} (You may pay an additional {2} as you cast this spell. If you do, put this card into your hand as it resolves.)\nCreatures you control get +1/+0 until end of turn.\nStorm (When you cast this spell, copy it for each spell cast before it this turn.)",FUT,,normal,130328,,,Uncommon,,Sorcery
Magus of the Moon,{2}{R},3,R,Franz Vohwinkel,101,Creature — Human Wizard,Nonbasic lands are Mountains.,FUT,"Tidal forces of the blood moon wrench and buckle the land, drawing monoliths of stone and soil toward the flaming orb.",normal,136152,2,2,Rare,"Human,Wizard",Creature
Molten Disaster,{X}{R}{R},2,R,Ittoku,102,Sorcery,"Kicker {R} (You may pay an additional {R} as you cast this spell.)\nIf Molten Disaster was kicked, it has split second. (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)\nMolten Disaster deals X damage to each creature without flying and each player.","FUT,MMA,C13",,normal,136154,,,Rare,,Sorcery
Pact of the Titan,{0},,R,Raymond Swanland,103,Instant,"Put a 4/4 red Giant creature token onto the battlefield.\nAt the beginning of your next upkeep, pay {4}{R}. If you don't, you lose the game.",FUT,,normal,130638,,,Rare,,Instant
Pyromancer's Swath,{2}{R},3,R,Hideaki Takamura,104,Enchantment,"If an instant or sorcery source you control would deal damage to a creature or player, it deals that much damage plus 2 to that creature or player instead.\nAt the beginning of each end step, discard your hand.","FUT,MMA",,normal,136216,,,Rare,,Enchantment
Riddle of Lightning,{3}{R}{R},5,R,Daren Bader,105,Instant,"Choose target creature or player. Scry 3, then reveal the top card of your library. Riddle of Lightning deals damage equal to that card's converted mana cost to that creature or player. (To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)","FUT,JOU",,normal,126199,,,Common,,Instant
Rift Elemental,{R},1,R,Ron Spears,106,Creature — Elemental,"{1}{R}, Remove a time counter from a permanent you control or suspended card you own: Rift Elemental gets +2/+0 until end of turn.","FUT,MMA","""It's difficult to heal a rift after it begins wandering about on its own.""\n—Teferi",normal,130591,1,1,Common,Elemental,Creature
Scourge of Kher Ridges,{6}{R}{R},8,R,Daren Bader,107,Creature — Dragon,Flying\n{1}{R}: Scourge of Kher Ridges deals 2 damage to each creature without flying.\n{5}{R}: Scourge of Kher Ridges deals 6 damage to each other creature with flying.,FUT,Doom casts its own flickering shadow.,normal,136161,6,6,Rare,Dragon,Creature
Shivan Sand-Mage,{2}{R}{R},4,R,Dave Kendall,108,Creature — Viashino Shaman,"When Shivan Sand-Mage enters the battlefield, choose one —\n• Remove two time counters from target permanent or suspended card.\n• Put two time counters on target permanent with a time counter on it or suspended card.\nSuspend 4—{R} (Rather than cast this card from your hand, you may pay {R} and exile it with four time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)",FUT,,normal,126201,3,2,Uncommon,"Viashino,Shaman",Creature
Sparkspitter,{2}{R},3,R,Dan Scott,109,Creature — Elemental Spellshaper,"{R}, {T}, Discard a card: Put a 3/1 red Elemental creature token named Spark Elemental onto the battlefield. It has trample, haste, and ""At the beginning of the end step, sacrifice Spark Elemental.""",FUT,,normal,130341,1,3,Uncommon,"Elemental,Spellshaper",Creature
Bloodshot Trainee,{3}{R},4,R,Lucio Parrillo,110,Creature — Goblin Warrior,{T}: Bloodshot Trainee deals 4 damage to target creature. Activate this ability only if Bloodshot Trainee's power is 4 or greater.,"FUT,SOM,MM2","""Hrrngh! Someday I'm going to hurl this . . . er . . . roll this . . . hrrngh . . . nudge this boulder right down a cliff.""",normal,130686,2,3,Uncommon,"Goblin,Warrior",Creature
Boldwyr Intimidator,{5}{R}{R},7,R,Esad Ribic,111,Creature — Giant Warrior,Cowards can't block Warriors.\n{R}: Target creature becomes a Coward until end of turn.\n{2}{R}: Target creature becomes a Warrior until end of turn.,"FUT,MOR,CNS",,normal,130672,5,5,Uncommon,"Giant,Warrior",Creature
Emblem of the Warmind,{1}{R},2,R,Paolo Parente,112,Enchantment — Aura,Enchant creature you control\nCreatures you control have haste.,FUT,"""It takes but one spark to ignite a parched forest. Our hearts, I fear, are too dry for this new visitor.""\n—Elek Longbeard",normal,136215,,,Uncommon,Aura,Enchantment
Flowstone Embrace,{1}{R},2,R,Vance Kovacs,113,Enchantment — Aura,Enchant creature\n{T}: Enchanted creature gets +2/-2 until end of turn.,FUT,"""The seventh symbol, the Mark of Stone, stores the power of ancient Rath.""\n—Tome of Elemental Mastery",normal,132227,,,Common,Aura,Enchantment
Fomori Nomad,{4}{R},5,R,Raymond Swanland,114,Creature — Nomad Giant,,FUT,,normal,126149,4,4,Common,"Nomad,Giant",Creature
Ghostfire,{2}{R},3,R,Cyril Van Der Haegen,115,Instant,Ghostfire is colorless.\nGhostfire deals 3 damage to target creature or player.,"FUT,DDG","Only those gifted with the eye of Ugin, the spirit dragon, can see his fiery breath.",normal,136044,,,Common,,Instant
Grinning Ignus,{2}{R},3,R,James Kei,116,Creature — Elemental,"{R}, Return Grinning Ignus to its owner's hand: Add {C}{C}{R} to your mana pool. Activate this ability only any time you could cast a sorcery.","FUT,MMA","""Take care what you offer the ignus. Food, perhaps. Coins. But nothing flammable!""\n—Stovic, village eccentric",normal,136040,2,2,Common,Elemental,Creature
Henchfiend of Ukor,{3}{R},4,"R,B",Nils Hamm,117,Creature — Ogre,"Haste\nEcho {1}{B} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice this permanent unless you pay its echo cost.)\n{B/R}: Henchfiend of Ukor gets +1/+0 until end of turn.",FUT,,normal,130695,3,2,Common,Ogre,Creature
Homing Sliver,{2}{R},3,R,Trevor Hairsine,118,Creature — Sliver,"Each Sliver card in each player's hand has slivercycling {3}.\nSlivercycling {3} ({3}, Discard this card: Search your library for a Sliver card, reveal it, and put it into your hand. Then shuffle your library.)","FUT,H09",,normal,126162,2,2,Common,Sliver,Creature
Shah of Naar Isle,{3}{R},4,R,Jon Foster,119,Creature — Efreet,"Trample\nEcho {0} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Shah of Naar Isle's echo cost is paid, each opponent may draw up to three cards.",FUT,,normal,136137,6,6,Rare,Efreet,Creature
Skizzik Surger,{4}{R}{R},6,R,Lucio Parrillo,120,Creature — Elemental,"Haste\nEcho—Sacrifice two lands. (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)",FUT,,normal,136160,6,4,Uncommon,Elemental,Creature
Steamflogger Boss,{3}{R},4,R,Warren Mahy,121,Creature — Goblin Rigger,"Other Rigger creatures you control get +1/+0 and have haste.\nIf a Rigger you control would assemble a Contraption, it assembles two Contraptions instead.",FUT,"""Whip the Xs ! Pinch the Os!\nWhat we're building, no one knows!""",normal,136151,3,3,Rare,"Goblin,Rigger",Creature
Storm Entity,{1}{R},2,R,Lucio Parrillo,122,Creature — Elemental,Haste\nStorm Entity enters the battlefield with a +1/+1 counter on it for each other spell cast this turn.,"pREL,FUT",Dweldian magi don't enter the Realm of Thrones when they die. Instead their souls are drawn to great works of magic.,normal,130675,1,1,Uncommon,Elemental,Creature
Tarox Bladewing,{2}{R}{R}{R},5,R,Aleksi Briclot,123,Legendary Creature — Dragon,"Flying, haste\nGrandeur — Discard another card named Tarox Bladewing: Tarox Bladewing gets +X/+X until end of turn, where X is its power.",FUT,"Despising his siblings as insults to his line, he finds and devours each in turn.",normal,136139,4,3,Rare,Dragon,Creature
Thunderblade Charge,{1}{R}{R},3,R,Justin Murray,124,Sorcery,"Thunderblade Charge deals 3 damage to target creature or player.\nWhenever one or more creatures you control deal combat damage to a player, if Thunderblade Charge is in your graveyard, you may pay {2}{R}{R}{R}. If you do, you may cast it without paying its mana cost.",FUT,,normal,130338,,,Rare,,Sorcery
Cyclical Evolution,{3}{G}{G},5,G,Matt Cavotta,125,Sorcery,"Target creature gets +3/+3 until end of turn. Exile Cyclical Evolution with three time counters on it.\nSuspend 3—{2}{G} (Rather than cast this card from your hand, you may pay {2}{G} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)",FUT,,normal,126169,,,Uncommon,,Sorcery
Force of Savagery,{2}{G},3,G,Dan Scott,126,Creature — Elemental,Trample,FUT,"""Life cannot be created and then abandoned. It must be nurtured and fed so that it may express its ripened might.""\n—Freyalise",normal,130713,8,0,Rare,Elemental,Creature
Heartwood Storyteller,{1}{G}{G},3,G,Anthony S. Waters,127,Creature — Treefolk,"Whenever a player casts a noncreature spell, each of that player's opponents may draw a card.",FUT,"His roots reach deep, nurtured not by soil and rain, but by millennia of experience.",normal,132216,2,3,Rare,Treefolk,Creature
Kavu Primarch,{3}{G},4,G,Kev Walker,128,Creature — Kavu,"Kicker {4} (You may pay an additional {4} as you cast this spell.)\nConvoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nIf Kavu Primarch was kicked, it enters the battlefield with four +1/+1 counters on it.","FUT,MM2",,normal,132218,3,3,Common,Kavu,Creature
Llanowar Augur,{G},1,G,Tsutomu Kawade,129,Creature — Elf Shaman,Sacrifice Llanowar Augur: Target creature gets +3/+3 and gains trample until end of turn. Activate this ability only during your upkeep.,FUT,"""I am irrelevant. The future I hold in my hands is everything.""",normal,132213,0,3,Common,"Elf,Shaman",Creature
Llanowar Empath,{3}{G},4,G,Warren Mahy,130,Creature — Elf Shaman,"When Llanowar Empath enters the battlefield, scry 2, then reveal the top card of your library. If it's a creature card, put it into your hand. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)","FUT,ORI",,normal,126147,2,2,Common,"Elf,Shaman",Creature
Llanowar Mentor,{G},1,G,Trevor Hairsine,131,Creature — Elf Spellshaper,"{G}, {T}, Discard a card: Put a 1/1 green Elf Druid creature token named Llanowar Elves onto the battlefield. It has ""{T}: Add {G} to your mana pool.""",FUT,,normal,126166,1,1,Uncommon,"Elf,Spellshaper",Creature
Magus of the Vineyard,{G},1,G,Jim Murray,132,Creature — Human Wizard,"At the beginning of each player's precombat main phase, add {G}{G} to that player's mana pool.","FUT,CMD","Battered and beaten by years of salt and claw, he never ceased to walk, and to seed. Only now, in this time of rebirth, do his seeds take root.",normal,136159,1,1,Rare,"Human,Wizard",Creature
Petrified Plating,{2}{G},3,G,Zoltan Boros & Gabor Szikszai,133,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +2/+2.\nSuspend 2—{G} (Rather than cast this card from your hand, you may pay {G} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)",FUT,,normal,132223,,,Common,Aura,Enchantment
Quiet Disrepair,{1}{G},2,G,Glen Angus,134,Enchantment — Aura,"Enchant artifact or enchantment\nAt the beginning of your upkeep, choose one —\n• Destroy enchanted permanent.\n• You gain 2 life.","FUT,PC2","""Artifice has always stood upon nature's shoulders. Let us watch nature take a turn.""\n—Freyalise",normal,132217,,,Common,Aura,Enchantment
Ravaging Riftwurm,{1}{G}{G},3,G,Michael Phillippi,135,Creature — Wurm,"Kicker {4} (You may pay an additional {4} as you cast this spell.)\nVanishing 2 (This creature enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nIf Ravaging Riftwurm was kicked, it enters the battlefield with three additional time counters on it.",FUT,,normal,130339,6,6,Uncommon,Wurm,Creature
Riftsweeper,{1}{G},2,G,Brian Despain,136,Creature — Elf Shaman,"When Riftsweeper enters the battlefield, choose target face-up exiled card. Its owner shuffles it into his or her library.","FUT,MMA","""Beings of the rifts are not natural. No longer will these abominations tread upon the body of Gaea.""",normal,130353,2,2,Uncommon,"Elf,Shaman",Creature
Rites of Flourishing,{2}{G},3,G,Brandon Kitkouski,137,Enchantment,"At the beginning of each player's draw step, that player draws an additional card.\nEach player may play an additional land on each of his or her turns.","FUT,M12","""Dance, and bring forth the coil! It is an umbilical to Gaea herself, fattening us with the earth's rich bounty.""",normal,130670,,,Rare,,Enchantment
Sprout Swarm,{1}{G},2,G,Chippy,138,Instant,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nBuyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)\nPut a 1/1 green Saproling creature token onto the battlefield.",FUT,,normal,136042,,,Common,,Instant
Summoner's Pact,{0},,G,Chippy,139,Instant,"Search your library for a green creature card, reveal it, and put it into your hand. Then shuffle your library.\nAt the beginning of your next upkeep, pay {2}{G}{G}. If you don't, you lose the game.","FUT,MMA",,normal,130706,,,Rare,,Instant
Utopia Mycon,{G},1,G,Anthony S. Waters,140,Creature — Fungus,"At the beginning of your upkeep, put a spore counter on Utopia Mycon.\nRemove three spore counters from Utopia Mycon: Put a 1/1 green Saproling creature token onto the battlefield.\nSacrifice a Saproling: Add one mana of any color to your mana pool.",FUT,,normal,130616,0,2,Uncommon,Fungus,Creature
Wrap in Vigor,{1}{G},2,G,John Donahue,141,Instant,Regenerate each creature you control.,"FUT,CNS",Some nature mages unknowingly took advantage of the temporal energies still swirling on Dominaria. What they mistook for healing magic was in fact the manipulation of time.,normal,130331,,,Common,,Instant
"Baru, Fist of Krosa",{3}{G}{G},5,G,Lucio Parrillo,142,Legendary Creature — Human Druid,"Whenever a Forest enters the battlefield, green creatures you control get +1/+1 and gain trample until end of turn.\nGrandeur — Discard another card named Baru, Fist of Krosa: Put an X/X green Wurm creature token onto the battlefield, where X is the number of lands you control.",FUT,,normal,136155,4,4,Rare,"Human,Druid",Creature
Centaur Omenreader,{3}{G},4,G,Justin Sweet,143,Snow Creature — Centaur Shaman,"As long as Centaur Omenreader is tapped, creature spells you cast cost {2} less to cast.",FUT,The wisdom of the omenreaders is legendary. Creatures travel for miles through icy peril to seek their counsel.,normal,130684,3,3,Uncommon,"Centaur,Shaman",Creature
Edge of Autumn,{1}{G},2,G,Jean-Sébastien Rossbach,144,Sorcery,"If you control four or fewer lands, search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.\nCycling—Sacrifice a land. (Sacrifice a land, Discard this card: Draw a card.)","FUT,DDG","""At harvest are seeds of next year sown.""",normal,126132,,,Common,,Sorcery
Imperiosaur,{2}{G}{G},4,G,Lars Grant-West,145,Creature — Lizard,Spend only mana produced by basic lands to cast Imperiosaur.,"FUT,MMA","""An ancient, powerful force has overtaken the valley. I sympathize for its former inhabitants, but I rejoice for the land itself.""\n—Olanti, Muraganda druid",normal,130634,5,5,Uncommon,Lizard,Creature
Muraganda Petroglyphs,{3}{G},4,G,Scott Altmann,146,Enchantment,Creatures with no abilities get +2/+2.,FUT,Some mages forsake their scrolls and libraries to learn at the feet of ancient trees and sacred stones.,normal,130614,,,Rare,,Enchantment
Nacatl War-Pride,{3}{G}{G}{G},6,G,James Kei,147,Creature — Cat Warrior,"Nacatl War-Pride must be blocked by exactly one creature if able.\nWhenever Nacatl War-Pride attacks, put X tokens that are copies of Nacatl War-Pride onto the battlefield tapped and attacking, where X is the number of creatures defending player controls. Exile the tokens at the beginning of the next end step.",FUT,,normal,130588,3,3,Uncommon,"Cat,Warrior",Creature
Nessian Courser,{2}{G},3,G,Vance Kovacs,148,Creature — Centaur Warrior,,"FUT,THS",,normal,136138,3,3,Common,"Centaur,Warrior",Creature
Phosphorescent Feast,{2}{G}{G}{G},5,G,David Hudnut,149,Sorcery,Chroma — Reveal any number of cards in your hand. You gain 2 life for each green mana symbol in those cards' mana costs.,"FUT,EVE","""Mushroom Queen sits among her spores,\nEnjoying life and avoiding chores.""\n—Ibblian pixie ditty",normal,126160,,,Uncommon,,Sorcery
Quagnoth,{5}{G},6,G,Thomas M. Baxa,150,Creature — Beast,"Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)\nShroud (This creature can't be the target of spells or abilities.)\nWhen a spell or ability an opponent controls causes you to discard Quagnoth, return it to your hand.",FUT,,normal,136153,4,5,Rare,Beast,Creature
Spellwild Ouphe,{1}{G},2,G,Scott Altmann,151,Creature — Ouphe,Spells that target Spellwild Ouphe cost {2} less to cast.,FUT,"""You'd think that their big glowing eyes would be almost hypnotic to look at. In fact, it's the other way around—they are entranced by nearly everything they see.""\n—Balecki, Spellwild druid",normal,130659,1,3,Uncommon,Ouphe,Creature
Sporoloth Ancient,{3}{G}{G},5,G,James Kei,152,Creature — Fungus,"At the beginning of your upkeep, put a spore counter on Sporoloth Ancient.\nCreatures you control have ""Remove two spore counters from this creature: Put a 1/1 green Saproling creature token onto the battlefield.""","FUT,MMA",,normal,130323,4,4,Common,Fungus,Creature
Tarmogoyf,{1}{G},2,G,Justin Murray,153,Creature — Lhurgoyf,Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.,"FUT,MMA,MM2",,normal,136142,*,1+*,Rare,Lhurgoyf,Creature
Thornweald Archer,{1}{G},2,G,Dave Kendall,154,Creature — Elf Archer,Reach (This creature can block creatures with flying.)\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.),"FUT,C14,EMA",Their arrows are tipped with basilisk eyes and fletched with cockatrice feathers.,normal,130630,2,1,Common,"Elf,Archer",Creature
Virulent Sliver,{G},1,G,Franz Vohwinkel,155,Creature — Sliver,"All Sliver creatures have poisonous 1. (Whenever a Sliver deals combat damage to a player, that player gets a poison counter. A player with ten or more poison counters loses the game.)","FUT,H09",,normal,130644,1,1,Common,Sliver,Creature
Glittering Wish,{G}{W},2,"W,G",John Donahue,156,Sorcery,"You may choose a multicolored card you own from outside the game, reveal that card, and put it into your hand. Exile Glittering Wish.",FUT,"She wished for gold, but not for the strength to carry it.",normal,136157,,,Rare,,Sorcery
Jhoira of the Ghitu,{1}{U}{R},3,"U,R",Kev Walker,157,Legendary Creature — Human Wizard,"{2}, Exile a nonland card from your hand: Put four time counters on the exiled card. If it doesn't have suspend, it gains suspend. (At the beginning of your upkeep, remove a time counter from that card. When the last is removed, cast it without paying its mana cost. If it's a creature, it has haste.)","FUT,MMA",,normal,136194,2,2,Rare,"Human,Wizard",Creature
Sliver Legion,{W}{U}{B}{R}{G},5,"W,U,B,R,G",Ron Spears,158,Legendary Creature — Sliver,All Sliver creatures get +1/+1 for each other Sliver on the battlefield.,FUT,"Hidden within the clicking, chittering swarm is a unique mind, still young, but growing more aware as time passes.",normal,136146,7,7,Rare,Sliver,Creature
Akroma's Memorial,{7},7,,Dan Scott,159,Legendary Artifact,"Creatures you control have flying, first strike, vigilance, trample, haste, and protection from black and from red.","FUT,M13","""No rest. No mercy. No matter what.""\n—Memorial inscription",normal,136150,,,Rare,,Artifact
Cloud Key,{3},3,,Trevor Hairsine,160,Artifact,"As Cloud Key enters the battlefield, choose artifact, creature, enchantment, instant, or sorcery.\nSpells you cast of the chosen type cost {1} less to cast.",FUT,The musical sound of its turning triggers the tumblers of revelation.,normal,136156,,,Rare,,Artifact
Coalition Relic,{3},3,,Donato Giancola,161,Artifact,"{T}: Add one mana of any color to your mana pool.\n{T}: Put a charge counter on Coalition Relic.\nAt the beginning of your precombat main phase, remove all charge counters from Coalition Relic. Add one mana of any color to your mana pool for each charge counter removed this way.","FUT,DDE",,normal,125878,,,Rare,,Artifact
Epochrasite,{2},2,,Michael Bruinsma,162,Artifact Creature — Construct,"Epochrasite enters the battlefield with three +1/+1 counters on it if you didn't cast it from your hand.\nWhen Epochrasite dies, exile it with three time counters on it and it gains suspend. (At the beginning of your upkeep, remove a time counter. When the last is removed, cast this card without paying its mana cost. It has haste.)","FUT,MMA,C14",,normal,136143,1,1,Rare,Construct,"Artifact,Creature"
Sliversmith,{2},2,,John Avon,163,Artifact Creature — Spellshaper,"{1}, {T}, Discard a card: Put a 1/1 colorless Sliver artifact creature token named Metallic Sliver onto the battlefield.",FUT,"After centuries of labor, its creations outnumber those they were to mimic.",normal,130329,1,1,Uncommon,Spellshaper,"Artifact,Creature"
Soultether Golem,{2},2,,Paolo Parente,164,Artifact Creature — Golem,"Vanishing 1 (This creature enters the battlefield with a time counter on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nWhenever another creature enters the battlefield under your control, put a time counter on Soultether Golem.",FUT,,normal,126213,3,3,Uncommon,Golem,"Artifact,Creature"
Sword of the Meek,{2},2,,Franz Vohwinkel,165,Artifact — Equipment,"Equipped creature gets +1/+2.\nEquip {2}\nWhenever a 1/1 creature enters the battlefield under your control, you may return Sword of the Meek from your graveyard to the battlefield, then attach it to that creature.",FUT,,normal,126215,,,Uncommon,Equipment,Artifact
Veilstone Amulet,{3},3,,Martina Pilcerova,166,Artifact,"Whenever you cast a spell, creatures you control can't be the targets of spells or abilities your opponents control this turn.",FUT,Sometimes it's ostentatious to go unseen.,normal,136149,,,Rare,,Artifact
Darksteel Garrison,{2},2,,David Martin,167,Artifact — Fortification,"Fortified land has indestructible.\nWhenever fortified land becomes tapped, target creature gets +1/+1 until end of turn.\nFortify {3} ({3}: Attach to target land you control. Fortify only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the land leaves.)",FUT,,normal,126211,,,Rare,Fortification,Artifact
Whetwheel,{4},4,,Cyril Van Der Haegen,168,Artifact,"{X}{X}, {T}: Target player puts the top X cards of his or her library into his or her graveyard.\nMorph {3} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",FUT,,normal,136141,,,Rare,,Artifact
Dakmor Salvage,,,B,John Avon,169,Land,"Dakmor Salvage enters the battlefield tapped.\n{T}: Add {B} to your mana pool.\nDredge 2 (If you would draw a card, instead you may put exactly two cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)","FUT,DDJ,MMA",,normal,136053,,,Uncommon,,Land
Keldon Megaliths,,,R,Philip Straub,170,Land,"Keldon Megaliths enters the battlefield tapped.\n{T}: Add {R} to your mana pool.\nHellbent — {1}{R}, {T}: Keldon Megaliths deals 1 damage to target creature or player. Activate this ability only if you have no cards in hand.","FUT,DD2,DD3_JVC",,normal,136046,,,Uncommon,,Land
Llanowar Reborn,,,G,Philip Straub,171,Land,"Llanowar Reborn enters the battlefield tapped.\n{T}: Add {G} to your mana pool.\nGraft 1 (This land enters the battlefield with a +1/+1 counter on it. Whenever a creature enters the battlefield, you may move a +1/+1 counter from this land onto it.)","FUT,ARC,DDL,C13,C15",,normal,136035,,,Uncommon,,Land
New Benalia,,,W,Richard Wright,172,Land,"New Benalia enters the battlefield tapped.\nWhen New Benalia enters the battlefield, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)\n{T}: Add {W} to your mana pool.","FUT,DDI,DDL,C13,C15",,normal,126198,,,Uncommon,,Land
Tolaria West,,,U,Khang Le,173,Land,"Tolaria West enters the battlefield tapped.\n{T}: Add {U} to your mana pool.\nTransmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with converted mana cost 0, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",FUT,,normal,136047,,,Uncommon,,Land
Dryad Arbor,,,G,Eric Fortune,174,Land Creature — Forest Dryad,"(Dryad Arbor isn't a spell, it's affected by summoning sickness, and it has ""{T}: Add {G} to your mana pool."")","FUT,V12","""Touch no tree, break no branch, and speak only the question you wish answered.""\n—Von Yomm, elder druid, to her initiates",normal,136196,1,1,Uncommon,"Forest,Dryad","Land,Creature"
Graven Cairns,,,"B,R",Anthony S. Waters,175,Land,"{T}: Add {C} to your mana pool.\n{B/R}, {T}: Add {B}{B}, {B}{R}, or {R}{R} to your mana pool.","FUT,SHM,EXP",Shamans of Kar-Sengir claim that their sun sets because it can no longer bear the gaze of those pain-carved cliffs.,normal,130581,,,Rare,,Land
Grove of the Burnwillows,,,"R,G",David Hudnut,176,Land,{T}: Add {C} to your mana pool.\n{T}: Add {R} or {G} to your mana pool. Each opponent gains 1 life.,"FUT,V12","Spring is the most beautiful season in the grove, when the new leaves open from their ember-buds in a race of leaping flames.",normal,130595,,,Rare,,Land
Horizon Canopy,,,"G,W",Michael Komarck,177,Land,"{T}, Pay 1 life: Add {G} or {W} to your mana pool.\n{1}, {T}, Sacrifice Horizon Canopy: Draw a card.","FUT,EXP","The great leaves are resilient underfoot. Heavy steps do not bruise them, but release a sweet and spicy scent.",normal,130574,,,Rare,,Land
Nimbus Maze,,,"W,U",Jason Chan,178,Land,{T}: Add {C} to your mana pool.\n{T}: Add {W} to your mana pool. Activate this ability only if you control an Island.\n{T}: Add {U} to your mana pool. Activate this ability only if you control a Plains.,FUT,To find its center is to find one's own.,normal,136045,,,Rare,,Land
River of Tears,,,"U,B",Chris J. Anderson,179,Land,"{T}: Add {U} to your mana pool. If you played a land this turn, add {B} to your mana pool instead.",FUT,"""The Westfolk wept, and their tears wore winding rivers into the cheek of the world.""\n—Glem the Lonebard, ""Origins of Kholon""",normal,126210,,,Rare,,Land
