name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Howling Banshee,{2}{B}{B},4,B,Andrew Robinson,99,Creature — Spirit,"Flying\nWhen Howling Banshee enters the battlefield, each player loses 3 life.","M10,DDD,M11,DD3_GVL","Villagers cloaked the town in magical silence, but their ears still bled.",normal,190548,3,3,Uncommon,Spirit,Creature
Hypnotic Specter,{1}{B}{B},3,B,Greg Staples,100,Creature — Specter,"Flying\nWhenever Hypnotic Specter deals damage to an opponent, that player discards a card at random.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ATH,pMPR,9ED,10E,M10",Its victims are known by their eyes: shattered vessels leaking broken dreams.,normal,190566,2,2,Rare,Specter,Creature
Kelinore Bat,{2}{B},3,B,Dave Kendall,101,Creature — Bat,Flying,M10,"The nesting bats of Kelinore sleep soundly while the sun passes, nestled among their grisly collections.",normal,190536,2,1,Common,Bat,Creature
Liliana Vess,{3}{B}{B},5,B,Aleksi Briclot,102,Planeswalker — Liliana,"+1: Target player discards a card.\n−2: Search your library for a card, then shuffle your library and put that card on top of it.\n−8: Put all creature cards from all graveyards onto the battlefield under your control.","pMEI,LRW,M10,DDD,M11,M15,DD3_GVL",,normal,191241,,,Mythic Rare,Liliana,Planeswalker
Looming Shade,{2}{B},3,B,Kev Walker,103,Creature — Shade,{B}: Looming Shade gets +1/+1 until end of turn.,"USG,7ED,8ED,9ED,10E,M10","Its form never rests, propelled by some undetectable gale from beyond the gloom.",normal,190550,1,1,Common,Shade,Creature
Megrim,{2}{B},3,B,Nick Percival,104,Enchantment,"Whenever an opponent discards a card, Megrim deals 2 damage to that player.","STH,7ED,8ED,9ED,10E,M10,DPA","""It's a vicious circle. Stress breeds pain. Pain breeds stress. It's simply beautiful, wouldn't you agree?""\n—Vradeen, vampire nocturnus",normal,189904,,,Uncommon,,Enchantment
Mind Rot,{2}{B},3,B,Steve Luke,105,Sorcery,Target player discards two cards.,"POR,PO2,S99,7ED,8ED,9ED,10E,M10,DPA,M11,M12,M13,RTR,M14,M15,DTK,ORI,W16","""The beauty of mental attacks is that your victims never remember them.""\n—Volrath",normal,190555,,,Common,,Sorcery
Mind Shatter,{X}{B}{B},2,B,Michael Sutfin,106,Sorcery,Target player discards X cards at random.,"MOR,M10,DPA","Dark thoughts hatch and twist within the mind, straining to take wing.",normal,191324,,,Rare,,Sorcery
Nightmare,{5}{B},6,B,Carl Critchlow,107,Creature — Nightmare Horse,Flying (This creature can't be blocked except by creatures with flying or reach.)\nNightmare's power and toughness are each equal to the number of Swamps you control.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,7ED,8ED,9ED,10E,M10,M14,M15,ORI,W16",The thunder of its hooves beats dreams into despair.,normal,191319,*,*,Rare,"Nightmare,Horse",Creature
Relentless Rats,{1}{B}{B},3,B,Thomas M. Baxa,108,Creature — Rat,Relentless Rats gets +1/+1 for each other creature on the battlefield named Relentless Rats.\nA deck can have any number of cards named Relentless Rats.,"5DN,10E,M10,M11",,normal,191336,2,2,Uncommon,Rat,Creature
Rise from the Grave,{4}{B},5,B,Vance Kovacs,109,Sorcery,Put target creature card from a graveyard onto the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.,"pWPN,M10,DDD,M11,CMD,M13,DD3_GVL,C15","""Death is no excuse for disobedience.""\n—Liliana Vess",normal,190192,,,Uncommon,,Sorcery
Royal Assassin,{1}{B}{B},3,B,Mark Zug,110,Creature — Human Assassin,{T}: Destroy target tapped creature.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,pSUS,8ED,9ED,10E,M10,M11,M12","Trained in the arts of stealth, royal assassins choose their victims carefully, relying on timing and precision rather than brute force.",normal,191318,1,1,Rare,"Human,Assassin",Creature
Sanguine Bond,{3}{B}{B},5,B,Jaime Jones,111,Enchantment,"Whenever you gain life, target opponent loses that much life.","M10,M14,C13","""Blood is constant. Every drop I drink, someone must bleed.""\n—Vradeen, vampire nocturnus",normal,190190,,,Rare,,Enchantment
Sign in Blood,{B}{B},2,B,Howard Lyon,112,Sorcery,Target player draws two cards and loses 2 life.,"pMPR,M10,DDD,ARC,M11,CMD,M13,M15,C14,DD3_GVL,MM2","""You know I accept only one currency here, and yet you have sought me out. Why now do you hesitate?""\n—Xathrid demon",normal,190537,,,Common,,Sorcery
Soul Bleed,{2}{B},3,B,Zoltan Boros & Gabor Szikszai,113,Enchantment — Aura,"Enchant creature\nAt the beginning of the upkeep of enchanted creature's controller, that player loses 1 life.",M10,"Whether the end comes swift or slow, it always comes too soon.",normal,190557,,,Common,Aura,Enchantment
Tendrils of Corruption,{3}{B},4,B,Vance Kovacs,114,Instant,"Tendrils of Corruption deals X damage to target creature and you gain X life, where X is the number of Swamps you control.","TSP,M10,DDD,DDE,C14,DD3_GVL",Darkness doesn't always send its minions to do its dirty work.,normal,193744,,,Common,,Instant
Underworld Dreams,{B}{B}{B},3,B,Carl Critchlow,115,Enchantment,"Whenever an opponent draws a card, Underworld Dreams deals 1 damage to him or her.","LEG,8ED,9ED,p2HG,10E,M10,DPA","""In the drowsy dark cave of the mind, dreams build their nest with fragments dropped from day's caravan.""\n—Rabindranath Tagore",normal,191343,,,Rare,,Enchantment
Unholy Strength,{B},1,B,Terese Nielsen,116,Enchantment — Aura,Enchant creature\nEnchanted creature gets +2/+1.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ATH,7ED,8ED,9ED,10E,DDC,M10,DPA,M11,DD3_DVD","""Born under the moon, the second child will stumble on temptation and seek power in the dark places of the heart.""\n—Codex of the Constellari",normal,190546,,,Common,Aura,Enchantment
Vampire Aristocrat,{2}{B},3,B,Austin Hsu,117,Creature — Vampire Rogue,Sacrifice a creature: Vampire Aristocrat gets +2/+2 until end of turn.,M10,"""I admit, I am a creature of the city. The sights, the nightly excitement, the abundance of fine drink . . .""",normal,190563,2,2,Common,"Vampire,Rogue",Creature
Vampire Nocturnus,{1}{B}{B}{B},4,B,Raymond Swanland,118,Creature — Vampire,"Play with the top card of your library revealed.\nAs long as the top card of your library is black, Vampire Nocturnus and other Vampire creatures you control get +2/+1 and have flying.","pMEI,pPRE,M10,M13","""Your life will set with the sun.""",normal,191384,3,3,Mythic Rare,Vampire,Creature
Wall of Bone,{2}{B},3,B,Jaime Jones,119,Creature — Skeleton Wall,"Defender (This creature can't attack.)\n{B}: Regenerate Wall of Bone. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)","LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,7ED,M10,DDD,DD3_GVL",,normal,190578,1,4,Uncommon,"Skeleton,Wall",Creature
Warpath Ghoul,{2}{B},3,B,rk post,120,Creature — Zombie,,"M10,M12","The battle was over, but the carnage continued for days.",normal,193740,3,2,Common,Zombie,Creature
Weakness,{B},1,B,Kev Walker,121,Enchantment — Aura,Enchant creature\nEnchanted creature gets -2/-1.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,BRB,M10,ME4","""For strength to have any meaning, there must also be . . . you.""",normal,190539,,,Common,Aura,Enchantment
Xathrid Demon,{3}{B}{B}{B},6,B,Wayne Reynolds,122,Creature — Demon,"Flying, trample\nAt the beginning of your upkeep, sacrifice a creature other than Xathrid Demon, then each opponent loses life equal to the sacrificed creature's power. If you can't sacrifice a creature, tap Xathrid Demon and you lose 7 life.","M10,C14",,normal,189885,7,7,Mythic Rare,Demon,Creature
Zombie Goliath,{4}{B},5,B,E. M. Gist,123,Creature — Zombie Giant,,"M10,M12,M13,CNS","""Phirax of Blood Ridge has sent a war giant at us? What, do I have to spell it out for you? Kill the giant, scoop out its skull, and drive it back to Blood Ridge. Honestly, what kind of necromancer minions are you?""\n—Keren-Dur, necromancer lord",normal,190545,4,3,Common,"Zombie,Giant",Creature
Act of Treason,{2}{R},3,R,Eric Deschamps,124,Sorcery,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.),"M10,DPA,M11,M12,GTC,M14,DDN,KTK,ORI","""Rage courses in every heart, yearning to betray its rational prison.""\n—Sarkhan Vol",normal,191082,,,Uncommon,,Sorcery
Ball Lightning,{R}{R}{R},3,R,Trevor Claxton,125,Creature — Elemental,"Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.)\nHaste (This creature can attack and {T} as soon as it comes under your control.)\nAt the beginning of the end step, sacrifice Ball Lightning.","DRK,4ED,5ED,pJGP,BTD,MED,M10,PD2",,normal,191393,6,1,Rare,Elemental,Creature
Berserkers of Blood Ridge,{4}{R},5,R,Karl Kopinski,126,Creature — Human Berserker,Berserkers of Blood Ridge attacks each turn if able.,"M10,M11",They take a blood oath to die in battle. So far none have failed to fulfill the promise.,normal,191071,4,4,Common,"Human,Berserker",Creature
Bogardan Hellkite,{6}{R}{R},8,R,Scott M. Fischer,127,Creature — Dragon,"Flash\nFlying\nWhen Bogardan Hellkite enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or players.","TSP,DRB,M10,DDG,C14",,normal,191340,5,5,Mythic Rare,Dragon,Creature
Burning Inquiry,{R},1,R,Zoltan Boros & Gabor Szikszai,128,Sorcery,"Each player draws three cards, then discards three cards at random.",M10,"Jariad burned the midnight oil, burned through scroll after scroll, and then burned down his laboratory.",normal,191096,,,Common,,Sorcery
Burst of Speed,{R},1,R,Zoltan Boros & Gabor Szikszai,129,Sorcery,Creatures you control gain haste until end of turn. (They can attack and {T} even if they just came under your control.),M10,Great generals inspire by example. Goblin chieftains inspire by electrifying the barracks.,normal,191061,,,Common,,Sorcery
Canyon Minotaur,{3}{R},4,R,Steve Prescott,130,Creature — Minotaur Warrior,,"CON,M10,M11,M13,M14","""We'll scale these cliffs, traverse Brittle Bridge, and then fight our way down the volcanic slopes on the other side.""\n""Isn't the shortest route through the canyon?""\n""Yes.""\n""So shouldn't we—""\n""No.""",normal,191059,3,3,Common,"Minotaur,Warrior",Creature
Capricious Efreet,{4}{R}{R},6,R,Justin Sweet,131,Creature — Efreet,"At the beginning of your upkeep, choose target nonland permanent you control and up to two target nonland permanents you don't control. Destroy one of them at random.","M10,C13","""You wish for great destruction? It is done, my master.""",normal,189914,6,4,Rare,Efreet,Creature
Chandra Nalaar,{3}{R}{R},5,R,Aleksi Briclot,132,Planeswalker — Chandra,+1: Chandra Nalaar deals 1 damage to target player.\n−X: Chandra Nalaar deals X damage to target creature.\n−8: Chandra Nalaar deals 10 damage to target player and each creature he or she controls.,"LRW,DD2,M10,M11,DD3_JVC",,normal,191242,,,Mythic Rare,Chandra,Planeswalker
Dragon Whelp,{2}{R}{R},4,R,Steven Belledin,133,Creature — Dragon,"Flying\n{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.","LEA,LEB,2ED,CED,CEI,3ED,4ED,TSB,DRB,M10,ARC,DDG,CMD",,normal,191060,2,3,Uncommon,Dragon,Creature
Earthquake,{X}{R},1,R,Adrian Smith,134,Sorcery,Earthquake deals X damage to each creature without flying and each player.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,POR,PO2,6ED,7ED,M10,CMD,C15",They fell screaming into the depths of the chasm like so many pebbles tossed down a well.,normal,190551,,,Rare,,Sorcery
Fiery Hellhound,{1}{R}{R},3,R,Ted Galaday,135,Creature — Elemental Hound,{R}: Fiery Hellhound gets +1/+0 until end of turn.,"M10,M11,M12,DDI,ORI","Once a barbarian army has conquered a region, their shamans summon hellhounds that keep undesirables out and prisoners in.",normal,191075,2,2,Common,"Elemental,Hound",Creature
Fireball,{X}{R},1,R,Dave Dorman,136,Sorcery,"Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players.\nFireball costs {1} more to cast for each target beyond the first.","LEA,LEB,2ED,CED,CEI,3ED,pMEI,4ED,RQS,pARL,ITP,5ED,ATH,BTD,pMPR,DST,DD2,M10,ARC,M11,PD2,ME4,M12,C13,DD3_JVC",,normal,191076,,,Uncommon,,Sorcery
Firebreathing,{R},1,R,Aleksi Briclot,137,Enchantment — Aura,Enchant creature\n{R}: Enchanted creature gets +1/+0 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,MIR,5ED,6ED,9ED,10E,M10,M12",The mage breathed in life-giving air and breathed out death-bringing fire.,normal,191079,,,Common,Aura,Enchantment
Goblin Artillery,{1}{R}{R},3,R,Alex Horley-Orlandelli,138,Creature — Goblin Warrior,{T}: Goblin Artillery deals 2 damage to target creature or player and 3 damage to you.,M10,"Most goblins get their turn firing the catapult, but few achieve the coveted title of Ammunition Holder.",normal,191092,1,3,Uncommon,"Goblin,Warrior",Creature
Goblin Chieftain,{1}{R}{R},3,R,Sam Wood,139,Creature — Goblin,Haste (This creature can attack and {T} as soon as it comes under your control.)\nOther Goblin creatures you control get +1/+1 and have haste.,"M10,M11,M12","""We are goblinkind, heirs to the mountain empires of chieftains past. Rest is death to us, and arson is our call to war.""",normal,190558,2,2,Rare,Goblin,Creature
Goblin Piker,{1}{R},2,R,DiTerlizzi,140,Creature — Goblin Warrior,,"PO2,9ED,10E,M10,DPA,M11,M12","Once he'd worked out which end of the thing was sharp, he was promoted to guard duty.",normal,191074,2,1,Common,"Goblin,Warrior",Creature
Ignite Disorder,{1}{R},2,R,Zoltan Boros & Gabor Szikszai,141,Instant,"Ignite Disorder deals 3 damage divided as you choose among one, two, or three target white and/or blue creatures.","CON,M10","The shaman prowled the academy halls, shaking his head at the pomp and babble of the sages inside. He knew just the spell to liven the place up.",normal,190544,,,Uncommon,,Instant
Inferno Elemental,{4}{R}{R},6,R,Zoltan Boros & Gabor Szikszai,142,Creature — Elemental,"Whenever Inferno Elemental blocks or becomes blocked by a creature, Inferno Elemental deals 3 damage to that creature.",M10,"""Those who wish to invade our monastery, please take it up with my servant.""\n—Chandra Nalaar",normal,191090,4,4,Uncommon,Elemental,Creature
Jackal Familiar,{R},1,R,Alex Horley-Orlandelli,143,Creature — Hound,Jackal Familiar can't attack or block alone.,M10,"""Let the gray-hairs keep their ravens and drakes. My familiar will be a reflection of me: bloodthirsty, with a predator's instinct.""\n—Taivang, barbarian warlord",normal,191073,2,2,Common,Hound,Creature
Kindled Fury,{R},1,R,Wayne Reynolds,144,Instant,Target creature gets +1/+0 and gains first strike until end of turn.,"MOR,M10,M13,DTK","""Rage is a dangerous weapon. Your enemies will try to use your anger against you. Use it against them first.""\n—Ajani Goldmane",normal,193741,,,Common,,Instant
Lava Axe,{4}{R},5,R,Brian Snõddy,145,Sorcery,Lava Axe deals 5 damage to target player.,"POR,PO2,ULG,S99,S00,BTD,7ED,8ED,9ED,pGTW,10E,M10,M11,M12,M14,M15","""Catch!""",normal,191084,,,Common,,Sorcery
Lightning Bolt,{R},1,R,Christopher Moeller,146,Instant,Lightning Bolt deals 3 damage to target creature or player.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,pJGP,ATH,BTD,pMPR,MED,M10,M11,PD2,MM2","The sparkmage shrieked, calling on the rage of the storms of his youth. To his surprise, the sky responded with a fierce energy he'd never thought to see again.",normal,191089,,,Common,,Instant
Lightning Elemental,{3}{R},4,R,Kev Walker,147,Creature — Elemental,Haste (This creature can attack and {T} as soon as it comes under your control.),"TMP,BRB,7ED,8ED,9ED,10E,M10,DPA,M12","""A flash of the lightning, a break of the wave,\nHe passes from life to his rest in the grave.""\n—William Knox, ""Mortality""",normal,191054,4,1,Common,Elemental,Creature
Magma Phoenix,{3}{R}{R},5,R,Raymond Swanland,148,Creature — Phoenix,"Flying\nWhen Magma Phoenix dies, it deals 3 damage to each creature and each player.\n{3}{R}{R}: Return Magma Phoenix from your graveyard to your hand.","M10,M11",,normal,191397,3,3,Rare,Phoenix,Creature
Manabarbs,{3}{R},4,R,Jeff Miracola,149,Enchantment,"Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,10E,M10,M12","""I don't know why people say a double-edged sword is bad. It's a sword. With two edges.""\n—Kamahl, pit fighter",normal,193748,,,Rare,,Enchantment
Panic Attack,{2}{R},3,R,Izzy,150,Sorcery,Up to three target creatures can't block this turn.,"PCY,8ED,9ED,M10","""What do they see in the throes of panic? I'm not sure I want to know.""\n—Kezim, prodigal pyromancer",normal,191081,,,Common,,Sorcery
Prodigal Pyromancer,{2}{R},3,R,Jeremy Jarvis,151,Creature — Human Wizard,{T}: Prodigal Pyromancer deals 1 damage to target creature or player.,"PLC,10E,M10,DPA,M11","""What am I looking at? Ashes, dead man.""",normal,191102,1,1,Uncommon,"Human,Wizard",Creature
Pyroclasm,{1}{R},2,R,John Avon,152,Sorcery,Pyroclasm deals 2 damage to each creature.,"ICE,POR,7ED,pMPR,DKM,8ED,9ED,10E,M10,M11,DDK,DDL","""Who'd want to ignite things one at a time?""\n—Chandra Nalaar",normal,194425,,,Uncommon,,Sorcery
Raging Goblin,{R},1,R,Jeff Miracola,153,Creature — Goblin Berserker,Haste (This creature can attack and {T} as soon as it comes under your control.),"POR,PO2,EXO,ATH,6ED,S99,BRB,BTD,7ED,8ED,9ED,10E,EVG,M10,DD3_EVG","He raged at the world, at his family, at his life. But mostly he just raged.",normal,191056,1,1,Common,"Goblin,Berserker",Creature
Seismic Strike,{2}{R},3,R,Christopher Moeller,154,Instant,Seismic Strike deals damage to target creature equal to the number of Mountains you control.,"M10,DDG,DDI,M15","""Life up here is simple. Adapt to the ways of the mountains and they will reward you. Fight them and they will end you.""\n—Kezim, prodigal pyromancer",normal,191095,,,Common,,Instant
Shatter,{1}{R},2,R,Tim Hildebrandt,155,Instant,Destroy target artifact.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,TMP,6ED,7ED,DKM,8ED,MRD,9ED,M10,SOM,KTK,TPR",Days of planning. Weeks of building. Months of perfecting. Seconds of smashing.,normal,191086,,,Common,,Instant
Shivan Dragon,{4}{R}{R},6,R,Donato Giancola,156,Creature — Dragon,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{R}: Shivan Dragon gets +1/+0 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,BTD,7ED,pREL,8ED,9ED,10E,DRB,M10,DPA,ME4,M14,M15,ORI,W16",The undisputed master of the mountains of Shiv.,normal,191320,5,5,Rare,Dragon,Creature
Siege-Gang Commander,{3}{R}{R},5,R,Christopher Moeller,157,Creature — Goblin,"When Siege-Gang Commander enters the battlefield, put three 1/1 red Goblin creature tokens onto the battlefield.\n{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to target creature or player.","SCG,10E,EVG,M10,DD3_EVG,EMA",,normal,193751,2,2,Rare,Goblin,Creature
Sparkmage Apprentice,{1}{R},2,R,Jaime Jones,158,Creature — Human Wizard,"When Sparkmage Apprentice enters the battlefield, it deals 1 damage to target creature or player.","RAV,M10,DDN","Sparkmages are performance artists of sorts, but pain is the price of admission.",normal,191053,1,1,Common,"Human,Wizard",Creature
Stone Giant,{2}{R}{R},4,R,Warren Mahy,159,Creature — Giant,{T}: Target creature you control with toughness less than Stone Giant's power gains flying until end of turn. Destroy that creature at the beginning of the next end step.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,MED,M10,DDI",A typical day for a giant. A momentous event for a goat.,normal,191094,3,4,Uncommon,Giant,Creature
Trumpet Blast,{2}{R},3,R,Carl Critchlow,160,Instant,Attacking creatures get +2/+0 until end of turn.,"UDS,M10,M13,CNS,KTK",Keldon warriors don't need signals to tell them when to attack. They need signals to tell them when to stop.,normal,191077,,,Common,,Instant
Viashino Spearhunter,{2}{R},3,R,Carl Critchlow,161,Creature — Viashino Warrior,First strike (This creature deals combat damage before creatures without first strike.),M10,"Viashino lack the majesty of their draconic ancestors, but they lash out with equal rage and twice the spite.",normal,191072,2,1,Common,"Viashino,Warrior",Creature
Wall of Fire,{1}{R}{R},3,R,Dan Dos Santos,162,Creature — Wall,Defender (This creature can't attack.)\n{R}: Wall of Fire gets +1/+0 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,7ED,10E,M10,M13,M15",Mercy is for those who keep their distance.,normal,194423,0,5,Uncommon,Wall,Creature
Warp World,{5}{R}{R}{R},8,R,Ron Spencer,163,Sorcery,"Each player shuffles all permanents he or she owns into his or her library, then reveals that many cards from the top of his or her library. Each player puts all artifact, creature, and land cards revealed this way onto the battlefield, then does the same for enchantment cards, then puts all cards revealed this way that weren't put onto the battlefield on the bottom of his or her library.","RAV,10E,M10",,normal,190187,,,Rare,,Sorcery
Yawning Fissure,{4}{R},5,R,Véronique Meignaud,164,Sorcery,Each opponent sacrifices a land.,M10,"The mapmaker scowled. He sighed, unrolled his parchment, and painted a large black blob where the Eternal Meadow was once marked.",normal,191088,,,Common,,Sorcery
Acidic Slime,{3}{G}{G},5,G,Karl Kopinski,165,Creature — Ooze,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)\nWhen Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.","pFNM,M10,M11,CMD,M12,M13,C13,DDM,C15",,normal,189880,2,2,Uncommon,Ooze,Creature
Ant Queen,{3}{G}{G},5,G,Trevor Claxton,166,Creature — Insect,{1}{G}: Put a 1/1 green Insect creature token onto the battlefield.,"pLPA,M10,MM2","""Kill the queen first, or we'll be fighting her drones forever. It is not in a queen's nature to have enough servants.""\n—Borzard, exterminator captain",normal,191063,5,5,Rare,Insect,Creature
Awakener Druid,{2}{G},3,G,Jason Chan,167,Creature — Human Druid,"When Awakener Druid enters the battlefield, target Forest becomes a 4/5 green Treefolk creature for as long as Awakener Druid remains on the battlefield. It's still a land.","M10,M11",The druids of Mazar treat each seedcone with respect for the warrior it will become.,normal,189907,1,1,Uncommon,"Human,Druid",Creature
Birds of Paradise,{G},1,G,Marcelo Vignali,168,Creature — Bird,Flying\n{T}: Add one mana of any color to your mana pool.,"LEA,LEB,2ED,CED,CEI,3ED,pMEI,4ED,5ED,6ED,7ED,8ED,RAV,10E,M10,M11,M12","Each feather in its tail is a souvenir of an exotic land, a memory condensed in hue.",normal,191080,0,1,Rare,Bird,Creature
Borderland Ranger,{2}{G},3,G,Jesper Ejsing,169,Creature — Human Scout,"When Borderland Ranger enters the battlefield, you may search your library for a basic land card, reveal it, and put it into your hand. If you do, shuffle your library.","M10,AVR","""Only fools and bandits use roads.""",normal,189905,2,2,Common,"Human,Scout",Creature
Bountiful Harvest,{4}{G},5,G,Jason Chan,170,Sorcery,You gain 1 life for each land you control.,"M10,M12,M13","Following the sun's cycle, harvest season comes once a year—unless the druids bid the sun behave otherwise.",normal,189913,,,Common,,Sorcery
Bramble Creeper,{4}{G},5,G,Carl Critchlow,171,Creature — Elemental,"Whenever Bramble Creeper attacks, it gets +5/+0 until end of turn.",M10,"""I've seen the fully grown ones tear a baloth to gory ribbons in seconds.""\n—Kivi, thornberry harvester",normal,189915,0,3,Common,Elemental,Creature
Centaur Courser,{2}{G},3,G,Vance Kovacs,172,Creature — Centaur Warrior,,"M10,M13,M15","""The centaurs are truly free. Never will they be tamed by temptation or controlled by fear. They live in total harmony, a feat not yet achieved by our kind.""\n—Ramal, sage of Westgate",normal,189883,3,3,Common,"Centaur,Warrior",Creature
Craw Wurm,{4}{G}{G},6,G,Richard Sardinha,173,Creature — Wurm,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,8ED,9ED,10E,M10",The most terrifying thing about the craw wurm is probably the horrible crashing sound it makes as it speeds through the forest. This noise is so loud it echoes through the trees and seems to come from all directions at once.,normal,189903,6,4,Common,Wurm,Creature
Cudgel Troll,{2}{G}{G},4,G,Jesper Ejsing,174,Creature — Troll,"{G}: Regenerate Cudgel Troll. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)","M10,M11,M12",,normal,189898,4,3,Uncommon,Troll,Creature
Deadly Recluse,{1}{G},2,G,Warren Mahy,175,Creature — Spider,Reach (This creature can block creatures with flying.)\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.),"M10,CMD,M13,M14,DDL",,normal,189924,1,2,Common,Spider,Creature
Elvish Archdruid,{1}{G}{G},3,G,Karl Kopinski,176,Creature — Elf Druid,Other Elf creatures you control get +1/+1.\n{T}: Add {G} to your mana pool for each Elf you control.,"M10,M11,M12,M13,C14","He knows the name of every elf born in the last four centuries. More importantly, they all know his.",normal,191392,2,2,Rare,"Elf,Druid",Creature
Elvish Piper,{3}{G},4,G,Rebecca Guay,177,Creature — Elf Shaman,"{G}, {T}: You may put a creature card from your hand onto the battlefield.","UDS,7ED,8ED,9ED,10E,M10","From Gaea grew the world, and the world was silent. From Gaea grew the world's elves, and the world was silent no more.\n—Elvish teaching",normal,191317,1,1,Rare,"Elf,Shaman",Creature
Elvish Visionary,{1}{G},2,G,D. Alexander Gregory,178,Creature — Elf Shaman,"When Elvish Visionary enters the battlefield, draw a card.","pFNM,ALA,M10,DPA,M13,C14,ORI,C15","Before any major undertaking, a Cylian elf seeks the guidance of a visionary to learn the will of the gargantuan ancients.",normal,194424,1,1,Common,"Elf,Shaman",Creature
Emerald Oryx,{3}{G},4,G,Daren Bader,179,Creature — Antelope,Forestwalk (This creature can't be blocked as long as defending player controls a Forest.),M10,"After the oryx dies, its flesh returns to the earth, but its emerald bones remain as a tribute to the forest.",normal,189890,2,3,Common,Antelope,Creature
Enormous Baloth,{6}{G},7,G,Mark Tedin,180,Creature — Beast,,"LGN,8ED,9ED,10E,M10","Its diet consists of fruits, plants, small woodland animals, large woodland animals, woodlands, fruit groves, fruit farmers, and small cities.",normal,189882,7,7,Uncommon,Beast,Creature
Entangling Vines,{3}{G},4,G,Thomas M. Baxa,181,Enchantment — Aura,Enchant tapped creature\nEnchanted creature doesn't untap during its controller's untap step.,M10,Every living thing has roots in nature. Sometimes nature gets its roots into you.,normal,189901,,,Common,Aura,Enchantment
Fog,{G},1,G,John Avon,182,Instant,Prevent all combat damage that would be dealt this turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,MIR,5ED,6ED,BTD,7ED,M10,ARC,M11,ME4,M12,M13,M14,EMA","""I fear no army or beast, but only the morning fog. Our assault can survive everything else.""\n—Lord Hilneth",normal,189919,,,Common,,Instant
Garruk Wildspeaker,{2}{G}{G},4,G,Aleksi Briclot,183,Planeswalker — Garruk,+1: Untap two target lands.\n−1: Put a 3/3 green Beast creature token onto the battlefield.\n−4: Creatures you control get +3/+3 and gain trample until end of turn.,"pMEI,LRW,M10,DDD,M11,CMD,DD3_GVL",,normal,191243,,,Mythic Rare,Garruk,Planeswalker
Giant Growth,{G},1,G,Matt Cavotta,184,Instant,Target creature gets +3/+3 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,ATH,6ED,BRB,pSUS,pFNM,S00,BTD,7ED,pMPR,DKM,8ED,9ED,10E,EVG,ME2,M10,ME3,DDD,DPA,M11,ME4,RTR,M14,DD3_EVG,DD3_GVL",,normal,189879,,,Common,,Instant
Giant Spider,{3}{G},4,G,Randy Gallegos,185,Creature — Spider,Reach (This creature can block creatures with flying.),"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,POR,ATH,6ED,7ED,8ED,9ED,10E,M10,DPA,M11,M12,M14","The giant spider's silk naturally resists gravity, almost weaving itself as it blankets the forest canopy.",normal,189895,2,4,Common,Spider,Creature
Great Sable Stag,{1}{G}{G},3,G,Matt Cavotta,186,Creature — Elk,"Great Sable Stag can't be countered.\nProtection from blue and from black (This creature can't be blocked, targeted, dealt damage, or enchanted by anything blue or black.)",M10,Ineffable and incorruptible.,normal,193759,3,3,Rare,Elk,Creature
