name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Ichorid,{3}{B},4,B,rk post,93,Creature — Horror,"Haste\nAt the beginning of the end step, sacrifice Ichorid.\nAt the beginning of your upkeep, if Ichorid is in your graveyard, you may exile a black creature card other than Ichorid from your graveyard. If you do, return Ichorid to the battlefield.","TOR,VMA,EMA",,normal,413635,3,1,Rare,Horror,Creature
Innocent Blood,{B},1,B,Carl Critchlow,94,Sorcery,Each player sacrifices a creature.,"ODY,HOP,EMA",Zombies mourn for the living and celebrate those who will soon be given the gift of death.,normal,413636,,,Common,,Sorcery
Lys Alana Scarblade,{2}{B},3,B,Christopher Moeller,95,Creature — Elf Assassin,"{T}, Discard an Elf card: Target creature gets -X/-X until end of turn, where X is the number of Elves you control.","LRW,EMA","In beauty-obsessed Lys Alana, one cut of her blade means the difference between a high society feast and raking through the dungheap for scraps.",normal,413637,1,1,Uncommon,"Elf,Assassin",Creature
Malicious Affliction,{B}{B},2,B,Erica Yang,96,Instant,"Morbid — When you cast Malicious Affliction, if a creature died this turn, you may copy Malicious Affliction and may choose a new target for the copy.\nDestroy target nonblack creature.","C14,EMA","""Such an affliction appears to seek out the pure.""\n—Byro, plague doctor",normal,413638,,,Rare,,Instant
Nausea,{1}{B},2,B,Willian Murai,97,Sorcery,All creatures get -1/-1 until end of turn.,"EXO,7ED,8ED,EMA","""Was it something I said?""",normal,413639,,,Common,,Sorcery
Necropotence,{B}{B}{B},3,B,Dave Kendall,98,Enchantment,"Skip your draw step.\nWhenever you discard a card, exile that card from your graveyard.\nPay 1 life: Exile the top card of your library face down. Put that card into your hand at the beginning of your next end step.","ICE,5ED,DKM,ME2,V09,VMA,EMA",,normal,413640,,,Mythic Rare,,Enchantment
Nekrataal,{2}{B}{B},4,B,Christopher Moeller,99,Creature — Human Assassin,"First strike\nWhen Nekrataal enters the battlefield, destroy target nonartifact, nonblack creature. That creature can't be regenerated.","VIS,BRB,8ED,9ED,10E,DDM,C14,EMA",His victims don't have time to feel despair.,normal,413641,2,1,Uncommon,"Human,Assassin",Creature
Night's Whisper,{1}{B},2,B,John Severin Brassell,100,Sorcery,You draw two cards and you lose 2 life.,"5DN,DDM,EMA","""I have seen things that would reduce a weaker person to blubbering and raving. Want to hear about them?""\n—Vraska",normal,413642,,,Common,,Sorcery
Phyrexian Gargantua,{4}{B}{B},6,B,Igor Kieryluk,101,Creature — Horror,"When Phyrexian Gargantua enters the battlefield, you draw two cards and you lose 2 life.","APC,9ED,DDE,C13,C14,EMA",Other Phyrexians have nightmares about the gargantua.,normal,413643,4,4,Uncommon,Horror,Creature
Phyrexian Rager,{2}{B},3,B,Stephan Martiniere,102,Creature — Horror,"When Phyrexian Rager enters the battlefield, you draw a card and you lose 1 life.","pMEI,APC,10E,DDD,MBS,DD3_GVL,C15,EMA","""I believe many worlds will bow to Phyrexia. Mirrodin is merely the first.""\n—Sheoldred, Whispering One",normal,413644,2,2,Common,Horror,Creature
Plague Witch,{1}{B},2,B,Nelson DeCastro,103,Creature — Elf Spellshaper,"{B}, {T}, Discard a card: Target creature gets -1/-1 until end of turn.","NMS,EMA","""I can ail what cures you.""",normal,413645,1,1,Common,"Elf,Spellshaper",Creature
Prowling Pangolin,{3}{B}{B},5,B,Tomasz Jedruszek,104,Creature — Beast,"When Prowling Pangolin enters the battlefield, any player may sacrifice two creatures. If a player does, sacrifice Prowling Pangolin.","ONS,EMA","""Wait, are we the decoys?""",normal,413646,6,5,Common,Beast,Creature
Sengir Autocrat,{3}{B},4,B,Aaron Miller,105,Creature — Human,"When Sengir Autocrat enters the battlefield, put three 0/1 black Serf creature tokens onto the battlefield.\nWhen Sengir Autocrat leaves the battlefield, exile all Serf tokens.","HML,5ED,6ED,TSB,EMA","""The penalty for idleness is death. The penalty for disputing the penalty is death.""",normal,413647,2,2,Uncommon,Human,Creature
Sinkhole,{B}{B},2,B,Jonas De Ro,106,Sorcery,Destroy target land.,"LEA,LEB,2ED,CED,CEI,pJGP,ME4,EMA","High walls, a sturdy keep, a strong garrison . . . they made no difference. In a matter of moments, the city was lost.",normal,413648,,,Rare,,Sorcery
Skulking Ghost,{1}{B},2,B,Robert Bliss,107,Creature — Spirit,"Flying\nWhen Skulking Ghost becomes the target of a spell or ability, sacrifice it.","MIR,EMA","""They exist only so long as the living take no notice.""\n—Kifimbo, Shadow guildmage",normal,413649,2,1,Common,Spirit,Creature
Toxic Deluge,{2}{B},3,B,Svetlin Velinov,108,Sorcery,"As an additional cost to cast Toxic Deluge, pay X life.\nAll creatures get -X/-X until end of turn.","C13,EMA","""It's a difficult task to quarantine a plague that moves with the clouds.""\n—Esara, healer adept",normal,413650,,,Rare,,Sorcery
Tragic Slip,{B},1,B,Christopher Moeller,109,Instant,Target creature gets -1/-1 until end of turn.\nMorbid — That creature gets -13/-13 until end of turn instead if a creature died this turn.,"DKA,DDM,CNS,C14,EMA",Linger on death's door and risk being invited in.,normal,413651,,,Common,,Instant
Twisted Abomination,{5}{B},6,B,Daren Bader,110,Creature — Zombie Mutant,"{B}: Regenerate Twisted Abomination.\nSwampcycling {2} ({2}, Discard this card: Search your library for a Swamp card, reveal it, and put it into your hand. Then shuffle your library.)","SCG,TSB,DDD,ARC,PD3,CNS,DD3_GVL,EMA",,normal,413652,5,3,Common,"Zombie,Mutant",Creature
Urborg Uprising,{4}{B},5,B,Adam Rex,111,Sorcery,Return up to two target creature cards from your graveyard to your hand.\nDraw a card.,"APC,VMA,EMA","In Urborg, few things are less permanent than death.",normal,413653,,,Common,,Sorcery
Vampiric Tutor,{B},1,B,Raymond Swanland,112,Instant,"Search your library for a card, then shuffle your library and put that card on top of it. You lose 2 life.","VIS,pJGP,6ED,VMA,EMA",True power is achieved through blood and sweat. But mostly blood.,normal,413654,,,Mythic Rare,,Instant
Victimize,{2}{B},3,B,Craig J Spearing,113,Sorcery,"Choose two target creature cards in your graveyard. Sacrifice a creature. If you do, return the chosen cards to the battlefield tapped.","USG,CNS,C14,C15,EMA","""Die. But die knowing that your pathetic life will yield a great bounty for me.""\n—Zul Ashur, lich lord",normal,413655,,,Uncommon,,Sorcery
Visara the Dreadful,{3}{B}{B}{B},6,B,Kev Walker,114,Legendary Creature — Gorgon,Flying\n{T}: Destroy target creature. It can't be regenerated.,"ONS,V11,VMA,EMA","""My eyes are my strongest feature.""",normal,413656,5,5,Rare,Gorgon,Creature
Wake of Vultures,{3}{B},4,B,Jeff Miracola,115,Creature — Bird,"Flying\n{1}{B}, Sacrifice a creature: Regenerate Wake of Vultures.","VIS,EMA","""So the vulture said to the griffin, ‘You gonna eat that?'""\n—Azeworai, ""The Ugly Bird""",normal,413657,3,1,Common,Bird,Creature
Wakedancer,{2}{B},3,B,Austin Hsu,116,Creature — Human Shaman,"Morbid — When Wakedancer enters the battlefield, if a creature died this turn, put a 2/2 black Zombie creature token onto the battlefield.","DKA,CNS,EMA","Hers is an ancient form of necromancy, steeped in shamanic trance and ritual that few skaberen or ghoulcallers comprehend.",normal,413658,2,2,Common,"Human,Shaman",Creature
Avarax,{3}{R}{R},5,R,Greg Staples,117,Creature — Beast,"Haste\nWhen Avarax enters the battlefield, you may search your library for a card named Avarax, reveal it, and put it into your hand. If you do, shuffle your library.\n{1}{R}: Avarax gets +1/+0 until end of turn.","ONS,EMA",,normal,413659,3,3,Common,Beast,Creature
Battle Squadron,{3}{R}{R},5,R,Mark Tedin,118,Creature — Goblin,Flying\nBattle Squadron's power and toughness are each equal to the number of creatures you control.,"MMQ,EMA",The goblins made an unruly pile with military precision.,normal,413660,*,*,Uncommon,Goblin,Creature
Beetleback Chief,{2}{R}{R},4,R,Wayne England,119,Creature — Goblin Warrior,"When Beetleback Chief enters the battlefield, put two 1/1 red Goblin creature tokens onto the battlefield.","PC2,VMA,DDN,C14,EMA","Whether trained, ridden, or eaten, few goblin military innovations have rivaled the bug.",normal,413661,2,2,Uncommon,"Goblin,Warrior",Creature
Borderland Marauder,{1}{R},2,R,Scott M. Fischer,120,Creature — Human Warrior,"Whenever Borderland Marauder attacks, it gets +2/+0 until end of turn.","M15,W16,EMA","Though she is rightly feared, there are relatively few tales of her deeds in battle, for few survive her raids.",normal,413662,1,2,Common,"Human,Warrior",Creature
Burning Vengeance,{2}{R},3,R,Raymond Swanland,121,Enchantment,"Whenever you cast a spell from your graveyard, Burning Vengeance deals 2 damage to target creature or player.","ISD,EMA",Mist is the geists' sorrow. Wind is their pain. Fire is their vengeance.,normal,413663,,,Uncommon,,Enchantment
Carbonize,{2}{R},3,R,Lake Hurwitz,122,Instant,"Carbonize deals 3 damage to target creature or player. That creature can't be regenerated this turn. If the creature would die this turn, exile it instead.","SCG,EMA","""There's no coming back from that.""\n—Jaya Ballard",normal,413664,,,Common,,Instant
Chain Lightning,{R},1,R,Christopher Moeller,123,Sorcery,"Chain Lightning deals 3 damage to target creature or player. Then that player or that creature's controller may pay {R}{R}. If the player does, he or she may copy this spell and may choose a new target for that copy.","LEG,ME3,PD2,VMA,EMA",,normal,413665,,,Uncommon,,Sorcery
Crater Hellion,{4}{R}{R},6,R,Daren Bader,124,Creature — Hellion Beast,"Echo {4}{R}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Crater Hellion enters the battlefield, it deals 4 damage to each other creature.","USG,DDL,C13,VMA,EMA",,normal,413666,6,6,Rare,"Hellion,Beast",Creature
Desperate Ravings,{1}{R},2,"R,U",John Stanko,125,Instant,"Draw two cards, then discard a card at random.\nFlashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)","ISD,C15,EMA","Her mind was quite gone, yet she spoke nothing but truth.",normal,413667,,,Common,,Instant
Dragon Egg,{2}{R},3,R,Jack Wang,126,Creature — Dragon,"Defender (This creature can't attack.)\nWhen Dragon Egg dies, put a 2/2 red Dragon creature token with flying onto the battlefield. It has ""{R}: This creature gets +1/+0 until end of turn.""","M14,EMA",Dragon birth lairs are littered with treasure to entice the young from their eggs.,normal,413668,0,2,Common,Dragon,Creature
Dualcaster Mage,{1}{R}{R},3,R,Matt Stewart,127,Creature — Human Wizard,"Flash\nWhen Dualcaster Mage enters the battlefield, copy target instant or sorcery spell. You may choose new targets for the copy.","C14,EMA","""It has been my experience that disasters like to strike in pairs.""",normal,413669,2,2,Rare,"Human,Wizard",Creature
Faithless Looting,{R},1,R,Gabor Szikszai,128,Sorcery,"Draw two cards, then discard two cards.\nFlashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)","pMEI,DKA,DDK,C14,C15,EMA","""Avacyn has abandoned us! We have nothing left except what we can take!""",normal,413670,,,Common,,Sorcery
Fervent Cathar,{2}{R},3,R,Steven Belledin,129,Creature — Human Knight,"Haste\nWhen Fervent Cathar enters the battlefield, target creature can't block this turn.","AVR,EMA","""I'll put my sword down only to die. And I don't plan on doing that today.""",normal,413671,2,1,Common,"Human,Knight",Creature
Firebolt,{R},1,R,Chris Rallis,130,Sorcery,Firebolt deals 2 damage to target creature or player.\nFlashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"pFNM,ODY,DD2,DD3_JVC,EMA","""There's more where that came from!""",normal,413672,,,Common,,Sorcery
Flame Jab,{R},1,R,rk post,131,Sorcery,Flame Jab deals 1 damage to target creature or player.\nRetrace (You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.),"EVE,EMA","""Fire's out. Should be safe now.""\n—Gnarltrunk",normal,413673,,,Uncommon,,Sorcery
Gamble,{R},1,R,Winona Nelson,132,Sorcery,"Search your library for a card, put that card into your hand, discard a card at random, then shuffle your library.","USG,VMA,EMA","""What's the worst that can happen?""",normal,413674,,,Rare,,Sorcery
Ghitu Slinger,{2}{R},3,R,Clint Cearley,133,Creature — Human Nomad,"Echo {2}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Ghitu Slinger enters the battlefield, it deals 2 damage to target creature or player.","ULG,EMA",,normal,413675,2,2,Uncommon,"Human,Nomad",Creature
Honden of Infinite Rage,{2}{R},3,R,John Avon,134,Legendary Enchantment — Shrine,"At the beginning of your upkeep, Honden of Infinite Rage deals damage to target creature or player equal to the number of Shrines you control.","CHK,EMA","To the sorrow of all, its rage became focused on those who once stoked it.",normal,413676,,,Uncommon,Shrine,Enchantment
Keldon Champion,{2}{R}{R},4,R,Mark Tedin,135,Creature — Human Barbarian,"Haste\nEcho {2}{R}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Keldon Champion enters the battlefield, it deals 3 damage to target player.","UDS,HOP,PD2,EMA",,normal,413677,3,2,Uncommon,"Human,Barbarian",Creature
Keldon Marauders,{1}{R},2,R,Alex Horley-Orlandelli,136,Creature — Human Warrior,"Vanishing 2 (This creature enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)\nWhen Keldon Marauders enters the battlefield or leaves the battlefield, it deals 1 damage to target player.","PLC,PD2,EMA",,normal,413678,3,3,Common,"Human,Warrior",Creature
Kird Ape,{R},1,R,Terese Nielsen,137,Creature — Ape,Kird Ape gets +1/+2 as long as you control a Forest.,"ARN,3ED,pFNM,BTD,9ED,V09,DDH,EMA","It puts the ""fur"" in ""fury.""",normal,413679,1,1,Common,Ape,Creature
Mogg Fanatic,{R},1,R,Brom,138,Creature — Goblin,Sacrifice Mogg Fanatic: Mogg Fanatic deals 1 damage to target creature or player.,"TMP,ATH,pFNM,pGTW,10E,EVG,PD2,DD3_EVG,TPR,EMA","""I got it! I got it! I—""",normal,413680,1,1,Common,Goblin,Creature
Mogg War Marshal,{1}{R},2,R,Jesper Ejsing,139,Creature — Goblin Warrior,"Echo {1}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Mogg War Marshal enters the battlefield or dies, put a 1/1 red Goblin creature token onto the battlefield.","TSP,EVG,MMA,DD3_EVG,EMA",,normal,413681,1,1,Common,"Goblin,Warrior",Creature
Orcish Oriflamme,{3}{R},4,R,Ben Thompson,140,Enchantment,Attacking creatures you control get +1/+0.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,6ED,S00,7ED,EMA","The orcs' banner sends a clear message: ""Stand against us and meet the same fate as the goblins.""",normal,413682,,,Common,,Enchantment
Price of Progress,{1}{R},2,R,Yohann Schepacz,141,Instant,Price of Progress deals damage to each player equal to twice the number of nonbasic lands that player controls.,"EXO,PD2,EMA",Enthusiasm can be tempered in the furnace of the earth.,normal,413683,,,Uncommon,,Instant
Pyroblast,{R},1,R,Lake Hurwitz,142,Instant,Choose one —\n• Counter target spell if it's blue.\n• Destroy target permanent if it's blue.,"ICE,5ED,MED,EMA","Water can be crushing, but it is predictable. Fire is always dynamic, its rage absolute and all-consuming.",normal,413684,,,Uncommon,,Instant
Pyrokinesis,{4}{R}{R},6,R,Igor Kieryluk,143,Instant,You may exile a red card from your hand rather than pay Pyrokinesis's mana cost.\nPyrokinesis deals 4 damage divided as you choose among any number of target creatures.,"ALL,ATH,ME2,DDL,EMA",,normal,413685,,,Rare,,Instant
Reckless Charge,{R},1,R,Scott M. Fischer,144,Sorcery,Target creature gets +3/+0 and gains haste until end of turn.\nFlashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ODY,HOP,VMA,EMA",,normal,413686,,,Common,,Sorcery
Rorix Bladewing,{3}{R}{R}{R},6,R,Clint Cearley,145,Legendary Creature — Dragon,"Flying, haste","ONS,HOP,VMA,EMA","In an attempt to restore pride to Shiv and to forge an undying legacy, Rorix traveled far to compete for glory in Otaria's Grand Coliseum.",normal,413687,6,5,Rare,Dragon,Creature
Seismic Stomp,{1}{R},2,R,Chase Stone,146,Sorcery,Creatures without flying can't block this turn.,"M14,EMA","""It is not in me to tread lightly.""\n—Ryda, geomancer",normal,413688,,,Common,,Sorcery
Siege-Gang Commander,{3}{R}{R},5,R,Lucio Parrillo,147,Creature — Goblin,"When Siege-Gang Commander enters the battlefield, put three 1/1 red Goblin creature tokens onto the battlefield.\n{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to target creature or player.","SCG,10E,EVG,M10,DD3_EVG,EMA",,normal,413689,2,2,Rare,Goblin,Creature
Sneak Attack,{3}{R},4,R,Tyler Jacobson,148,Enchantment,{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,"pJGP,USG,EMA",,normal,413690,,,Mythic Rare,,Enchantment
Stingscourger,{1}{R},2,R,Wayne Reynolds,149,Creature — Goblin Warrior,"Echo {3}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen Stingscourger enters the battlefield, return target creature an opponent controls to its owner's hand.","PLC,MMA,EMA",,normal,413691,2,2,Common,"Goblin,Warrior",Creature
Sulfuric Vortex,{1}{R}{R},3,R,Greg Staples,150,Enchantment,"At the beginning of each player's upkeep, Sulfuric Vortex deals 2 damage to that player.\nIf a player would gain life, that player gains no life instead.","SCG,DDK,CNS,VMA,EMA",,normal,413692,,,Rare,,Enchantment
Tooth and Claw,{3}{R},4,R,Johann Bodin,151,Enchantment,Sacrifice two creatures: Put a 3/1 red Beast creature token named Carnivore onto the battlefield.,"TMP,C13,EMA","""Don't spend long examining signs of its passage. That you find them at all means it's still close at hand.""\n—Varra, Warden of the East Road",normal,413693,,,Uncommon,,Enchantment
Undying Rage,{2}{R},3,R,Scott M. Fischer,152,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +2/+2 and can't block.\nWhen Undying Rage is put into a graveyard from the battlefield, return Undying Rage to its owner's hand.","TSP,DDL,EMA",,normal,413694,,,Common,Aura,Enchantment
Wildfire Emissary,{3}{R},4,R,Richard Kane Ferguson,153,Creature — Efreet,Protection from white\n{1}{R}: Wildfire Emissary gets +1/+0 until end of turn.,"MIR,BRB,TSB,EMA","""The efreet is a striding storm with a voice that crackles like fire.""\n—Qhattib, vizier of Amiqat",normal,413695,2,4,Common,Efreet,Creature
Worldgorger Dragon,{3}{R}{R}{R},6,R,Wayne England,154,Creature — Nightmare Dragon,"Flying, trample\nWhen Worldgorger Dragon enters the battlefield, exile all other permanents you control.\nWhen Worldgorger Dragon leaves the battlefield, return the exiled cards to the battlefield under their owners' control.","JUD,VMA,EMA",,normal,413696,7,7,Mythic Rare,"Nightmare,Dragon",Creature
Young Pyromancer,{1}{R},2,R,Cynthia Sheppard,155,Creature — Human Shaman,"Whenever you cast an instant or sorcery spell, put a 1/1 red Elemental creature token onto the battlefield.","M14,EMA",Immolation is the sincerest form of flattery.,normal,413697,2,1,Uncommon,"Human,Shaman",Creature
Abundant Growth,{G},1,G,Vincent Proce,156,Enchantment — Aura,"Enchant land\nWhen Abundant Growth enters the battlefield, draw a card.\nEnchanted land has ""{T}: Add one mana of any color to your mana pool.""","AVR,EMA",,normal,413698,,,Common,Aura,Enchantment
Ancestral Mask,{2}{G},3,G,Magali Villeneuve,157,Enchantment — Aura,Enchant creature\nEnchanted creature gets +2/+2 for each other enchantment on the battlefield.,"MMQ,EMA","""I pass to you all we have ever been. Go forth and become all we never could.""",normal,413699,,,Uncommon,Aura,Enchantment
Argothian Enchantress,{1}{G},2,G,Daren Bader,158,Creature — Human Druid,"Shroud (This creature can't be the target of spells or abilities.)\nWhenever you cast an enchantment spell, draw a card.","pJGP,USG,EMA",,normal,413700,0,1,Mythic Rare,"Human,Druid",Creature
Brawn,{3}{G},4,G,Matt Cavotta,159,Creature — Incarnation,"Trample\nAs long as Brawn is in your graveyard and you control a Forest, creatures you control have trample.","JUD,CMD,EMA","""‘I have arrived,' bellowed Brawn, and the plane shuddered.""\n—Scroll of Beginnings",normal,413701,3,3,Uncommon,Incarnation,Creature
Centaur Chieftain,{3}{G},4,G,Justin Sweet,160,Creature — Centaur,"Haste\nThreshold — As long as seven or more cards are in your graveyard, Centaur Chieftain has ""When Centaur Chieftain enters the battlefield, creatures you control get +1/+1 and gain trample until end of turn.""","TOR,EMA",,normal,413702,3,3,Uncommon,Centaur,Creature
Civic Wayfinder,{2}{G},3,G,Cyril Van Der Haegen,161,Creature — Elf Warrior Druid,"When Civic Wayfinder enters the battlefield, you may search your library for a basic land card, reveal it, and put it into your hand. If you do, shuffle your library.","RAV,10E,DPA,EMA","""These alleys are not safe. Come, I can guide you back to the market square.""",normal,413703,2,2,Common,"Elf,Warrior,Druid",Creature
Commune with the Gods,{1}{G},2,G,Aleksi Briclot,162,Sorcery,Reveal the top five cards of your library. You may put a creature or enchantment card from among them into your hand. Put the rest into your graveyard.,"THS,EMA","For the first time in many years, Elspeth asked for help.",normal,413704,,,Common,,Sorcery
Elephant Guide,{2}{G},3,G,Tomasz Jedruszek,163,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +3/+3.\nWhen enchanted creature dies, put a 3/3 green Elephant creature token onto the battlefield.","JUD,DDD,CNS,VMA,DD3_GVL,EMA",,normal,413705,,,Common,Aura,Enchantment
Elvish Vanguard,{1}{G},2,G,Steve Prescott,164,Creature — Elf Warrior,"Whenever another Elf enters the battlefield, put a +1/+1 counter on Elvish Vanguard.","ONS,EMA","""Our lives are woven together like the trees' branches over our heads, forming a canopy that protects us all.""",normal,413706,1,1,Common,"Elf,Warrior",Creature
Emperor Crocodile,{3}{G},4,G,Kev Walker,165,Creature — Crocodile,"When you control no other creatures, sacrifice Emperor Crocodile.","UDS,8ED,9ED,EMA",The king of Yavimaya's waters pays constant attention to his subjects . . . and thrives on their adulation.,normal,413707,5,5,Common,Crocodile,Creature
Flinthoof Boar,{1}{G},2,"G,R",Erica Yang,166,Creature — Boar,Flinthoof Boar gets +1/+1 as long as you control a Mountain.\n{R}: Flinthoof Boar gains haste until end of turn. (It can attack and {T} this turn.),"M13,EMA","Through the smoke and flames it hunts, sniffing out the panicked and confused.",normal,413708,2,2,Uncommon,Boar,Creature
Fog,{G},1,G,Jaime Jones,167,Instant,Prevent all combat damage that would be dealt this turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,MIR,5ED,6ED,BTD,7ED,M10,ARC,M11,ME4,M12,M13,M14,EMA","""I fear no army or beast, but only the morning fog. Our assault can survive everything else.""\n—Lord Hilneth",normal,413709,,,Common,,Instant
Gaea's Blessing,{1}{G},2,G,Rebecca Guay,168,Sorcery,"Target player shuffles up to three target cards from his or her graveyard into his or her library.\nDraw a card.\nWhen Gaea's Blessing is put into your graveyard from your library, shuffle your graveyard into your library.","pARL,WTH,TSB,EMA",,normal,413710,,,Uncommon,,Sorcery
Green Sun's Zenith,{X}{G},1,G,David Rapoza,169,Sorcery,"Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.","MBS,V13,EMA","As the green sun crowned, Phyrexian prophecies glowed on the Tree of Tales.",normal,413711,,,Rare,,Sorcery
Harmonize,{2}{G}{G},4,G,Paul Lee,170,Sorcery,Draw three cards.,"pMPR,PLC,EVG,DDD,ARC,CMD,C13,DD3_EVG,DD3_GVL,EMA","""Words lie. People lie. The land tells the truth.""",normal,413712,,,Uncommon,,Sorcery
Heritage Druid,{G},1,G,Larry MacDougall,171,Creature — Elf Druid,Tap three untapped Elves you control: Add {G}{G}{G} to your mana pool.,"MOR,EMA","""Study the great spirits of our age and those of the past. Prune secrets from the branching traceries of our lineage.""\n—Twila, Gilt-Leaf archdruid",normal,413713,1,1,Rare,"Elf,Druid",Creature
Honden of Life's Web,{4}{G},5,G,Rob Alexander,172,Legendary Enchantment — Shrine,"At the beginning of your upkeep, put a 1/1 colorless Spirit creature token onto the battlefield for each Shrine you control.","CHK,EMA","To the sorrow of all, its web became a net that strangled those who helped weave it.",normal,413714,,,Uncommon,Shrine,Enchantment
Imperious Perfect,{2}{G},3,G,Scott M. Fischer,173,Creature — Elf Warrior,"Other Elf creatures you control get +1/+1.\n{G}, {T}: Put a 1/1 green Elf Warrior creature token onto the battlefield.","pCMP,LRW,EVG,DPA,C14,DD3_EVG,EMA","In a culture of beauty, the most beautiful are worshipped as gods.",normal,413715,2,2,Rare,"Elf,Warrior",Creature
Invigorate,{2}{G},3,G,Mark Zug,174,Instant,"If you control a Forest, rather than pay Invigorate's mana cost, you may have an opponent gain 3 life.\nTarget creature gets +4/+4 until end of turn.","MMQ,DDD,CMD,DD3_GVL,EMA",,normal,413716,,,Uncommon,,Instant
Llanowar Elves,{G},1,G,Kev Walker,175,Creature — Elf Druid,{T}: Add {G} to your mana pool.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ATH,6ED,BRB,pFNM,S00,BTD,7ED,9ED,pGTW,10E,EVG,M10,M11,M12,C14,DD3_EVG,EMA",One bone broken for every twig snapped underfoot.\n—Llanowar penalty for trespassing,normal,413717,1,1,Common,"Elf,Druid",Creature
Lys Alana Huntmaster,{2}{G}{G},4,G,Pete Venters,176,Creature — Elf Warrior,"Whenever you cast an Elf spell, you may put a 1/1 green Elf Warrior creature token onto the battlefield.","LRW,EVG,DPA,C14,DD3_EVG,EMA","From the highest tiers of Dawn's Light Palace to the deepest shade of Wren's Run, the silver notes of the horn shimmer through the air, and all who hear it feel its pull.",normal,413718,3,3,Common,"Elf,Warrior",Creature
Natural Order,{2}{G}{G},4,G,Terese Nielsen,177,Sorcery,"As an additional cost to cast Natural Order, sacrifice a green creature.\nSearch your library for a green creature card and put it onto the battlefield. Then shuffle your library.","VIS,POR,pJGP,EMA",. . . but the price of Mangara's freedom was Asmira's life.,normal,413719,,,Mythic Rare,,Sorcery
Nature's Claim,{G},1,G,Raoul Vitale,178,Instant,Destroy target artifact or enchantment. Its controller gains 4 life.,"WWK,CNS,EMA","""The timeless, tireless jaws of nature shall one day devour us all.""\n—Sildark, artificer of Omu",normal,413720,,,Common,,Instant
Nimble Mongoose,{G},1,G,Kev Walker,179,Creature — Mongoose,Shroud (This creature can't be the target of spells or abilities.)\nThreshold — Nimble Mongoose gets +2/+2 as long as seven or more cards are in your graveyard.,"ODY,EMA",One thread connected all the travelers' stories: the ferocity of the mongoose.,normal,413721,1,1,Common,Mongoose,Creature
Rancor,{G},1,G,Kev Walker,180,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +2/+0 and has trample.\nWhen Rancor is put into a graveyard from the battlefield, return Rancor to its owner's hand.","ULG,pFNM,DDD,ARC,PC2,M13,DD3_GVL,EMA",,normal,413722,,,Uncommon,Aura,Enchantment
Regal Force,{4}{G}{G}{G},7,G,Brandon Kitkouski,181,Creature — Elemental,"When Regal Force enters the battlefield, draw a card for each green creature you control.","EVE,EMA","It rarely moves, standing stock still in its clearing. When it does stir, ravens stop their cawing and crickets their chirping. All of nature watches in awed silence.",normal,413723,5,5,Rare,Elemental,Creature
Roar of the Wurm,{6}{G},7,G,Kev Walker,182,Sorcery,Put a 6/6 green Wurm creature token onto the battlefield.\nFlashback {3}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"pFNM,ODY,VMA,EMA",,normal,413724,,,Uncommon,,Sorcery
Roots,{3}{G},4,G,Scott Murphy,183,Enchantment — Aura,"Enchant creature without flying\nWhen Roots enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step.","HML,MED,EMA",,normal,413725,,,Common,Aura,Enchantment
Seal of Strength,{G},1,G,Noah Bradley,184,Enchantment,Sacrifice Seal of Strength: Target creature gets +3/+3 until end of turn.,"NMS,EMA",When does majestic become ominous?,normal,413726,,,Common,,Enchantment
